"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24"
"1",0.0202523616844812,0.0434386685233693,-0.0631377875906741,0.0069509708406991,-0.0375938949411889,0.0101517964869694,-0.0070959154064866,-0.0286554246136505,-0.0383685806240122,0.00991442133158416,8.14357927032692e-05,0.014587668584433,-0.0147602007860788,-0.0623576165672521,0.00377595467051286,-0.0111788287801321,-0.0624507299524514,-0.0535868820071457,-0.037065100875054,-0.0395336469104552,0.104418885662004,-0.057828292394094,0.0010238224670394,-0.121256285280891
"2",0.00811594052860824,-0.00147538013110946,0.0130796805292385,0.000624979487973219,-0.00384269831157309,-0.00353965540053252,-0.000244569644854243,-0.00189046357496959,0.00437847770503907,0.00454530827326182,-0.00642821175623377,0.00772612989174962,-0.0080275749578798,-0.0128375821395117,-0.00147446812886044,-0.00829580166507566,-0.0122616102332322,0.00715178123432009,-0.0200130760108854,-0.0226086540930141,0.0283025338244331,-0.00387282955863035,0.00152103161898276,-0.0096507544528015
"3",-0.00137283082915663,-0.00483405356345294,-0.00241005542858956,-1.34295156952284e-05,0.000191762849738865,-0.00248366650960389,-0.00434254014282533,0.00250896735414144,1.13729214286346e-05,0.0043066105304548,3.2132254987634e-05,0.00173944818544957,1.18979288117056e-05,-0.000952691358097888,-0.00327704390763449,-0.00136297990919398,0.000232615588562029,-0.000719816526552483,-0.00944348564684542,-0.00739593732136545,0.00713299710861823,-0.00546245780871828,0.00931590889076938,0.00580877637482327
"4",0.00880398536888051,-0.0015581690435072,0.00440029867834507,-0.00103658564071237,0.0191536802176129,-0.0034129479803477,-0.0174678726856391,0.0106121441101651,-0.00552018170879567,-0.00876786260672908,0.000394535053506216,0.00280310224983631,0.000405617157481892,0.00183240889044167,0.00693363153659517,0.0157652424345294,0.0093832301756155,-0.0104866939690097,0.0127219059157955,-0.0322622817710927,-0.00757827146804379,-0.0124600579901782,0.00723123713769195,0.017935924993643
"5",-0.00469860670753578,-0.00110751397171756,0.0157611662211642,0.00473354231301397,0.00437455625937899,0.0177313940159357,0.00274281009444099,-0.00297990029552065,0.000262794482855571,0.00198344171917646,0.00495300908522594,0.00811570316114923,0.00663898246179804,-0.0120446787060558,0.0139094511372965,-0.00993354594349568,0.0147830444375975,0.00882993924066217,-0.0115700623074869,0.0185956088339679,0.0359988013939,0.00971031698675167,0.0115126816481135,0.0612688258595329
"6",0.000534452691639858,0.00525892460796428,-0.0191559156801255,0.00646867574335405,0.00915461727342304,0.0105463738315678,-0.00400918933511726,0.0029400584778829,-0.0084508576473873,-0.0110612312647849,0.00318721890527758,-0.00888903848966202,-0.00954505733500346,0.00676422948736247,0.0016012724220699,0.0056548304141196,0.00130986031718585,-0.00300427373762624,0.0431829721986273,0.0380549021735644,-0.0325571744835983,0.00324865184182659,-0.0125804759257781,0.0243626687591639
"7",-0.00117119651043748,-0.00917387251161894,0.019124523462465,-0.010202225186893,0.00577111329555682,0.00374306372662397,0.0028580201165502,0.00712368307230637,0.00835175009523246,-0.0262906130726107,0.00830416963404617,-0.00210329920254493,0.00406875982645236,0.0073438670414089,0.00969733472054009,0.00423592691829962,-0.00347302607005,0.00126757999326929,-0.000651536726730657,-0.00103043067289942,-0.0192512425262767,0.0155116984355359,-0.0268009200035601,0.0146390300402691
"8",-0.0162501308519081,-0.0215091860042251,0.0245523202851479,0.00417082658676669,0.0084474858493402,0.00444022998769294,0.00240835767869155,0.00422270125464859,0.0197784078502048,-0.0258271908331649,0.0237399374534358,0.00429295010122909,0.0205359920117414,0.0243093382936442,-0.00368516808478961,-0.00846866583790691,0.0114290533657897,-0.00285052556461766,-0.0317031641783979,0.0209773751508875,-0.0751236016174059,0.0438971626864684,0.0387266344556943,0.0422122265649343
"9",0.0116756041131134,0.0747100648201593,-0.0226211459279033,0.0227658849297524,0.00326552731691016,-0.025971982420006,0.0217866857205325,-0.0427876702280516,-0.00105059996711973,0.00681399349366664,-0.00911129186315253,-0.00887522419997925,-0.0194550256882357,0.0306337873015499,0.00189443660289437,0.0234390239371481,-0.0100717273860621,0.0464204261066121,0.0438825353505826,-0.0146529195456308,-0.0746859510767095,-0.00723890040031596,0.0106223291123233,-0.222681806172088
"10",0.00428184116339219,-0.00483382435045421,-0.00252336051610469,0.0131688972710207,0.00411133558357533,0.014594140273149,-0.00700534516750286,-0.00211074971848874,-0.00280474277295669,-0.00493076092851982,0.00101554837973218,-0.000732224227197417,-0.00193108160643407,-0.0055324180480497,-0.00197568306284183,0.00820179103514357,0.00324887188588053,-0.0174006183212477,0.016955361874594,-0.00340059595853026,0.0129073676670403,-0.0205955387802212,-0.0130616895661373,0.0423324225855781
