"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23"
"1",-0.0209088476904068,0.0393412408392512,0.00219888879041842,0.00574331642100266,-0.00588672415291954,-0.0240549718916951,0.0387512158956278,-0.0402293186885744,-0.0629536921314468,-0.0103071106296156,0.00740097228552249,-0.00950773688143077,0.0112298835194522,-0.0287680404000427,-0.0290950035800339,-0.062272843597122,-0.0580193405893843,-0.011331218156443,0.0416115678336479,-0.0802388710165005,0.0376135375712362,0.0292340513679112,-0.0187810504874155
"2",0.0145694326498963,-0.0126926349121513,-0.0103948745425141,-0.00038024837982102,-0.000868287088824338,0.000787205810976575,0.0069294095978735,0.00675404714662299,-0.00450166420495302,-0.00529780022443008,-0.00596781448340957,-0.00800302138619747,-0.000894354234680048,-0.0131311844429995,0.00412245971327602,-0.0107856654050298,-0.00267416583041412,0.0175062962603629,-0.00787495838228966,-0.0456230256962694,0.0014341611719501,0.0014617854986297,-0.0147941871037937
"3",0.00115939845724074,-0.0030693999349009,0.00224125636140561,0.00173264515332463,0.00374774441520149,0.000532194548409943,0.00158205765071462,0.00349607180661675,-0.00415519436443933,0.00195924003943469,-0.0028653527882471,-0.00331891248520155,-0.00441666470020698,0.00640287962531279,-0.00225405257861366,0.00138076384507199,-0.00477710334777745,-0.00735598818362577,0.00957567054247628,-0.00565971760459098,-0.00308398251630619,-0.00249717162228399,0.014279025962853
"4",0.0115008805613571,-0.0128785946101076,0.00952461781691549,-0.000176394636641202,0.00345884328687814,0.0233965136229366,-0.0031440545119571,0.00808646634220878,0.00394532439560349,-0.00255008310803181,-0.0103713436040228,0.00485611983250874,-0.00554066978742529,0.00479300070654086,0.00396648902012274,0.0135185720662724,-0.0105349413774176,-0.0189660512696814,0.00497681903633151,0.00614268634890566,0.0128467942918144,-0.00840174997781148,-0.00605545238823772
"5",0.0141891594021825,-0.00332062523135135,-0.0185426444086461,-0.00209239244152712,-0.00908605173506287,-0.0145438751561624,-0.00265311579171316,0.0111192409631325,-0.0220476155927861,-0.0200702079454502,0.0130536198201212,-0.000170691892101829,-0.0225622417676528,-0.0369224012536815,0.0218491919607465,-0.0171537209354537,0.0121529442029646,0.0284465367227875,-0.0243295226064883,-0.00755450105643798,0.0216816715097366,0.0149830354982375,-0.0818807554546692
"6",-0.0109758209648437,0.0300617415798635,-0.000685991773356087,0.0073421159641085,0.00409558291795248,0.00749276281666456,-0.0134100625186904,-0.00470626302671795,0.00128321288533612,-0.00541757783998304,0.00882921728418367,-0.003146285917421,0.0198609654001141,-0.0180462516628997,0.00759017503830073,0.0197839650875311,0.0286062489690529,0.00646566236105529,0.00916789056895214,0.0573631601264027,0.0351174405999667,0.00110374436294731,-0.00147255237512453
"7",0.00797959367768223,-0.0126520664193261,-0.000536958956082161,-0.00412683134290484,0.000308982980515291,0.0118112233210708,-0.00942940189188854,-0.0108265669793672,0.0152150750145524,-0.0049156154089128,-0.0029609946263218,0.00400419787449927,0.00439465671365183,0.0011179385701621,0.00325154917621618,0.00833104327508876,-0.00133118453342415,-0.0057678029959881,0.00359914506009453,-5.63832401209136e-05,-0.0203951608287797,-0.0093359913059102,-0.00543772798992156
"8",-0.00383439484068774,-0.017238546889619,0.00544396733872639,0.00552641231717165,-0.00876553959705263,0.00235915967375229,-0.0114933197920106,-0.0116409058316302,0.0276624316915756,0.00994248242435113,0.00488323712068402,0.0303775143436964,-0.00831982435189467,-0.0108308882309174,-0.00408437236283548,0.00755025242190144,-0.0261534052500057,-0.0177058164298068,-0.011882203717181,0.0418939493293378,-0.0571279224272813,-0.00473778507471652,-0.0160149933636784
"9",-0.0406612490777519,0.0413501921781637,-0.00897153345205521,0.00258736835387874,0.0219983366262869,0.0220664984242853,-0.0066262235084164,-0.034466969510293,-0.00239284807927686,0.0279008252937968,0.00454128186048491,-0.00870838031950502,0.0436422569793867,0.0652763475684379,0.0178062988858349,0.0252602587167752,0.122605602483751,-0.0397393495549132,0.0343554668567517,0.0455816722825286,-0.0196253155374718,0.0384383013829344,-0.0694702839495265
"10",0.00529482700431263,-0.000429857801669619,0.00951156980260738,0.00616780984835163,-0.00641737293318751,0.00466907517170745,-0.00651827604856436,0.00171676653142757,-0.00659864531293057,-0.00186960399040474,0.0027297603543707,-0.00275234643382487,0.00787800995271463,0.00337012946692433,-0.00303703757358255,0.00599653655152591,-0.00833318489200282,0.000255404858417185,0.00354738592707473,0.00835722360567373,0.0326877374834784,-0.0052795460097659,0.00929338333287896
"11",-0.00289797688072696,-0.0066837347455156,0.00800416545542765,-0.00277918153819793,0.00457047023198893,-0.00107822268121676,-0.00215797121306824,0.00253675425033738,-0.00802984283950927,-0.00495255389116975,-0.00727563339177992,0.00136105796931779,-0.0111053600981098,0.000723218353362959,0.00671477761531194,-0.00447374507450082,-0.0140097081804752,0.00302337456655451,-0.0101604305748256,5.41624461465197e-05,0.0156387852345477,0.0104109579112982,0.029813803643268
"12",0.000908858182058139,-0.00436000773343782,0.00109364275287861,-0.00399755547753856,-0.00356242530531834,-0.0110504125889502,-0.00238097005024946,-0.00620182388219644,0.0101766074179789,-0.0028295571030776,-0.00390076848660542,-0.00239013908558946,-7.49515113236978e-05,0.00931215903164347,-0.00114743242306721,0.00114414145427709,0.013847402957345,0.000931423052593261,0.000231095078545677,0.00568470408042526,-0.0204591895848139,-0.00605670912277294,-0.0190377167698066
"13",-0.00509992525827566,0.0349844696486317,-0.00618714852334291,0.0147810821705212,0.0395176554012269,-0.002516142489035,-0.0176367575040871,0.0290695227521521,-0.0244884478202297,-0.0187670892495864,-0.00236521439701508,-0.0619865747059869,0.0380248586689689,0.0394835146997522,-0.0220712030205047,-0.0118026350780406,0.037649832806039,0.0115161552072706,-0.0381803099937381,0.0189292429255647,0.14458444603118,0.052810686848161,0.113888508644095
"14",0.00309675403633388,-0.00124304310448337,0.00112359677995678,-0.00416092506613013,-0.00294028936967778,-0.000829799621251837,9.80431549053115e-05,-0.00244048018721377,0.00296035238480894,-0.00240840167984088,0.00135629921521271,0.00321505292825333,-0.00749404915563896,-0.0101281685511643,0.000170841221130571,-0.00577501458343568,0.00140555445367193,0.00666434512766587,0.0033285282644451,-0.00232856225560428,-0.00803995940522562,-0.0016610271687698,-0.00133387813817868
"15",-0.00909703276819777,0.02143672417708,-5.09897793265709e-05,0.0141659086750575,0.0223123851819149,-0.00446366168326922,-0.00770244984461073,0.0121586419663151,-0.0150528283906699,-0.000795485358430971,-0.000282577749541561,-0.0379317002949323,0.0208426687287764,0.0220707782742681,-0.013378618914399,-0.00524561132116899,0.0197287230115452,0.0102853483002233,-0.0195509406385933,0.0127641497671216,0.0714787362269547,0.0300379527451209,0.0639068477978888
"16",0.00311143382623315,-0.00416648094692064,-0.00992288604871232,0.000240688815016537,-0.00352039572999635,-0.00109859895944426,-0.0111213844452881,-0.0133531057067906,0.0202649111292312,0.00852616219416351,-0.00430974003339588,0.00386098142278187,0.00922195820413942,0.00299155882872264,0.00192199774613405,0.00827383146457158,0.017203034119771,0.00919354509481252,-0.0176488683465724,0.00977720933005944,-0.00640978395771178,0.005695291316306,-0.0118208466772213
"17",-0.00908609689130631,0.0124384827134997,-0.0247616099879876,-0.0031329670060093,0.0123156692226347,0.0211553744058548,-0.0371379841710848,-0.000935540841514764,0.0343998815245639,0.00295179378660716,-0.0151089961493522,-0.000613465874602635,0.0168093642498747,-0.0408802799420414,0.0123621739612302,0.00189035790859771,-0.00703637455870605,0.0424711206829754,-0.0190989578142547,0.0414871154799342,-0.00992376294633967,0.0101452853267706,-0.0189895340873855
"18",0.00833190181637084,-0.0457415206241777,0.00213071191745006,-0.00195683990112521,-0.0248547243491738,0.0126696286729763,0.0110272806745773,-0.0145695482864512,0.0250835706761859,0.0255333157722134,0.00608260679137121,0.0438587998253999,-0.0374215503898956,-0.00861316009428906,0.0107875966377953,0.0222658242314514,-0.0112171795761041,-0.0132545168985167,0.000634771316370346,0.0319926960584104,-0.12784180023961,-0.0437284455990353,-0.0589284269185795
"19",-0.0180194025737751,0.0203915843961001,-0.00293720419566953,0.00129054215299794,-0.00133790764279132,-0.0336259376358819,0.00986574508097347,-0.0154465341711519,0.00710447234656446,0.00766338370746092,0.0268809558601868,0.00147680489297985,0.00762189523059603,0.00730148120996212,-0.0112116361815271,0.0113821113128423,0.018862449714547,-0.00299346052822808,0.00176981343812586,0.0274060135747862,-0.0251623200486892,0.0304681290645186,0.0188853430095469
"20",-0.0035417820030144,0.00477181570239219,-0.0162048321246678,0.0106822880830944,0.000926007557362528,0.0190079174914547,0.00421967844832364,-0.00697919003997378,0.00907235869188647,0.00571003623042041,-0.00735770808276485,0.00378029822904179,0.0149784079914031,-0.013151527542254,-0.00114591182157116,-0.0211604603467877,-0.0045957228859682,0.0482648041792696,-0.0434808896190868,0.0151336302158234,0.00906222045389093,0.0132730877560483,0.0102167884828486
"21",-0.00262643253933717,0.00541953740620785,-0.0116720015128154,-0.004809545907399,-0.00126110979497532,-0.000841148452458873,-0.00454144855854876,0.0105565062369911,0.000540261402564777,-0.00705042468331633,0.02107958368852,0.00402758455602812,0.00608142539263278,-0.00991497146170604,-0.0073227910608137,0.00109001066989018,-0.0167887210150317,0.0173739055174133,-0.00295399633885303,0.0189247526870878,0.0128251255667542,-0.00944166002870051,0.00809071759348271
"22",0.000795661381266379,-0.0111644695927838,-0.0052430076865773,-0.00353979339993279,-0.0172308926473686,0.00648649138576578,0.00838544193958046,-0.0145838818760773,0.0202262765754275,0.00254482226219119,-0.00524997659181675,0.0477864442699169,-0.033146564569814,-0.0216764087241975,0.0101341736009869,0.00208149835124017,-0.0144638793164425,-0.00793373602310984,0.0281091680583662,0.00832324623907728,-0.064189095199697,-0.0420641549093412,-0.0672834839897988
"23",-0.0134178013819396,-0.00298660654275533,-0.0291653752581593,-0.00108390972582915,-0.0196461999614479,-0.0315145939365807,0.0173724134522105,-0.0337955436620661,0.0341358448121119,0.0355249490790582,0.0133950291195274,0.0212118351410109,-6.95690147305034e-05,-0.0197744645039899,0.0146825256707716,-0.0178293835886312,0.0175239502897811,0.0146422910818823,-0.059174610969601,-0.022429424074981,-0.0758270551157069,-0.00265042509537913,-0.000512961395280389
