"","X1","X2","X3"
"V1",-0.00865343812962928,-0.00788897135947485,0.00965064585269437
"V2",0.000683911688244785,-0.000240330854630125,0.000709526684219436
"V3",0.00781220251752288,0.000110646690307961,0.00742106011697225
"V4",-0.00127393347607531,-0.0017680233087083,0.00137534555456492
"V5",-0.00153074366025311,-0.000528255447657354,0.000833952350614182
"V6",0.00105638719365396,-0.00106104172532995,0.000914076619651712
"V7",-0.0112370975850844,-0.0117518802600006,0.00292127373675355
"V8",-0.017341715971388,-0.000920714689060233,0.00224635899877288
"V9",-0.00630970688642574,0.0115241587235286,-0.00412107661190998
"V10",0.00081662268253887,0.0112501178074029,-0.000364824201728746
"V11",0.00363099731643786,0.00706040178835701,0.00661290178299203
"V12",-0.00525239614268327,-0.00961655197277079,-0.00407596909785367
"V13",-0.00924980375613449,0.000638278923818481,0.00402458085533305
"V14",-0.00584845640863729,-0.00920210482962732,-0.00497649016604821
"V15",0.00783805746450609,-0.0143912143822246,-0.0162685946929145
"V16",-0.00157579792493319,-0.000952468828859052,-0.000145065282959398
"V17",6.02763506227732e-05,-0.0161715403796041,-0.00983266956976516
"V18",-0.00145037988480398,-0.0014156137161968,-0.0161453381641502
"V19",-0.000615487238729465,0.0058769430416856,-6.59265504884428e-05
"V20",-0.0018422923326583,-0.00297957506539729,-0.000106717542593144
"V21",-0.0046926873280589,-0.00652584261507842,-0.00513281197614908
"V22",0.000804096215367346,-0.00780300104601275,0.00137532435607305
"V23",0.00123105756803578,-0.0149073880106694,-0.00114993616521117
"V24",0.000310931183315086,0.000235583371739564,0.014579516163526
"V25",0.00233580068101481,0.000105742203847112,0.00342260948563806
"V26",0.00652850080387834,-0.00328334778261076,0.00943338571064644
"V27",-0.0171650224687151,-0.0129672366913181,0.0111110447175892
"V28",0.00548662840274001,0.00569289493481801,0.00844092041517884
"V29",-0.00627754146162553,-0.00675541726198724,-0.0118717167412635
"V30",-0.00276964529255079,-0.00554412722241683,-0.00292845119457603
"V31",0.00456787890112389,-0.0171877208566762,-0.00441364878758472
"V32",-0.00223490369616107,-0.00914707433186773,0.00262244525720415
"V33",-0.00208794410013469,-0.0114041541712906,0.00399779735485976
"V34",-0.0254060694574246,-0.0181108515613859,-0.000859009998415497
"V35",0.00633793596130814,-0.00740596013696732,-0.0114110753884986
"V36",-0.00313316233357809,-0.00387019398869504,0.00263318914575781
"V37",-0.0111989798533612,-0.00580882948920052,-0.00105656187865789
"V38",0.011504205261244,-0.00649205901041009,-0.00573926007940192
"V39",0.00293214493561594,-0.00405347196317631,-0.00137276979792333
"V40",0.00365970774063156,0.00239131908016007,0.0134752386115879
"V41",0.00930601488349297,-0.00291144620269683,-0.00418454006240794
"V42",0.00132046358038328,-0.000464116023835454,-0.00629877446114094
"V43",0.00255134922042496,-0.00532526370261475,-0.00412786258349495
"V44",-0.00195151825787575,-0.00362296533545236,-0.000976534005467043
"V45",0.00319294882885358,-0.00222822964891171,0.0008549739354245
"V46",0.00522188152272229,-0.0112030788493714,-0.00902207001919646
"V47",0.0015686499301176,-0.00267872979954867,0.000506824901779415
"V48",-0.0159727802884606,0.000379402053125339,-0.00510135708176619
"V49",-0.00174984393603411,-1.20087090421614e-05,0.000266729022217572
"V50",0.00152143042203005,-0.0108316463050593,0.00984317377832843
"V51",0.0164894427141126,0.00023469140036183,-0.00480789536762753
"V52",-0.000415480207839811,-0.0052064645689333,0.0162957971879703
"V53",0.00156347629460289,-0.00413534798697273,0.000941722496928689
"V54",-0.00847312566493123,0.0017068992786466,-0.00323580772476492
"V55",0.00703750781603912,9.07498600570359e-06,0.00616222388709448
"V56",-0.00199479029114217,0.00254384782441937,0.00391422875168898
"V57",0.00818551673545985,0.00965511490413201,0.0088924324519494
