"","X1","X2","X3"
"V1",-0.0111636414366731,0.00388424485397048,-0.0128280197718353
"V2",-0.0283103198964398,-0.0114578503852896,-0.00375229162460575
"V3",-0.00407802575475973,0.00299995170298655,-0.0029043407202324
"V4",0.00212572725253869,-0.00293501419652709,-0.000894644608840978
"V5",-0.0242439295902812,-0.0105793479162148,-0.00111373964071268
"V6",0.00658195199716364,0.00158627667878145,-0.00154134068306387
"V7",-0.00602374387960668,0.00828413255548361,-0.00287139197497737
"V8",-0.00144769400585589,-0.000169840339982037,-0.00501462205647608
"V9",0.00354841716456446,-0.000758026990528428,-0.00385455325527192
"V10",0.000394436183595138,-0.00956813968575106,-0.00446831665888327
"V11",0.0153126159013469,-0.00907136311791219,0.00408902503804641
"V12",-0.000465531882196141,-0.0124775939374188,-0.00163978397660826
"V13",0.0118132215083934,-0.00865025503291341,0.0153730036285733
"V14",0.00562102139713947,0.00835440591843978,-0.000960258737064342
"V15",-0.00513363507924697,0.0102025331699352,-0.0101159906212436
"V16",0.00236369554739173,-0.00259785791104884,-0.00145471617708199
"V17",0.00919771250608968,-0.00630115930180048,-0.00493631056042534
"V18",0.000704604529763024,-0.000460809937914788,0.00134241601584517
"V19",-0.00814762462473138,0.00285103094796218,0.00340665985087695
"V20",-0.00115251821649682,-0.00170473722342016,0.00681313287794796
"V21",-0.00449695841861261,-0.00487381712557714,0.00232003792582069
"V22",-0.0126702900730378,-0.000394769848887715,-0.00993392281481829
"V23",0.00374095643097325,-0.00215833681358902,-0.000580208428338837
"V24",-0.00843820801388381,-0.00649569431532509,0.00243970035199153
"V25",0.00436232813934309,-0.00537371581525175,0.0134662652599942
"V26",-0.00750885055142454,0.00720079701307018,0.00762903794361951
"V27",-0.00713802056270313,-0.00987213882665096,0.0109360229828746
"V28",-0.00733448343385346,-0.00235373377088183,0.00633272808178438
"V29",0.00208401859977811,-0.0107642702270244,-0.00483667660877531
"V30",0.0011504682609685,0.009882599923799,0.00722213493533753
"V31",-0.000634466955697661,0.0114731288779719,-0.00556119863143597
"V32",-0.00101717615974777,-0.00269652380082304,0.00309178319278762
"V33",-0.00218846208084957,-0.00506191399025237,0.000909077772528928
"V34",0.00165526130668526,-0.00667142352054001,0.000185759393600259
"V35",-0.000110591868827303,-0.0058064713322986,0.010734612583649
"V36",0.0099889919188487,0.00121465188323612,-0.00765315754727703
"V37",-0.0024111656805403,0.000955294618166392,-0.0080320271274004
"V38",-0.0196449734935235,-0.00644462796056377,0.00414206757540341
"V39",-0.00116491158587528,-0.00893323745692542,-0.00357925692652789
"V40",-0.00119273735702244,0.0019425244800457,0.0150263989377647
"V41",-0.00176666405079884,-0.00432457293776245,-0.0198431466366451
"V42",-0.0407069388227888,-0.00620030720221133,0.00239887680783885
"V43",-0.00670105104002869,-0.0027617910890307,-0.00578967909197924
"V44",0.00266797609304307,0.000127862959404607,-0.00420880458013794
"V45",0.00535989569321964,-0.0126794490753155,-0.00951956453024207
"V46",0.00642043505107374,-0.00590947462276545,-0.0199762394431286
"V47",0.00799325399064274,-0.0018017038553621,-0.0122357229050514
"V48",0.00357368703160159,-0.00446427188290549,-0.00631726678719242
"V49",0.00370780704224542,-0.00627309177474694,-0.0171596677216637
"V50",0.00388984486162321,-0.00627187541005705,-0.0102573778883595
"V51",-0.000283000307737626,0.0165425451781901,0.00495643894242493
"V52",0.0023078130096939,-0.000691324449398321,-0.00421423775125935
"V53",-0.00631418604009176,-0.00141366752894388,0.00247222705120051
"V54",0.00121991035763713,-0.00191202414739606,-0.00204234539831748
"V55",-0.00394232830638384,-0.0074018444825184,-0.00106531208114942
"V56",0.00385031848150536,-0.00312776474680478,0.0063975131083828
"V57",0.00432868174025472,-0.00498671375427684,0.00392627246963586
"V58",-0.00613217631218419,0.00362693691805258,0.0120567058494107
"V59",0.000945455739527151,0.00276239698139012,-0.00626265526614142
"V60",-0.00344539347729756,0.0191175503033406,-0.000351669309531091
"V61",0.00663261976659343,-0.00601514251410887,-0.0136125988615459
"V62",-0.00138287131407018,0.00119418839836989,0.00624751360033553
"V63",0.00442768944391613,0.00187982617440648,0.00159367945166693
"V64",-0.00216935242929304,-0.0156321707369602,0.0131580701629688
"V65",0.00225950669491725,-0.011131584570921,0.00289604336564453
"V66",-0.00463897235090688,0.000888639416790168,-0.00718112753639256
"V67",-0.00277581838654479,0.00327486023022771,-0.00100068614801664
"V68",-0.0284557177611783,-0.0024016397563434,-0.00148977940729466
"V69",-0.0189299446623101,-0.00368132593588977,0.00200016357076871
"V70",-0.00648175447008712,0.00654600231621674,0.000129568419852137
"V71",0.00144847463908681,-0.00209465759288569,-0.000713129278460316
"V72",-0.00143220704146009,-0.0165238346969443,0.0027317809026912
"V73",0.0116770583643135,0.00035154004582977,0.0057946779827526
"V74",0.00283727397640917,0.0012358368749914,-0.00917940960316887
"V75",-0.000431980896762112,-0.0136612226536192,-0.00448297916112025
"V76",0.00290893175425075,-0.000235464094311291,-0.00358349899733147
"V77",-0.000208569878110015,0.000935832817699454,-0.000763963129257037
"V78",0.00286107569905526,-0.00893542317084448,-0.00651982782671879
"V79",0.00627097402256571,0.000297385703973275,0.000713838723751666
