"","X1","X2","X3","X4","X5","X6"
"V1",0.00363832176569745,0.00647514412376458,0.00991224715332569,0.0014897237807712,0.00516106744125507,-0.0130011423907628
"V2",-0.00397642475071149,0.00495506369043875,0.00323473655959016,0.00682107628258428,0.00223577389718403,-0.00144362673962885
"V3",-0.00282836526191573,0.00470133071794956,-0.00783659536571758,-0.00411626060009189,-0.00290721120265862,0.00526146912625727
"V4",0.00189379601177514,-0.000843319072343433,-0.000520602237165708,-0.00353931407412195,-0.00231790994787155,0.00295001698940301
"V5",-0.000106323271985554,-0.0061029922391871,0.00321276335784876,0.00858855892181221,-4.55054560129303e-05,0.0040711242740008
"V6",-0.00201769512750544,-0.00588822882432282,0.0033861788011639,0.00158323744480192,-0.00723152518213093,0.0044033333769133
"V7",0.00312385380233121,0.00900296942237817,0.00243650133161234,-0.00848104197934474,-0.00866628269189249,-0.00632969546019541
"V8",0.00941159219587976,0.00544941738766394,-6.20750922085559e-06,-0.00256592276768795,-0.00889435745313549,-0.00793392776447116
"V9",0.0113064039443477,-0.0018315386836342,-0.00837064890533334,0.00271618812779675,-0.0078581940228625,0.000240435297979718
"V10",0.00451564852655075,-0.00135436873836107,-4.27260026919055e-06,-0.00162580233930105,-0.00326640455775605,0.00798269502436082
"V11",-0.0117547886911459,0.000682930724152834,-0.00794045436731525,0.00534410499189236,-0.000303522964415132,-0.00412508493114981
"V12",-0.0020047752143451,-0.0021999307041902,0.00341924576916303,-0.00249820444070998,0.00515465441073337,-0.00380370984339596
"V13",0.00405872649826573,0.000555301734448678,-0.00824927501128114,-0.0112745493667459,-0.00132764391218577,-0.00477756212917431
"V14",0.00831316252260375,8.68200857250373e-05,0.00101241371755009,0.00880829663120541,-0.0020615815738397,0.0110184637328597
"V15",0.000120907282039737,0.00718003107379989,0.00616225068706736,-0.00464958091825761,1.33072998500856e-05,-0.00362343586800452
"V16",0.00177399074238732,7.09443730615346e-05,0.00377820467651026,-0.00172440614457278,-0.00247975296617188,-0.00330268073701024
"V17",-0.0137941420024371,0.00143843216740278,0.00733764837380545,-0.00108221537641951,0.00903860986792334,-0.0097093266519073
"V18",0.0022323254980434,-0.00124235773526132,-0.000233119950610923,-0.00318062757022031,-0.00351169561875282,0.000427819376189126
"V19",-0.0103805039546251,-0.00210965010699118,0.00159205182971632,0.00579370446643634,-0.00707126158963416,-0.00505656830740479
"V20",-0.00152529491909417,-0.00237523602522048,-0.00050522870758977,-0.0021343350474179,0.00209578088809056,0.00381061370625321
"V21",-0.012930855055809,-0.00133444945720545,0.00633547894684609,-0.00386790687317268,-0.00288282751223863,-0.00866900426420331
"V22",0.000397815266716001,0.00692353787955327,0.00516939432741069,-0.00294466685702993,-0.00723458917013611,-0.00372173159860501
"V23",-0.00293791334875605,-0.00620516637453568,0.00585114573255098,-0.00456036930221167,-0.00114196702789408,-0.00407782039724388
"V24",0.00391397594717101,-0.00010821311848968,0.00518710601555855,-0.00177688855571998,0.0117343984730501,-0.00281028517559195
"V25",-0.0030114875044637,0.00172919006219386,0.00309953358543807,-0.00295895801331588,0.00313516056211857,0.000390464793986179
"V26",-5.26598788641132e-05,0.0133804578466335,-0.00888514618808405,-0.00694069282460757,0.00623818490498895,0.00358367646522788
"V27",0.00857260883594258,-0.00399273808737921,-0.0118165588098126,-0.0108135332142439,-0.00946398716755801,-0.0182815626879932
"V28",-0.00150211791547972,0.0140010606648548,-0.00210607313475236,-0.00405751618500249,0.00540093639336881,-0.00749959372368339
"V29",-0.00331464138205222,-0.0101791700178206,0.0041267566404431,0.00505273592987777,0.00320677771206335,0.00207691631266081
"V30",0.0064027832672249,0.0123056768164229,-0.00261105859104377,-0.0137033762323697,0.00472159967509757,-0.0047517122638799
"V31",0.000250973924542869,0.00526063031087305,0.0107276864597594,-0.00457601437662908,-0.00219902957586962,0.00234698447537849
"V32",-0.000654536663481329,-0.00670535822829216,-0.00470210061714943,-0.00899801548082684,0.0124406580776095,-0.00573455970643114
"V33",0.00267265503930334,0.00111476483256634,0.00907705771387575,-0.00612849414452214,0.0130714167442404,-0.00920350560857514
"V34",0.0125232028983082,0.000953964280152654,0.00122516366322035,-0.00349008746392691,-0.00352176585408316,-0.00806132586947237
"V35",-0.0111057277036377,-0.0059303066117087,-0.00169348568283598,-0.00586322382717481,0.0117876851008908,-0.00497988853161989
"V36",-0.0131411135803544,0.00380107078334506,-0.00159939803520292,-0.0064571231905892,-0.00744952164455653,-0.00908696415870205
"V37",0.0111580422789101,-0.00850970708331269,0.012006432375184,-0.0052654215735331,-0.000897567942704404,-0.0121400987778615
"V38",-0.000237502764070085,0.00260039899029539,0.00138363440687139,-0.00251973659377297,-0.0029009337232088,0.00800107355735268
"V39",-0.00638282597951315,0.00834561356229706,0.00816817614541141,-0.00596558242082261,-0.00122961553507867,-0.0101387805113162
"V40",0.00276658796090046,0.00639066554881544,-0.00608413465006933,-0.00778699905703165,-0.000265682861238494,0.0101088032781336
