"","m"
"V1",-0.00066281054045187
"V2",-0.00384500550833611
"V3",0.004460678534058
"V4",0.0024646611156652
"V5",0.00307527789257008
"V6",0.00538510301853578
"V7",0.00580167032371619
"V8",0.0089644990175375
"V9",0.00555111688693727
"V10",-0.00417489862830383
"V11",0.00335058696317335
"V12",0.00115617272528525
"V13",-0.00665073556788468
"V14",0.000414987241004628
"V15",-0.0108288249122532
"V16",0.00109571332670929
"V17",0.0013993428020831
"V18",0.00250062602897902
"V19",0.00902592933147575
"V20",0.00271294401103154
"V21",0.00541026986657335
"V22",-0.00187728672184685
"V23",-0.00308469938499863
"V24",-0.00941079466704167
"V25",0.00181763456977615
"V26",-0.010945683216448
"V27",0.00904120681337867
"V28",-0.0137535919897348
"V29",0.00644330031660321
"V30",-0.00287822688187398
"V31",-0.0035754743887291
"V32",0.00509986941407689
"V33",0.00015410729705092
"V34",0.00871216726549661
"V35",0.00160753050463975
"V36",0.00270097163745899
"V37",0.00567344300383684
"V38",-0.00516933986535417
"V39",-0.00737459053855044
"V40",-0.00956874198379939
"V41",-0.00612602637460234
"V42",0.00501584645350386
"V43",0.000444743661932621
"V44",0.00590614855200201
"V45",-0.00399794328219151
"V46",0.00115652458482306
"V47",0.00218792054233634
"V48",0.00826562405679603
"V49",0.00152478507918573
"V50",0.00817571995381207
"V51",-0.00717658480809199
"V52",0.00255734440584851
"V53",-0.00140856481235404
"V54",-0.00612806165876659
"V55",0.00296205731248585
"V56",0.00607430705809943
"V57",-0.00461305082997745
"V58",-0.00740920777505678
"V59",0.00193020273733416
"V60",-0.00432908723120845
"V61",-0.00166346281803995
"V62",-0.00627114856690267
"V63",0.011883167998537
"V64",0.0080913503657242
"V65",-0.00761206072258711
"V66",-0.00188190020580457
"V67",0.00308679144426561
"V68",-0.00349214682440205
"V69",0.000796154974167707
"V70",0.0116238070333258
"V71",0.000240324531139056
"V72",0.0012054657277329
"V73",0.00226140049221985
"V74",0.00510909205318392
"V75",-0.00108384474766896
"V76",-0.000342173715224117
"V77",0.000415452417203141
"V78",-0.00245549726863856
"V79",-0.0052157788123472
"V80",0.000483884764947982
"V81",0.00160715532190902
"V82",-0.00143235649557261
"V83",-0.000347988930861737
"V84",0.00172129200846756
"V85",0.00149853374865734
"V86",-0.00796848612748263
"V87",0.00207626290108159
"V88",0.00436468606483936
"V89",-0.0089607855546689
"V90",-0.00384266960797682
"V91",0.00493155632161106
"V92",0.00452698216510679
"V93",0.00649950927150936
"V94",0.00294841836278741
"V95",-0.00351989497361636
"V96",0.00626589778026353
"V97",0.00898764565148812
"V98",0.00544831893974174
"V99",-0.000165337537685592
"V100",-0.000177360044574348
"V101",0.0151248579934281
"V102",-0.00118253873784927
"V103",0.00119067240178553
"V104",0.0100530080457072
"V105",0.00190236437539148
"V106",0.000824813209997271
"V107",-0.00726163406021229
"V108",-0.0120960598643436
"V109",-0.00300833945802195
"V110",0.00157273292865769
"V111",0.00774460105154431
"V112",0.00816659450934325
"V113",-0.0079454345460408
"V114",0.00460788028594265
"V115",0.00330585955335957
"V116",-0.00337880080720039
"V117",-0.00601009462859443
"V118",0.00342533363587213
"V119",-0.00238702234105136
"V120",0.00363148468905535
"V121",0.00134173184272142
"V122",0.00218577594254525
"V123",0.0225473282103121
"V124",-0.00349504509131588
"V125",0.0196486260666499
"V126",0.00571721092960683
