"","X1","X2"
"V1",0.0147048766675658,-0.00145312846438693
"V2",0.00151506776074002,0.00311279245160743
"V3",0.00309841688912497,-0.00274470264207124
"V4",-0.0168028071508796,0.0155689766557265
"V5",0.0105280345911534,-0.000868026362565729
"V6",-0.0104408135695857,0.00155619177185337
"V7",-7.35107795554564e-05,0.0038335997505316
"V8",-0.00124913031418952,0.00481859340992102
"V9",0.00123329644850349,-0.00372922198158397
"V10",0.0114503825298945,-0.00359203168596766
"V11",0.00101485756355112,0.00298589333471719
"V12",0.00352056948845891,-0.00296194083578922
"V13",0.0132115432507695,-0.00331341133621645
"V14",-0.00764087838205125,0.00505518089633107
"V15",0.00593699260673694,0.0040802792240578
"V16",0.00850955005208408,0.0039577374856758
"V17",-0.00316928394404749,-0.00430604220401278
"V18",-0.0278137899544624,0.0177277741620095
"V19",0.00525617718858282,-0.00789342914346306
"V20",-0.0143487225915187,0.00564953570400361
"V21",-0.0140686840757865,0.00212815255963491
"V22",-0.00489944385944034,0.0126548175884053
"V23",0.00163814412195191,-0.00624564633839002
"V24",0.00801875236562409,-0.0021403432616919
"V25",0.00204915364288098,0.0024541269632278
"V26",0.00491541128158039,0.00398429139158696
"V27",-0.020494980973848,0.00778770314139653
"V28",0.00878218171520663,-0.00778882955371332
"V29",-0.00569129092371205,0.00388340619758395
"V30",-0.00199380229499459,-0.00677620579377102
"V31",-0.00404507680557334,0.000682365460118115
"V32",0.00239135664646269,0.0086726603544575
"V33",-0.006269555416454,0.00247665974406463
"V34",0.00365425917985446,0.00298687433027305
"V35",0.00262482507333791,-0.005326652284934
"V36",-0.00903704201707664,0.000254439242050801
"V37",-0.0102375300874238,0.020342585989964
"V38",0.000477801586527569,0.00594505911635593
"V39",0.000885810759268169,0.00570389763310337
"V40",-0.0102565439206931,0.00386912149580717
"V41",0.0092890605588613,0.00829103535970221
"V42",-0.000368602910217663,0.00270128384208871
"V43",-0.001022987786652,-0.00270361292252979
"V44",0.00859311748540504,0.00100183836652962
"V45",-0.00226832787394218,-0.00418537236783485
"V46",0.00152613667570246,-0.00514301115959087
"V47",-0.000700527969972352,0.00194528219737582
"V48",-0.00479966727988487,-0.00734825560329132
"V49",0.00611334592259897,0.00124393509754498
"V50",-0.0093774218679248,0.00498599622159904
"V51",-0.00219498368830136,-0.00110335971220981
"V52",-0.00352078324798495,0.000374855758776365
"V53",0.0022474645878774,0.00470850066370764
"V54",-0.00139991861847859,0.00866660012224276
"V55",-0.0031705537072029,-0.00236522280693818
"V56",-0.00424324384197467,0.0046059476866827
"V57",-0.00463898309540967,-0.00747096153808755
"V58",-0.00151580197738008,-0.00601257720509375
"V59",-0.00939532821527569,0.0044971629827897
"V60",-0.00923495086488103,-0.00443697660210299
"V61",0.00204135855006751,-0.00520387848748583
"V62",-0.00350067294132739,-0.0027951372462065
"V63",-0.000807645583298032,-0.000244165676808133
