"","X1","X2","X3","X4","X5","X6"
"V1",-0.00217332679216005,0.00924500577151783,0.00438785109160713,-0.000607021331063001,0.00801721959199701,0.00929212180997433
"V2",-0.00425374334115144,-0.00724602695670397,0.0293708159263444,-0.000689311581052249,0.0151970244260452,0.0126864386046513
"V3",0.000704458701004621,-0.000836247025531872,0.000900439565005327,-0.00153613683173233,0.00499885349617141,0.00618376290434371
"V4",0.00245545098758601,-3.25918964014313e-05,0.00408165388405544,0.00198806529186045,0.000276679182143006,0.00282093152441708
"V5",-0.0317429165666137,0.012269354024868,0.0115020390425393,-0.00034889234937053,-0.00620813473706083,-0.00923031686320174
"V6",-0.0034055838617756,0.00438087446827328,-0.00851357583448482,0.00180849515718142,0.00593766078138543,-0.000983344427505851
"V7",0.00300498196458609,0.0189322977259432,-0.00287268806472813,-0.0016352697973706,-0.00302295629327592,0.00689707183027191
"V8",0.000600850772944809,0.00180593410021225,0.00927727230013247,0.0121504686293001,0.00208608931441368,-0.00286048825214433
"V9",-0.00183514288096934,0.00883731627853678,0.00253028723467736,-0.000303258203961128,0.00476933008390941,0.00421748137734221
"V10",-0.0152071322132535,-6.14853397682488e-05,-0.00209926201807895,0.00233125797144565,0.00391002291909662,-0.00161203845262511
"V11",-0.00486549823853357,0.00402898889521368,-0.00127200026821035,-0.00736987019566304,-0.00947058525428613,0.00315643396153072
"V12",-0.00504632160941332,0.0127983410212764,-0.00876966943981627,-0.000387949677617165,0.00952330213991939,-0.00574507857612527
"V13",-0.001220628507766,0.00139249474001949,-0.00175273309730839,0.0055679216783607,-0.00178957449756487,2.51111941050233e-05
"V14",0.00621456235803526,0.0058584554703901,-0.00966420451490246,-0.00662401406226648,-0.000987043287595953,0.00993636782240217
"V15",0.00192670183982752,0.00289827590799389,-0.000757982663451425,-0.00688034835409445,-0.0111422174901487,-0.0114534438398565
"V16",0.0027895735201709,-0.00153503923428288,0.00240794621108389,0.00390825921774604,0.000413905289547466,-0.0018151889344273
"V17",-0.00521174893881006,-0.00670043327896831,-0.00425787121288399,-0.00176581138327256,-0.00775411183324015,-0.0190991148391196
"V18",0.000790701252964435,-0.00104125280158361,-7.89750253956243e-06,0.00164105100211045,0.000302324710082561,-0.000887590021711652
"V19",0.000986133036455163,-0.0163719717847536,0.0060284837181067,-0.00629967500310213,-0.00894507086119746,-0.00019629441631626
"V20",0.0027439979762254,-0.0139864056089441,3.66900849578338e-05,0.0243954975959871,-0.0113409981044385,-0.0231886392150459
"V21",-0.00511579983223216,-0.00882661931321833,0.00778553659010889,-0.00330150999385126,0.00445897400985048,-0.0100921638549565
"V22",0.00705398822257188,0.00581519874183456,0.00577234198726451,-0.00723057418931783,0.00354000033918078,-0.006323309034929
"V23",-0.0021024379686393,0.00480559159242269,0.00192504395729339,-0.00743421745072727,0.0108343841886128,0.00137923374620279
"V24",0.0138427022620194,-0.00285118940990635,-0.000907410794668349,0.000283285996577517,0.018729360530517,0.00467532883575947
"V25",-0.000629228557930856,-0.00375509779278814,0.00160416285155622,-0.000575505080334333,0.00255162122527505,0.00468446670933341
"V26",0.0108370802534278,-0.00407023742381613,-0.00826987515381473,0.0022086530256326,-0.00177413565547306,-0.00807102601098515
"V27",0.0064291171831813,0.00279889584400628,0.00814461216426258,0.00639978675185613,0.0137139491410272,0.00110580580850234
"V28",0.00260129899987538,-0.00839822191252274,-0.00422322454758453,-0.00461526250537381,0.00639583674439542,0.0199022663950324
"V29",-0.0115501313383187,0.0113599686863586,0.020475690651883,-0.00375150344372852,0.0039925849524271,-0.00991897659507405
"V30",0.00903392705979563,0.00440872462660597,-0.00350983283420342,-0.0155207863319552,0.00248940712034305,0.00248750451626601
"V31",0.00377878115372787,-0.00498555515393616,-0.00417868055371395,0.00185082079252397,0.0152249133472316,0.00157144908545305
"V32",-0.00233249780776978,0.00458477596679391,-0.00898538840385348,0.0172452896684251,0.00290955400950207,-0.00433712188046158
"V33",0.00970142305175472,0.00938682679481158,-0.000365461701831386,-0.00064158782127931,0.00128700679623277,-0.00232450268493993
"V34",-0.0071440254359938,0.00396899916847739,-0.000977067690734628,-0.000906032759588788,0.000149522848915253,-0.00694880442028592
"V35",0.00382772418259946,-0.00461132798952059,-0.00638827207409162,-0.000878369618925098,0.00573839284996974,-0.0182857074026151
"V36",-0.000176991043221279,0.00280176357156551,0.00176608538394976,-0.0061866802730402,0.00514456470881871,-0.00081191354044045
"V37",0.00749644526056419,0.00736680416579897,0.0101536074334722,0.00937339231357053,0.00508021597466294,0.00283643084486667
"V38",0.0208283496665495,0.00524050927998665,0.000191889837841212,-0.00359759916146906,0.0199596672506913,0.000901482475673464
"V39",0.00410571574831514,-0.000637927322162952,0.000864923009793408,0.0031869374540558,-0.00185567830438192,0.00515456761841079
"V40",0.00422682043448636,0.00197000770629835,-0.00829082729402758,0.00824723402337804,0.00269260382792637,-0.00223039537037411
"V41",-0.00446081081050179,0.0140817010503485,0.00683531870459654,0.00577337304019093,0.00194927628831292,-0.00725592117769115
"V42",0.0197166385506283,-0.00135715224491123,0.0269120079055013,-0.0202564471604751,0.0142739678398649,0.00778874781034082
"V43",-0.00811996742450635,0.00860591705082012,0.0148744580763988,-0.00633353624408427,-0.00631190388150572,-0.00958513234121838
"V44",0.00211457099475612,0.00358258365391123,-0.00310347211468598,0.000141852590022219,0.00200756762088591,-0.00389621656173025
"V45",-0.00594091578328695,0.00325747836090015,0.01554093646743,-0.00438488953117072,0.00296939738133205,0.00810097902888419
"V46",-0.000272797894666412,0.0254421327773408,0.00309073480658141,0.00498331786273778,0.00355247925219545,-0.00127633602720421
"V47",0.00100327396364722,0.00174719476110204,0.00117098959205436,0.000145061457966173,0.000669926841255829,-0.00131938116538733
"V48",0.00708515033227991,0.00161233757509509,0.00920210267426299,0.00714263836056673,0.00171818964779647,-0.00376697092694475
"V49",-0.000427453454018253,-0.00862802126843238,-0.00454151607508401,-0.00504038492028583,-0.00308013343546578,0.00119390909015883
"V50",-0.00857227177500051,0.00436226825839228,0.00709574552682077,-0.00422161928342414,-0.00122118050710308,-0.000493319983950351
"V51",0.00453680181933635,-0.00109313966010084,-0.0107943150124109,-0.00105252951776728,-0.00394573278227733,-0.0164071492640878
"V52",-0.00169747920398416,-0.00369673308410256,0.00136399822509334,-0.00165811505377887,-0.00248116908062072,-0.00149404946562693
"V53",-0.00259930443717958,0.0079535225534074,0.0063390794851751,-0.00468411442271259,0.0110153428197676,0.000245316035220266
"V54",0.00184830934563361,-0.000311194368327558,0.00560888975570637,0.00109925580512833,-0.00243319507937514,-0.00153038977935375
"V55",-0.00258725563088004,-0.00953839411012123,0.0058213118475927,-0.0024267710475021,0.0040512684971262,-0.00437486221179459
"V56",0.000365931942178728,0.00179319580576097,-0.00270226895061525,0.00568128447925296,0.00533344216352646,-0.00259755166937379
"V57",-0.000624145196075255,-0.00322377599199906,-0.00439615501237954,-0.00334640242036352,0.00258021363997273,0.00825924666323168
"V58",0.0101970460334467,0.00192048896234287,-0.00927484016478569,-0.00361979582767328,-0.00457133927879556,-0.00245195413438728
"V59",-0.00348650622333554,0.00243704452791899,0.000986017884563596,0.00268104551413905,0.00122766405553492,-0.00249867925730829
"V60",0.0141931857537963,0.00147202069974212,-0.00126950003631871,-0.00103589320080517,0.00191449634011945,0.00142989463881522
"V61",-0.0134712019899265,0.000550857754708381,0.0139869380622747,-0.000164496340416936,0.00566494568296603,0.00573788440709804
"V62",0.00260004735128689,0.00237757193777791,0.00117915422212225,-0.00159469177676985,-0.0020935619865766,0.00192292533886701
"V63",0.000507168902568429,0.000842858149472552,0.00131615096186494,0.00164545174882079,-0.00326249618546413,0.000916964644765797
"V64",-0.00424629671382988,-0.0179262940996279,0.000930906755710815,-0.00669191701934875,0.00939960739936193,-0.00601223996949004
"V65",-0.00539235472932488,0.0072323554411544,-0.000149574505930483,-0.00372946721143814,0.00127225168002785,-0.00515738870322525
"V66",-0.00860988317459071,-0.00599872799701981,0.00371175486502107,0.0131384608996839,-0.00283405218860578,0.0117310383893141
"V67",-0.00443171485112537,0.0168005717792019,-0.0336234910541525,0.0272654789619631,0.0207106714546256,-0.00897385290592735
"V68",0.0149206912030392,-0.00153779568064336,0.00827995163082572,-0.0152812755152794,0.00125726225710205,-0.00623427497614049
"V69",0.0278596070474714,0.00027778353414674,-0.0273510095606684,0.0280374816411293,0.0314726400984419,0.00673421694808067
"V70",0.00110493313755362,0.00462919474370601,-0.000903079874091623,-0.00834767643269819,0.000127758671959918,-0.0020188384598138
"V71",0.0018064079077512,-0.00295098633059033,0.000241555919915596,0.00464984008164315,-0.00153392776285799,0.00490317312990403
"V72",-0.001917228492152,0.00391315922462846,0.00740885463150193,0.00367515868592545,0.0122579681325769,-0.0017395215335305
"V73",-0.00760577477001539,-0.00114695550994907,-0.00492840008628172,-0.00559234272733758,-0.00185030163281369,0.00519713430618422
"V74",0.00631147596949981,0.00724393561404792,-0.00613466584676389,0.00827277670534716,1.38110044013576e-05,-0.0101786629352019
"V75",-0.00429857139607283,-0.00432039724390124,0.00732625798448092,0.00338540124967192,0.00706981844504516,0.00678322736862149
"V76",0.000449020659226404,0.000309912948677427,-0.000501340899526605,0.000183959289119148,0.000546292828227607,0.00207466145121351
"V77",0.00222163109878638,-0.00107960235972652,0.00133175384299165,0.0021923816580244,-0.000394737613713057,0.00703543432175813
"V78",-0.00382165327637394,-0.00489704480668589,0.00140524625497096,6.7365198074921e-05,0.00921618488172821,0.0100562508039294
"V79",-0.00193447509957925,0.0116551555422047,-0.0098659502955122,0.00490963891953991,0.00165274724375922,-0.000262468276507811
"V80",-0.00484515292028442,-0.0059139328893425,0.00123290380790695,-0.00176366746633,0.00393621317968847,0.00229871582900137
"V81",-0.000401261511044143,4.11748800824665e-05,-0.00235656134417616,-0.00602698778529962,-0.00169433699097435,-0.00541771643013583
"V82",-0.00431984957370709,-0.000324707229914329,0.00160700629357637,-0.00356528615076045,-0.00754738266668182,0.0025747499955743
"V83",0.000544190035940497,0.000128247022436482,0.00254831870432661,0.00172690150105892,0.000341439843101564,0.0055427363885579
"V84",-0.000737253515167818,0.000596703073644777,0.00285400906460478,-0.000405125669518686,-0.000381683299526848,-0.000842430343678361
"V85",-0.000207732655512331,-0.000944191030786176,0.00374504593535353,0.00751439162666501,-0.000340810973585666,-0.00555155464945255
"V86",0.000693084422675298,-0.00352676435692944,-0.00980798952420561,-0.00138986593781859,0.00311626240751704,0.00415182595517899
"V87",0.00214112317395781,0.000277475401461638,0.00109741080536276,0.00280660737096819,-0.00140160922421653,0.00251913005928279
"V88",0.00225693494752982,-0.00096199243271581,0.00164917936668269,0.000535750258442582,-0.000638603625234318,-0.00021375215040967
"V89",-0.00618246261602103,-0.00956571411150865,-0.00570596339802189,0.00343051148850406,-0.0175316964917234,-0.00239212629567699
"V90",-0.00378302809392607,-0.000432289314618631,0.0127028687119439,-0.00289570276989708,0.00274757540508833,0.00230580591007884
"V91",-0.00410255498214775,0.00280174683394723,0.00269971400785016,-0.000434945828762578,-0.00571074705811522,0.00397141212417049
"V92",-0.00338433142994161,0.00582504164258089,0.00204810791421598,-0.00807178539378464,-0.00672822099003385,0.00425054264717726
"V93",0.00322212283193225,-0.00242321036114731,0.0046467352286044,0.00192585782846594,0.000961639908732539,-0.00593110729718512
"V94",0.00118373443998263,0.000711646723849129,0.0191185835115545,-0.00458831193967144,-0.00183619034438154,-0.019138457199397
"V95",0.000684330116686731,0.00233046990444041,-0.00929516319190747,-0.0022686284559396,-0.000112264585352159,-0.00982658886100379
"V96",-0.00180232125084371,0.00235857891564586,0.0112639848291314,-0.0111758237094691,0.00302625093179411,-0.00750876455687863
"V97",0.00451838460208419,0.00189942503539077,0.00690249357193753,-0.000865525177017313,-0.00386335809190047,-0.00615070113221557
"V98",-0.00479774833388637,0.0294140622963505,-0.0291904677767718,0.0266567756292344,0.0110538138396604,2.43876847883748e-05
"V99",0.00108363016182906,-0.00111663261908042,-0.000284427245435938,0.000985180167496191,-0.00535930728490958,0.00132028799437512
"V100",-0.0157207278764822,-0.00542241886986538,0.0117672631720798,0.00547338265157306,0.00530727710888764,0.0081362116881499
"V101",0.00483702899612098,0.00570344129635354,0.00830268963172261,0.0165779187125678,-0.0168831541498648,-0.012930040081936
"V102",0.0100603874671051,0.000249830541319204,0.0026677755615758,0.00982925277202005,-0.00855125270214848,-0.00527990203931832
"V103",-0.00260990453444545,-0.000417503175301578,0.00155531473939754,0.00143179126061147,-0.00341605113606203,-0.00131235830510936
"V104",-0.00619220050997688,0.00346054531976612,-0.00709726081231472,0.00276112891819007,-0.00558964444929008,0.00489764295706581
"V105",-0.000189619959445082,-0.000701837527165199,0.00438498238176535,-0.00533766190069405,-0.00465545605629303,0.00149411445565713
"V106",0.00243550420373052,0.0116982654008923,-0.00279352532564923,-0.00118734539888374,-0.00352446228574121,-0.00589190787773948
"V107",0.0158057331033762,0.00121767227649004,-0.00382128495192298,0.00386541640256852,0.00918833690258745,0.00194817542800854
"V108",0.00560242978166554,0.00192140869169498,-0.0105553975028788,0.000503232177035204,-0.00893836333255919,0.00194501055841453
"V109",-0.00314665853207055,-0.0118241648257878,0.00124923292340993,-0.0176478186010561,-0.00834873767524961,-0.00147296788542664
"V110",-0.00110146252787466,0.0170392953173708,0.0125083075671165,-0.00885675682821599,-0.00166673157681282,-0.00286468073996695
"V111",-0.00633781489686122,-0.00204350589037279,-0.0034515572361472,0.00158468561053064,0.00861920236446122,-0.0109802106591797
"V112",0.00538947850327251,0.0151059480743103,0.0147974286086359,0.00347820663748677,-0.00349403339994146,-0.00806214767539435
"V113",0.00333237422751719,0.0235221015400019,0.0108596552891146,0.00314467283619266,0.00809734362091392,0.00588444462276476
