"","groups"
"452",3
"453",3
"454",1
"455",1
"456",1
"457",3
"458",3
"459",2
"460",3
"461",1
"462",3
"463",3
"464",1
"465",1
"466",2
"467",3
"468",3
"469",1
"470",3
"471",3
"472",3
"473",2
"474",2
"475",3
"476",2
"477",3
"478",3
"479",2
"480",2
"481",2
"482",2
"483",3
"484",1
"485",2
"486",2
"487",3
"488",2
"489",2
"490",3
"491",2
"492",3
"493",2
"494",3
"495",2
"496",3
"497",2
"498",2
"499",3
"500",2
"501",2
"502",1
"503",3
"504",3
"505",3
"506",3
"507",2
"508",2
"509",2
"510",3
"511",3
"512",3
"513",3
"514",3
"515",3
"516",3
"517",1
"518",3
"519",1
"520",1
"521",3
"522",3
"523",3
"524",3
"525",1
"526",2
"527",2
"528",3
"529",1
"530",3
"531",1
"532",3
"533",3
"534",1
"535",1
"536",1
"537",1
"538",1
"539",3
"540",1
"541",1
"542",3
"543",3
"544",3
"545",3
"546",1
"547",3
"548",1
"549",2
"550",2
"551",1
"552",1
"553",2
"554",3
"555",3
"556",1
"557",2
"558",2
"559",3
"560",3
"561",3
"562",2
"563",3
"564",2
"565",3
"566",3
"567",3
"568",3
"569",3
"570",2
"571",1
"572",2
"573",3
"574",2
"575",1
"576",3
"577",2
"578",3
"579",1
"580",1
"581",3
"582",2
"583",3
"584",3
"585",3
"586",3
"587",3
"588",3
"589",3
"590",2
"591",3
"592",2
"593",3
"594",3
"595",3
"596",3
"597",2
"598",1
"599",3
"600",3
"601",2
"602",1
"603",1
"604",2
"605",1
"606",2
"607",1
"608",3
"609",2
"610",1
"611",1
"612",3
"613",3
"614",3
"615",3
"616",3
"617",3
"618",3
"619",3
"620",3
"621",1
"622",1
"623",1
"624",3
"625",2
"626",3
"627",3
"628",1
"629",1
"630",3
"631",2
"632",2
"633",2
"634",3
"635",3
"636",3
"637",3
"638",1
"639",1
"640",3
"641",1
"642",3
"643",3
"644",2
"645",1
"646",2
"647",2
"648",3
"649",1
"650",3
"651",1
"652",3
"653",3
"654",2
"655",3
"656",2
"657",3
"658",3
"659",1
"660",3
"661",3
"662",1
"663",3
"664",1
"665",3
"666",3
"667",2
"668",3
"669",2
"670",2
"671",3
"672",3
"673",1
"674",2
"675",3
"676",3
"677",3
"678",3
"679",3
"680",3
"681",3
"682",2
"683",2
"684",3
"685",3
"686",2
"687",3
"688",1
"689",3
"690",3
"691",3
"692",1
"693",3
"694",3
"695",2
"696",2
"697",2
"698",3
"699",3
"700",3
"701",3
"702",2
"703",3
"704",3
"705",3
"706",3
"707",1
"708",2
"709",2
"710",3
"711",3
"712",3
"713",2
"714",3
"715",3
"716",2
"717",3
"718",3
"719",3
"720",2
"721",1
"722",1
"723",2
"724",2
"725",3
"726",3
"727",2
"728",1
"729",2
"730",2
"731",3
"732",2
"733",3
"734",2
"735",3
"736",3
"737",1
"738",3
"739",2
"740",1
"741",2
"742",3
"743",2
"744",2
"745",2
"746",3
"747",1
"748",2
"749",1
"750",2
"751",2
"752",2
"753",2
"754",2
"755",1
"756",2
"757",2
"758",3
"759",2
"760",1
"761",1
"762",3
"763",2
"764",1
"765",3
"766",3
"767",1
"768",2
"769",3
"770",3
"771",2
"772",1
"773",3
"774",3
"775",3
"776",2
"777",1
"778",3
"779",2
"780",1
"781",2
"782",2
"783",3
"784",3
"785",2
"786",3
"787",3
"788",2
"789",1
"790",3
"791",3
"792",3
"793",3
"794",2
"795",3
"796",3
"797",2
"798",2
"799",3
"800",2
"801",3
"802",2
"803",1
"804",2
"805",3
"806",2
"807",2
"808",3
"809",3
"810",3
"811",3
"812",3
"813",3
"814",3
"815",3
"816",3
"817",3
"818",3
"819",3
"820",1
"821",3
"822",3
"823",3
"824",3
"825",1
"826",3
"827",3
"828",3
"829",3
"830",3
"831",3
"832",3
"833",3
"834",3
"835",3
"836",3
"837",3
"838",3
"839",3
"840",3
"841",3
"842",3
"843",3
"844",3
"845",3
"846",3
"847",3
"848",3
"849",3
"850",3
"851",3
"852",3
"853",3
"854",1
"855",3
"856",3
"857",3
"858",3
"859",3
"860",3
"861",3
"862",1
"863",1
"864",1
"865",1
"866",1
"867",1
"868",1
"869",1
"870",1
"871",3
"872",1
"873",3
"874",3
"875",3
"876",3
"877",1
"878",3
"879",3
"880",3
"881",3
"882",1
"883",3
"884",1
"885",2
"886",1
"887",1
"888",2
"889",1
"890",1
"891",2
"892",3
"893",1
"894",1
"895",2
"896",3
"897",2
"898",1
"899",1
"900",2
"901",1
"902",1
"903",1
"904",3
"905",3
"906",3
"907",3
"908",2
"909",1
"910",1
"911",1
"912",1
"913",3
"914",1
"915",1
"916",1
"917",2
"918",1
"919",3
"920",2
"921",1
"922",1
"923",1
"924",2
"925",2
"926",2
"927",2
"928",1
"929",1
"930",1
"931",1
"932",1
"933",1
"934",1
"935",1
"936",1
"937",1
"938",3
"939",2
"940",1
"941",1
"942",3
"943",3
"944",1
"945",1
"946",1
"947",3
"948",1
"949",1
"950",1
"951",1
"952",2
"953",1
"954",3
"955",1
"956",1
"957",1
"958",1
"959",1
"960",1
"961",1
"962",1
"963",1
"964",1
"965",1
"966",1
"967",1
"968",3
"969",2
"970",1
"971",1
"972",3
"973",1
"974",2
"975",1
"976",1
"977",2
"978",2
"979",2
"980",2
"981",3
"982",2
"983",2
"984",3
"985",3
"986",2
"987",2
"988",1
"989",1
"990",3
"991",1
"992",3
"993",1
"994",2
"995",3
"996",3
"997",3
"998",3
"999",3
"1000",1
"1001",1
"1002",1
"1003",1
"1004",1
"1005",1
"1006",2
"1007",3
"1008",1
"1009",1
"1010",1
"1011",2
"1012",3
"1013",2
"1014",3
"1015",2
"1016",3
"1017",3
"1018",1
"1019",1
"1020",3
"1021",1
"1022",1
"1023",1
"1024",3
"1025",3
"1026",1
"1027",1
"1028",1
"1029",1
"1030",1
"1031",1
"1032",1
"1033",2
"1034",2
"1035",3
"1036",1
"1037",1
"1038",1
"1039",1
"1040",1
"1041",1
"1042",2
"1043",1
"1044",1
"1045",1
"1046",1
"1047",1
"1048",1
"1049",1
"1050",3
"1051",3
"1052",2
"1053",3
"1054",1
"1055",2
"1056",1
"1057",3
"1058",2
"1059",3
"1060",1
"1061",1
"1062",1
"1063",1
"1064",2
"1065",3
"1066",1
"1067",1
