"","X1","X2","X3"
"V1",-0.00528851107361187,-0.00866867641710625,0.000445220227595448
"V2",0.00300017653920257,0.00295599236523325,0.00355072489812263
"V3",-0.000600554761196473,-0.00449261176110227,-0.00654967594449313
"V4",0.00313021557466293,0.00281335438981024,-0.00492312763107799
"V5",-0.00102181251952815,0.00560506997392115,0.00129201767074034
"V6",-0.00304290526296763,-0.000777007547166801,-0.00109843292925503
"V7",-0.0122349499800535,-0.00837379549442656,-0.00936634165245378
"V8",0.00273001729254049,-0.00118995552602171,-0.00524873643624566
"V9",-0.00834081800175165,0.00234904661580468,0.00183041657925423
"V10",0.000462110598782263,0.00804871060643315,0.00649211675550441
"V11",-0.00549678137462956,0.013268975460706,0.00404610190104328
"V12",-0.00841428012340659,0.0125275280958746,0.00885198035619969
"V13",-0.000564507248299087,0.01135080001638,-0.000719082021388463
"V14",-0.00260158698671937,-0.00656001801900121,0.00870890070005543
"V15",-0.00540449160475629,-0.01284950125432,0.00801029957353597
"V16",0.00370890386558865,0.00372026426560752,-0.00162173057864726
"V17",-0.0117437777941508,0.0032101746242823,0.0149023341179861
"V18",0.00265060918446573,0.00173237461804659,0.0011573540215723
"V19",-0.00705697566869342,-0.00636399222903296,0.00318349996876262
"V20",0.0421602323037432,0.00677926680284412,0.00627941045785163
"V21",-0.00522170031438571,0.00341892029335221,0.000851793611286553
"V22",-0.000704107451107754,-0.00442283641181454,-0.0033248191251063
"V23",-0.0023802558023769,0.00101549230886418,0.00842543764960783
"V24",-0.000691483319618892,0.00392486522465405,-0.000364660221496849
"V25",0.00175139694240624,0.00984608822177114,-0.00932031000472519
"V26",0.0101990812979327,-0.00347834398054315,0.00161983673743798
"V27",0.000427738128902269,0.0120036177327259,-0.00763572320811655
"V28",0.00109552475628405,0.00110878893121805,-0.00457012466704353
"V29",-0.0162134245037654,0.00571986335076516,-0.00174242080171001
"V30",0.00194459787929218,-0.00845831184217624,-0.00313762196007009
"V31",0.00527391686683483,-0.011518193441392,-0.00228295704726797
"V32",0.00173255502137692,0.00451543411038488,-0.0108725874788842
"V33",-0.0100450289919199,0.00338732045324906,2.4347721406394e-05
"V34",-0.00327656770297839,0.00778512421217167,-0.0057031971573451
"V35",0.00419504759323558,0.00931614277256447,0.0138455120728229
"V36",-0.0138110982183253,-0.00472512250097096,-0.00089143802684761
"V37",-0.00349298148112605,-0.00258997389181528,-0.0167835023072248
"V38",-0.00896798348947072,0.00549913775264094,-0.00528020597976994
"V39",-0.00139032013038706,0.00492590375374499,0.00919277873471905
"V40",0.00424662195160632,0.000589246145211443,-0.0054577401450554
"V41",-0.0132741903957945,-0.00235862974306176,0.000416471619364479
"V42",-0.00259089436752202,0.00199350287127093,0.00148935643981679
"V43",0.00167527494465401,-0.00123655679397725,-5.81829047002167e-05
