"","X[[i]]"
"1",3
"2",1
"3",3
"4",4
"5",4
"6",2
"7",2
"8",4
"9",4
"10",2
"11",3
"12",1
"13",3
"14",3
"15",1
"16",2
"17",2
"18",2
"19",1
"20",1
"21",1
"22",1
"23",2
"24",2
"25",4
"26",2
"27",1
"28",3
"29",2
"30",1
"31",1
"32",1
"33",2
"34",1
"35",1
"36",1
"37",2
"38",4
"39",4
"40",1
"41",2
"42",1
"43",1
"44",1
"45",3
"46",2
"47",3
"48",3
"49",3
"50",3
"51",1
"52",1
"53",2
"54",1
"55",2
"56",1
"57",1
"58",2
"59",4
"60",2
"61",4
"62",1
"63",4
"64",1
"65",1
"66",3
"67",1
"68",1
"69",1
"70",2
"71",1
"72",4
"73",2
"74",2
"75",1
"76",2
"77",2
"78",1
"79",1
"80",1
"81",1
"82",2
"83",2
"84",2
"85",1
"86",2
"87",2
"88",2
"89",2
"90",1
"91",1
"92",2
"93",1
"94",1
"95",1
"96",2
"97",1
"98",1
"99",3
"100",2
"101",1
"102",2
"103",2
"104",1
"105",4
"106",1
"107",2
"108",2
"109",1
"110",3
"111",1
"112",2
"113",2
"114",4
"115",1
"116",1
"117",2
"118",1
"119",3
"120",2
"121",1
"122",1
"123",1
"124",1
"125",3
"126",2
"127",2
"128",3
"129",1
"130",1
"131",4
"132",3
"133",2
"134",1
"135",1
"136",1
"137",1
"138",2
"139",1
"140",1
"141",1
"142",1
"143",2
"144",3
"145",2
"146",1
"147",1
"148",1
"149",3
"150",1
"151",1
"152",1
"153",1
"154",1
"155",1
"156",1
"157",1
"158",1
"159",1
"160",1
"161",1
"162",1
"163",1
"164",4
"165",1
"166",1
"167",2
"168",1
"169",3
"170",1
"171",4
"172",1
"173",2
"174",1
"175",4
"176",1
"177",1
"178",2
"179",1
"180",1
"181",2
"182",2
"183",2
"184",1
"185",1
"186",1
"187",2
"188",2
"189",2
"190",2
"191",3
"192",1
"193",1
"194",2
"195",3
"196",1
"197",2
"198",1
"199",2
"200",1
"201",2
"202",1
"203",2
"204",1
"205",1
"206",1
"207",2
"208",2
"209",1
"210",1
"211",3
"212",1
"213",3
"214",2
"215",4
"216",1
"217",1
"218",1
"219",1
"220",1
"221",1
"222",1
"223",2
"224",1
"225",1
"226",4
"227",4
"228",4
"229",4
"230",4
"231",2
"232",2
"233",2
"234",2
"235",4
"236",1
"237",1
"238",1
"239",4
"240",4
"241",1
"242",2
"243",1
"244",1
"245",2
"246",1
"247",4
"248",4
"249",2
"250",1
"251",4
"252",2
"253",4
"254",1
"255",1
"256",4
"257",4
"258",2
"259",1
"260",1
"261",1
"262",2
"263",2
"264",1
"265",1
"266",4
"267",2
"268",1
"269",2
"270",4
"271",2
"272",3
"273",1
"274",1
"275",4
"276",1
"277",1
"278",1
"279",2
"280",4
"281",1
"282",1
"283",1
"284",2
"285",1
"286",4
"287",1
"288",4
"289",2
"290",4
"291",3
"292",1
"293",1
"294",1
"295",2
"296",1
"297",1
"298",1
"299",1
"300",1
"301",1
"302",1
"303",2
"304",1
"305",1
"306",3
"307",4
"308",1
"309",3
"310",1
"311",2
"312",1
"313",4
"314",3
"315",1
"316",3
"317",2
"318",2
"319",2
"320",1
"321",1
"322",3
"323",1
"324",1
"325",2
"326",4
"327",1
"328",2
"329",3
"330",1
"331",1
"332",1
"333",2
"334",3
"335",1
"336",2
"337",2
"338",1
"339",2
"340",1
"341",3
"342",1
"343",1
"344",1
"345",2
"346",2
"347",2
"348",4
"349",3
"350",3
"351",4
"352",3
"353",2
"354",1
"355",4
"356",1
"357",2
"358",4
"359",4
"360",4
"361",4
"362",1
"363",3
"364",1
"365",1
"366",1
"367",1
"368",2
"369",1
