"","X1","X2"
"V1",-0.0123806591980374,-0.00103470872287142
"V2",0.000598600843585454,-7.81104558323493e-05
"V3",0.00265518769191588,-0.00459873634372513
"V4",0.00083485479213031,-0.000721063316560701
"V5",0.000135355051008112,-0.000130997655271177
"V6",0.000246095560706331,0.000534378852409669
"V7",-0.000832171207520268,0.00401168248818934
"V8",-0.000258493646433023,-0.00489858038563614
"V9",-0.000726787525327437,0.00550291471745398
"V10",-0.00398701222015531,-0.00114490748819195
"V11",0.00119046180357508,-0.00360161800435169
"V12",0.00728731584857353,-0.0134982082489932
"V13",0.00333398837533732,-0.00401402456027245
"V14",0.00201667975025714,0.000147501570308968
"V15",0.00496739406200094,0.00647057817121179
"V16",-0.00106969717517146,0.00103091931129263
"V17",-0.00321806141427616,0.00184621557954137
"V18",0.00279006173718544,-0.00661246199182829
"V19",9.01673188441071e-05,0.00258443885985857
"V20",0.00220664072812926,0.00315128205677246
"V21",0.00256790903083756,-0.0249903996388479
"V22",-0.000679011910711668,-0.00522966250226101
"V23",0.00603204692950911,0.00043940795625693
"V24",0.00856029625709537,0.0076677945461562
"V25",0.00112753942522338,0.000420195192888457
"V26",0.000132740254235638,0.000938644773720665
"V27",0.00454113611907248,-0.00107192507064396
"V28",-0.00363774512808003,0.00251586315494699
"V29",0.000469238666831383,-0.00601859975082303
"V30",0.0115866369390577,-0.00399738622200214
"V31",-0.00287149262082881,-0.000571774803519347
"V32",-0.000548827016228661,-0.00412405715687056
"V33",-0.00422794679059341,-0.0100667083727136
"V34",0.00372087320668316,0.00362121800762076
"V35",-0.000585013990144406,0.00122577132163759
"V36",0.00144917280694652,0.00868786439853085
"V37",0.0062934315669861,-0.00294008311581712
"V38",0.00114320750604732,-0.00297066815844588
"V39",-0.000350962319998758,0.00263229035449565
"V40",-0.00615646494132244,0.00383074782307686
"V41",0.00513079941244873,0.00379442654776129
"V42",0.00280322019180752,0.00459013860105789
"V43",0.0241388027422958,0.000842818858754108
"V44",-0.00155365738825492,-0.00155040118659702
"V45",0.00134471160356128,-0.00695138473177912
"V46",-0.0010807355014146,0.000714922930016676
"V47",0.000556214378287569,0.000820711384515609
