"","X[[i]]"
"1",2
"2",14
"3",1
"4",9
"5",13
"6",7
"7",7
"8",13
"9",3
"10",7
"11",2
"12",10
"13",1
"14",2
"15",14
"16",4
"17",11
"18",11
"19",4
"20",4
"21",4
"22",4
"23",11
"24",7
"25",3
"26",7
"27",14
"28",1
"29",11
"30",4
"31",4
"32",4
"33",11
"34",4
"35",4
"36",4
"37",11
"38",9
"39",9
"40",4
"41",7
"42",4
"43",4
"44",4
"45",2
"46",11
"47",7
"48",2
"49",1
"50",2
"51",8
"52",4
"53",7
"54",4
"55",11
"56",4
"57",4
"58",7
"59",9
"60",7
"61",9
"62",8
"63",13
"64",4
"65",4
"66",10
"67",4
"68",14
"69",4
"70",7
"71",10
"72",9
"73",11
"74",7
"75",4
"76",11
"77",7
"78",4
"79",4
"80",4
"81",10
"82",7
"83",7
"84",11
"85",4
"86",11
"87",11
"88",11
"89",4
"90",4
"91",10
"92",11
"93",4
"94",4
"95",4
"96",7
"97",4
"98",4
"99",7
"100",7
"101",10
"102",11
"103",11
"104",4
"105",3
"106",4
"107",11
"108",11
"109",4
"110",2
"111",4
"112",7
"113",7
"114",9
"115",4
"116",4
"117",7
"118",4
"119",2
"120",11
"121",8
"122",4
"123",4
"124",4
"125",1
"126",11
"127",11
"128",1
"129",4
"130",4
"131",13
"132",2
"133",11
"134",4
"135",4
"136",4
"137",14
"138",11
"139",14
"140",7
"141",4
"142",4
"143",7
"144",7
"145",11
"146",4
"147",4
"148",14
"149",7
"150",4
"151",14
"152",4
"153",14
"154",4
"155",4
"156",14
"157",4
"158",4
"159",7
"160",4
"161",14
"162",14
"163",14
"164",9
"165",4
"166",14
"167",11
"168",14
"169",2
"170",14
"171",13
"172",14
"173",7
"174",8
"175",9
"176",4
"177",4
"178",7
"179",14
"180",14
"181",11
"182",7
"183",11
"184",4
"185",14
"186",4
"187",11
"188",7
"189",7
"190",4
"191",7
"192",8
"193",8
"194",7
"195",2
"196",4
"197",7
"198",4
"199",11
"200",7
"201",4
"202",4
"203",7
"204",4
"205",4
"206",7
"207",11
"208",7
"209",4
"210",4
"211",7
"212",4
"213",2
"214",7
"215",13
"216",4
"217",7
"218",4
"219",4
"220",4
"221",4
"222",7
"223",7
"224",4
"225",10
"226",13
"227",13
"228",13
"229",3
"230",13
"231",11
"232",11
"233",7
"234",7
"235",13
"236",7
"237",4
"238",4
"239",3
"240",13
"241",4
"242",11
"243",8
"244",4
"245",11
"246",4
"247",13
"248",13
"249",11
"250",4
"251",3
"252",11
"253",3
"254",4
"255",4
"256",3
"257",13
"258",7
"259",4
"260",10
"261",7
"262",7
"263",7
"264",4
"265",4
"266",13
"267",7
"268",14
"269",7
"270",13
"271",11
"272",7
"273",4
"274",14
"275",13
"276",14
"277",4
"278",7
"279",11
"280",13
"281",4
"282",4
"283",4
"284",4
"285",14
"286",9
"287",4
"288",9
"289",11
"290",13
"291",1
"292",10
"293",14
"294",4
"295",11
"296",4
"297",4
"298",4
"299",4
"300",4
"301",4
"302",4
"303",11
"304",4
"305",7
"306",1
"307",13
"308",4
"309",6
"310",10
"311",7
"312",4
"313",9
"314",1
"315",4
"316",7
"317",7
"318",7
"319",7
"320",10
"321",14
"322",1
"323",14
"324",11
"325",11
"326",3
"327",4
"328",7
"329",7
"330",4
"331",7
"332",14
"333",11
"334",1
"335",4
"336",11
"337",11
"338",4
"339",11
"340",4
"341",11
"342",4
"343",4
"344",4
"345",11
"346",7
"347",7
"348",9
"349",1
"350",7
"351",9
"352",7
"353",7
"354",4
"355",9
"356",4
"357",11
"358",9
"359",9
"360",13
"361",9
"362",8
"363",1
"364",4
"365",4
"366",7
"367",14
"368",11
"369",4
"370",12
"371",11
"372",7
"373",11
"374",11
"375",4
"376",4
"377",7
"378",7
"379",12
"380",12
"381",12
"382",12
"383",12
"384",12
"385",12
"386",14
"387",12
"388",12
"389",2
"390",2
"391",12
"392",1
"393",11
"394",2
"395",7
"396",7
"397",7
"398",11
"399",7
"400",7
"401",7
"402",7
"403",2
"404",11
"405",2
"406",12
"407",12
"408",7
"409",2
"410",2
"411",2
"412",2
"413",3
"414",4
"415",14
"416",4
"417",2
"418",2
"419",4
"420",4
"421",2
"422",4
"423",4
"424",7
"425",14
"426",4
"427",7
"428",12
"429",12
"430",12
"431",3
"432",13
"433",12
"434",12
"435",12
"436",4
"437",4
"438",7
"439",7
"440",4
"441",14
"442",13
"443",4
"444",12
"445",12
"446",12
"447",12
"448",11
"449",4
"450",9
"451",4
"452",7
"453",11
"454",2
"455",2
"456",6
"457",11
"458",14
"459",4
"460",7
"461",2
"462",11
"463",4
"464",13
"465",1
"466",4
"467",7
"468",7
"469",3
"470",7
"471",14
"472",4
"473",4
"474",14
"475",11
"476",14
"477",7
"478",7
"479",14
"480",4
"481",14
"482",14
"483",11
"484",13
"485",4
"486",14
"487",11
"488",4
"489",14
"490",11
"491",4
"492",11
"493",14
"494",7
"495",4
"496",11
"497",14
"498",4
"499",4
"500",4
"501",4
"502",3
"503",12
"504",12
"505",12
"506",12
"507",4
"508",4
"509",14
"510",7
"511",8
"512",12
"513",8
"514",12
"515",12
"516",12
"517",3
"518",7
"519",1
"520",9
"521",12
"522",12
"523",12
"524",12
"525",1
"526",4
"527",4
"528",8
"529",1
"530",11
"531",13
"532",11
"533",4
"534",2
"535",2
"536",1
"537",2
"538",2
"539",11
"540",9
"541",3
"542",7
"543",7
"544",11
"545",7
"546",9
"547",11
"548",2
"549",14
"550",10
"551",3
"552",1
"553",4
"554",7
"555",7
"556",9
"557",14
"558",4
"559",11
"560",4
"561",7
"562",4
"563",7
"564",4
"565",11
"566",7
"567",7
"568",11
"569",7
"570",4
"571",2
"572",4
"573",11
"574",4
"575",2
"576",11
"577",4
"578",11
"579",9
"580",9
"581",11
"582",14
"583",11
"584",11
"585",11
"586",11
"587",7
"588",7
"589",7
"590",4
"591",4
"592",4
"593",11
"594",7
"595",11
"596",4
"597",10
"598",3
"599",11
"600",7
"601",10
"602",3
"603",9
"604",4
"605",13
"606",14
"607",1
"608",7
"609",4
"610",9
"611",9
"612",7
"613",7
"614",11
"615",11
"616",11
"617",11
"618",7
"619",4
"620",8
"621",9
"622",1
"623",2
"624",7
"625",4
"626",7
"627",7
"628",10
"629",1
"630",7
"631",4
"632",10
"633",4
"634",4
"635",7
"636",11
"637",4
"638",2
"639",7
"640",11
"641",10
"642",7
"643",7
"644",4
"645",1
"646",4
"647",10
"648",7
"649",7
"650",11
"651",7
"652",11
"653",7
"654",14
"655",4
"656",4
"657",11
"658",7
"659",7
"660",7
"661",7
"662",13
"663",11
"664",3
"665",11
"666",7
"667",4
"668",7
"669",14
"670",14
"671",11
"672",7
"673",13
"674",4
"675",7
"676",4
"677",11
"678",4
"679",7
"680",4
"681",8
"682",10
"683",4
"684",7
"685",4
"686",10
"687",7
"688",9
"689",7
"690",4
"691",11
"692",9
"693",11
"694",11
"695",4
"696",4
"697",4
"698",11
"699",7
"700",7
"701",7
"702",4
"703",11
"704",7
"705",7
"706",7
"707",10
"708",14
"709",4
"710",11
"711",7
"712",11
"713",4
"714",11
"715",4
"716",4
"717",7
"718",11
"719",4
"720",4
"721",1
"722",1
"723",4
"724",4
"725",11
"726",7
"727",14
"728",2
"729",4
"730",10
"731",11
"732",14
"733",7
"734",4
"735",7
"736",4
"737",10
"738",7
"739",4
"740",13
"741",14
"742",7
"743",10
"744",4
"745",14
"746",7
"747",2
"748",14
"749",7
"750",14
"751",14
"752",4
"753",4
"754",14
"755",13
"756",14
"757",14
"758",11
"759",10
"760",2
"761",2
"762",11
"763",4
"764",2
"765",7
"766",7
"767",2
"768",4
"769",4
"770",7
"771",14
"772",1
"773",7
"774",7
"775",7
"776",14
"777",7
"778",4
"779",4
"780",13
"781",4
"782",4
"783",11
"784",11
"785",14
"786",11
"787",11
"788",14
"789",3
"790",7
"791",11
"792",14
"793",7
"794",14
"795",7
"796",7
"797",14
"798",4
"799",7
"800",4
"801",7
"802",4
"803",3
"804",4
"805",11
"806",4
"807",4
"808",7
"809",7
"810",7
"811",7
"812",5
"813",5
"814",5
"815",5
"816",5
"817",5
"818",5
"819",5
"820",1
"821",5
"822",5
"823",5
"824",5
"825",5
"826",5
"827",5
"828",5
"829",5
"830",5
"831",5
"832",5
"833",5
"834",5
"835",5
"836",5
"837",5
"838",5
"839",5
"840",5
"841",5
"842",5
"843",5
"844",5
"845",5
"846",5
"847",5
"848",5
"849",5
"850",5
"851",5
"852",5
"853",5
"854",5
"855",5
"856",5
"857",5
"858",5
"859",5
"860",5
"861",5
"862",5
"863",13
"864",13
"865",13
"866",3
"867",5
"868",13
"869",5
"870",13
"871",5
"872",9
"873",5
"874",5
"875",5
"876",5
"877",3
"878",5
"879",5
"880",5
"881",5
"882",9
"883",5
"884",13
"885",4
"886",3
"887",1
"888",4
"889",13
"890",3
"891",4
"892",11
"893",9
"894",13
"895",4
"896",11
"897",4
"898",2
"899",2
"900",4
"901",6
"902",2
"903",3
"904",11
"905",11
"906",11
"907",11
"908",10
"909",9
"910",9
"911",9
"912",3
"913",11
"914",9
"915",13
"916",13
"917",14
"918",3
"919",11
"920",10
"921",9
"922",9
"923",9
"924",14
"925",10
"926",10
"927",10
"928",13
"929",13
"930",3
"931",9
"932",9
"933",6
"934",9
"935",3
"936",13
"937",3
"938",11
"939",10
"940",9
"941",1
"942",4
"943",4
"944",3
"945",9
"946",13
"947",11
"948",9
"949",9
"950",3
"951",9
"952",4
"953",13
"954",7
"955",3
"956",3
"957",9
"958",9
"959",3
"960",9
"961",3
"962",3
"963",9
"964",3
"965",9
"966",9
"967",13
"968",11
"969",4
"970",9
"971",9
"972",4
"973",13
"974",4
"975",9
"976",1
"977",4
"978",14
"979",4
"980",4
"981",7
"982",10
"983",10
"984",11
"985",11
"986",4
"987",10
"988",3
"989",2
"990",7
"991",1
"992",11
"993",9
"994",10
"995",11
"996",7
"997",11
"998",4
"999",7
"1000",13
"1001",2
"1002",1
"1003",9
"1004",13
"1005",9
"1006",4
"1007",11
"1008",1
"1009",13
"1010",3
"1011",14
"1012",11
"1013",4
"1014",11
"1015",14
"1016",7
"1017",4
"1018",3
"1019",1
"1020",11
"1021",3
"1022",13
"1023",13
"1024",7
"1025",7
"1026",9
"1027",9
"1028",9
"1029",3
"1030",13
"1031",9
"1032",3
"1033",4
"1034",14
"1035",4
"1036",13
"1037",4
"1038",13
"1039",13
"1040",1
"1041",9
"1042",7
"1043",9
"1044",13
"1045",9
"1046",3
"1047",13
"1048",3
"1049",9
"1050",11
"1051",7
"1052",14
"1053",7
"1054",13
"1055",14
"1056",9
"1057",7
"1058",4
"1059",11
"1060",3
"1061",3
"1062",13
"1063",9
"1064",4
"1065",11
"1066",13
"1067",13
