"","X[[i]]"
"1",8
"2",8
"3",8
"4",8
"5",8
"6",8
"7",8
"8",8
"9",8
"10",8
"11",8
"12",8
"13",8
"14",8
"15",8
"16",8
"17",8
"18",8
"19",8
"20",8
"21",8
"22",8
"23",8
"24",8
"25",8
"26",8
"27",8
"28",8
"29",8
"30",8
"31",8
"32",8
"33",8
"34",8
"35",8
"36",8
"37",8
"38",8
"39",8
"40",8
"41",8
"42",8
"43",8
"44",8
"45",8
"46",8
"47",8
"48",8
"49",8
"50",8
"51",8
"52",8
"53",8
"54",8
"55",8
"56",8
"57",8
"58",8
"59",8
"60",8
"61",8
"62",8
"63",8
"64",8
"65",8
"66",8
"67",8
"68",8
"69",8
"70",8
"71",8
"72",8
"73",8
"74",8
"75",8
"76",8
"77",8
"78",8
"79",8
"80",8
"81",8
"82",8
"83",8
"84",8
"85",8
"86",8
"87",8
"88",8
"89",8
"90",8
"91",8
"92",8
"93",8
"94",8
"95",8
"96",8
"97",8
"98",8
"99",8
"100",8
"101",8
"102",8
"103",8
"104",8
"105",8
"106",8
"107",8
"108",8
"109",8
"110",8
"111",8
"112",8
"113",8
"114",8
"115",8
"116",8
"117",8
"118",8
"119",8
"120",8
"121",8
"122",8
"123",8
"124",1
"125",8
"126",8
"127",8
"128",8
"129",8
"130",8
"131",8
"132",8
"133",8
"134",8
"135",8
"136",8
"137",8
"138",8
"139",8
"140",8
"141",8
"142",8
"143",8
"144",8
"145",8
"146",8
"147",8
"148",8
"149",8
"150",8
"151",8
"152",8
"153",1
"154",8
"155",8
"156",8
"157",8
"158",8
"159",8
"160",8
"161",8
"162",8
"163",8
"164",8
"165",8
"166",8
"167",8
"168",8
"169",8
"170",8
"171",8
"172",8
"173",8
"174",8
"175",8
"176",8
"177",8
"178",8
"179",8
"180",8
"181",8
"182",8
"183",8
"184",8
"185",8
"186",8
"187",8
"188",8
"189",8
"190",8
"191",8
"192",8
"193",8
"194",8
"195",2
"196",2
"197",2
"198",2
"199",2
"200",2
"201",2
"202",2
"203",2
"204",2
"205",2
"206",1
"207",2
"208",2
"209",2
"210",2
"211",2
"212",2
"213",2
"214",2
"215",2
"216",1
"217",4
"218",4
"219",4
"220",4
"221",8
"222",8
"223",8
"224",8
"225",8
"226",8
"227",8
"228",8
"229",8
"230",8
"231",8
"232",4
"233",8
"234",8
"235",8
"236",8
"237",8
"238",8
"239",8
"240",8
"241",8
"242",8
"243",1
"244",8
"245",1
"246",8
"247",8
"248",8
"249",8
"250",8
"251",8
"252",8
"253",8
"254",1
"255",8
"256",8
"257",8
"258",8
"259",8
"260",8
"261",8
"262",8
"263",8
"264",8
"265",8
"266",8
"267",8
"268",1
"269",8
"270",8
"271",1
"272",8
"273",8
"274",8
"275",8
"276",8
"277",8
"278",8
"279",8
"280",8
"281",8
"282",8
"283",8
"284",8
"285",8
"286",8
"287",8
"288",8
"289",4
"290",8
"291",8
"292",8
"293",8
"294",8
"295",8
"296",1
"297",8
"298",8
"299",8
"300",8
"301",8
"302",8
"303",8
"304",8
"305",8
"306",8
"307",8
"308",8
"309",8
"310",8
"311",8
"312",8
"313",8
"314",8
"315",8
"316",8
"317",1
"318",8
"319",8
"320",8
"321",8
"322",8
"323",8
"324",8
"325",8
"326",8
"327",8
"328",8
"329",8
"330",8
"331",8
"332",8
"333",8
"334",8
"335",8
"336",8
"337",8
"338",8
"339",8
"340",8
"341",8
"342",8
"343",8
"344",8
"345",8
"346",8
"347",8
"348",8
"349",8
"350",8
"351",8
"352",8
"353",8
"354",8
"355",8
"356",8
"357",8
"358",8
"359",8
"360",8
"361",8
"362",8
"363",8
"364",8
"365",1
"366",8
"367",8
"368",8
"369",8
"370",8
"371",8
"372",8
"373",8
"374",8
"375",8
"376",8
"377",8
"378",8
"379",8
"380",8
"381",8
"382",8
"383",8
"384",8
"385",8
"386",8
"387",8
"388",8
"389",8
"390",8
"391",8
"392",8
"393",8
"394",8
"395",8
"396",8
"397",8
"398",8
"399",8
"400",8
"401",8
"402",8
"403",8
"404",8
"405",8
"406",8
"407",8
"408",8
"409",1
"410",8
"411",8
"412",8
"413",8
"414",8
"415",8
"416",8
"417",8
"418",8
"419",8
"420",8
"421",8
"422",8
"423",8
"424",8
"425",8
"426",8
"427",8
"428",8
"429",8
"430",8
"431",8
"432",8
"433",8
"434",8
"435",8
"436",8
"437",8
"438",8
"439",8
"440",8
"441",8
"442",8
"443",8
"444",8
"445",8
"446",8
"447",8
"448",8
"449",8
"450",8
"451",8
"452",8
"453",8
"454",8
"455",8
"456",8
"457",1
"458",8
"459",8
"460",8
"461",8
"462",8
"463",8
"464",1
"465",8
"466",8
"467",8
"468",8
"469",8
"470",8
"471",8
"472",8
"473",8
"474",8
"475",1
"476",8
"477",8
"478",8
"479",8
"480",8
"481",8
"482",1
"483",8
"484",1
"485",1
"486",1
"487",8
"488",8
"489",8
"490",7
"491",7
"492",7
"493",7
"494",7
"495",7
"496",7
"497",7
"498",7
"499",7
"500",7
"501",7
"502",7
"503",7
"504",7
"505",7
"506",7
"507",7
"508",7
"509",7
"510",7
"511",7
"512",7
"513",7
"514",7
"515",7
"516",7
"517",7
"518",7
"519",7
"520",7
"521",7
"522",7
"523",7
"524",7
"525",7
"526",7
"527",7
"528",1
"529",1
"530",1
"531",2
"532",2
"533",1
"534",1
"535",1
"536",1
"537",2
"538",1
"539",1
"540",8
"541",1
"542",1
"543",8
"544",1
"545",1
"546",8
"547",1
"548",1
"549",1
"550",7
"551",7
"552",7
"553",7
"554",7
"555",1
"556",1
"557",1
"558",2
"559",1
"560",1
"561",1
"562",1
"563",1
"564",1
"565",1
"566",1
"567",2
"568",1
"569",1
"570",2
"571",8
"572",1
"573",1
"574",2
"575",1
"576",1
"577",1
"578",1
"579",2
"580",1
"581",1
"582",1
"583",2
"584",1
"585",1
"586",1
"587",8
"588",1
"589",1
"590",8
"591",2
"592",1
"593",2
"594",2
"595",2
"596",2
"597",2
"598",1
"599",2
"600",1
"601",8
"602",1
"603",1
"604",8
"605",1
"606",2
"607",1
"608",2
"609",8
"610",1
"611",2
"612",2
"613",1
"614",1
"615",1
"616",1
"617",8
"618",8
"619",2
"620",2
"621",2
"622",1
"623",1
"624",1
"625",2
"626",1
"627",2
"628",1
"629",1
"630",8
"631",1
"632",8
"633",8
"634",2
"635",8
"636",1
"637",1
"638",2
"639",8
"640",1
"641",1
"642",1
"643",2
"644",1
"645",2
"646",8
"647",2
"648",1
"649",8
"650",10
"651",10
"652",3
"653",10
"654",3
"655",10
"656",10
"657",10
"658",3
"659",10
"660",10
"661",3
"662",10
"663",10
"664",10
"665",10
"666",10
"667",10
"668",10
"669",10
"670",10
"671",10
"672",10
"673",10
"674",10
"675",3
"676",10
"677",10
"678",10
"679",10
"680",10
"681",10
"682",10
"683",10
"684",3
"685",10
"686",10
"687",10
"688",1
"689",1
"690",1
"691",1
"692",1
"693",1
"694",1
"695",1
"696",1
"697",1
"698",2
"699",2
"700",1
"701",2
"702",2
"703",2
"704",1
"705",2
"706",2
"707",1
"708",1
"709",2
"710",1
"711",2
"712",1
"713",1
"714",1
"715",1
"716",8
"717",1
"718",10
"719",8
"720",8
"721",1
"722",1
"723",8
"724",1
"725",1
"726",8
"727",1
"728",1
"729",1
"730",1
"731",1
"732",8
"733",8
"734",8
"735",1
"736",1
"737",1
"738",1
"739",1
"740",8
"741",1
"742",8
"743",1
"744",1
"745",1
"746",1
"747",1
"748",1
"749",1
"750",1
"751",1
"752",1
"753",1
"754",1
"755",8
"756",1
"757",1
"758",1
"759",1
"760",1
"761",1
"762",1
"763",1
"764",1
"765",1
"766",1
"767",1
"768",1
"769",10
"770",1
"771",8
"772",1
"773",8
"774",8
"775",8
"776",1
"777",1
"778",1
"779",1
"780",1
"781",1
"782",1
"783",8
"784",1
"785",1
"786",8
"787",1
"788",1
"789",1
"790",1
"791",8
"792",8
"793",1
"794",1
"795",1
"796",1
"797",1
"798",1
"799",1
"800",1
"801",1
"802",1
"803",1
"804",1
"805",1
"806",1
"807",1
"808",8
"809",1
"810",1
"811",8
"812",1
"813",1
"814",1
"815",1
"816",1
"817",1
"818",1
"819",1
"820",1
"821",1
"822",1
"823",1
"824",1
"825",1
"826",1
"827",1
"828",1
"829",1
"830",1
"831",1
"832",1
"833",9
"834",1
"835",1
"836",1
"837",1
"838",9
"839",1
"840",1
"841",1
"842",1
"843",1
"844",1
"845",1
"846",9
"847",8
"848",1
"849",1
"850",1
"851",1
"852",1
"853",1
"854",1
"855",1
"856",1
"857",1
"858",1
"859",1
"860",1
"861",1
"862",1
"863",1
"864",1
"865",1
"866",1
"867",1
"868",1
"869",1
"870",1
"871",1
"872",1
"873",1
"874",1
"875",1
"876",1
"877",1
"878",1
"879",1
"880",1
"881",1
"882",1
"883",1
"884",1
"885",1
"886",1
"887",9
"888",9
"889",9
"890",9
"891",9
"892",9
"893",9
"894",9
"895",9
"896",9
"897",9
"898",9
"899",7
"900",7
"901",7
"902",7
"903",7
"904",7
"905",7
"906",7
"907",7
"908",7
"909",7
"910",7
"911",7
"912",7
"913",7
"914",7
"915",7
"916",7
"917",7
"918",7
"919",7
"920",4
"921",4
"922",4
"923",4
"924",4
"925",4
"926",4
"927",4
"928",4
"929",4
"930",4
"931",4
"932",4
"933",4
"934",4
"935",4
"936",4
"937",4
"938",5
"939",4
"940",4
"941",4
"942",4
"943",4
"944",4
"945",4
"946",4
"947",4
"948",4
"949",4
"950",4
"951",4
"952",4
"953",4
"954",4
"955",4
"956",4
"957",4
"958",4
"959",4
"960",4
"961",4
"962",4
"963",4
"964",4
"965",4
"966",4
"967",4
"968",4
"969",4
"970",4
"971",4
"972",4
"973",5
"974",5
"975",9
"976",8
"977",1
"978",2
"979",2
"980",1
"981",1
"982",8
"983",1
"984",8
"985",8
"986",8
"987",8
"988",8
"989",8
"990",8
"991",8
"992",8
"993",8
"994",8
"995",8
"996",8
"997",8
"998",8
"999",8
"1000",8
"1001",8
"1002",8
"1003",8
"1004",8
"1005",8
"1006",8
"1007",8
"1008",8
"1009",8
"1010",8
"1011",8
"1012",8
"1013",8
"1014",8
"1015",8
"1016",8
"1017",8
"1018",8
"1019",8
"1020",8
"1021",8
"1022",8
"1023",8
"1024",8
"1025",8
"1026",8
"1027",8
"1028",8
"1029",8
"1030",8
"1031",8
"1032",8
"1033",8
"1034",8
"1035",8
"1036",8
"1037",8
"1038",8
"1039",8
"1040",8
"1041",8
"1042",8
"1043",8
"1044",8
"1045",8
"1046",8
