"","X1","X2"
"V1",0.00015118321798527,-0.00014640244111648
"V2",0.00286664720127035,0.000727502383360415
"V3",0.00208676708793204,0.00112365376091798
"V4",0.00777069091034902,0.000243971020808643
"V5",-0.00419967352122284,-0.00216315850712432
"V6",0,0
"V7",0.00489706512521346,0.00263392199877439
"V8",0.00157978276132605,0.0039539756399078
"V9",0.00202972942834083,-0.000696436507979092
"V10",0,0
"V11",0.000214397501858574,-4.47934724516337e-05
"V12",0.00027706075948221,-0.000249024741976897
"V13",0.00108525763734257,-0.000957391270257098
"V14",0.00275238119134686,-0.00201450331219307
"V15",0.000418601358471935,0.000142630321613122
"V16",0.000271537505332281,-2.85506578112603e-05
"V17",0,0
"V18",0,0
"V19",7.51989509606526e-07,-2.03101212991618e-06
"V20",0.00383605176766055,-0.0041762911328886
"V21",0.00263742526423973,0.000789180578464603
"V22",0.00273518745520497,0.00171469322949875
"V23",-0.00493549463837847,-0.00226523206427372
"V24",5.47828367288775e-36,-2.80966668371374e-36
"V25",2.81883378687128e-06,1.64354407665441e-05
"V26",0.00445892321503639,0.00192176912779737
"V27",6.84209958484757e-05,-4.54304292274321e-06
"V28",-0.00935680575691283,-0.00236693032791106
"V29",-0.000316580314975391,-0.000158104061071019
"V30",-0.000113579863265641,-7.54917506983422e-05
"V31",1.05747893777158e-06,3.26652158925191e-06
"V32",-3.39252969813725e-05,0.000118732770465348
"V33",-0.00239037173015359,0.00299002790681256
"V34",4.56217079358095e-05,-0.000458078984558982
"V35",-0.0013133974214157,0.004500982172172
"V36",-0.000122340077396173,-0.00158622737885242
"V37",6.15681408695432e-05,-5.83153980002361e-06
"V38",1.44216046353568e-05,-1.48112439854832e-06
"V39",-0.0215887525816753,-0.00218984041521084
"V40",0.00153176526562591,0.000352100923297566
"V41",-0.00159160930022113,-0.00529871394565632
"V42",0.000570758393282668,-0.000884711081489384
"V43",3.40522896238116e-05,-0.00018758688109371
"V44",-2.7148710885539e-05,-1.93623164597323e-05
"V45",3.40633862368466e-05,-3.7092475151413e-05
"V46",0.00300999795471528,-0.000327921946791603
"V47",0.00680356369738385,-0.00326409715970547
"V48",0.00359659167711367,-0.00373004360535963
"V49",-0.0129217534973278,-0.0097267963015512
"V50",-0.00303274199988105,0.00218968157222159
"V51",-0.0062327871803502,-0.00361377663763372
"V52",-0.0130574159143458,0.00960436178498135
"V53",-0.00910619850106863,-0.0108271976923045
"V54",0.00977077529116275,0.00547089464002472
"V55",0.00939024920830605,0.00998416044360356
"V56",0.00475920392372804,0.00259484737642234
"V57",-0.00852615943985305,-0.00436521159627386
"V58",-0.00202357265616481,-0.00554457015881918
"V59",7.88223914748632e-05,0.000168201247503806
"V60",0.00124090638042824,0.00145168828471607
"V61",0.00115653697929526,0.0144570393973171
"V62",0.000259209195574323,-0.000790694057780402
"V63",0.000699871626459434,-0.000284205746049149
"V64",0.00057786417792622,0.000214528502117052
"V65",0.00267448054063142,0.00341234613877061
"V66",-0.00176945095080049,-0.00347264416405425
"V67",-0.000201133048532931,-0.00083790546477526
"V68",-0.000222232143392651,0.000192273312614547
"V69",0.00830587362815189,0.00870778542508948
"V70",0.00231006171736537,-0.0001080024631844
"V71",0.000429978094904364,-0.00884255081024405
"V72",0.00154088817507677,0.0167653942708301
"V73",0.00215803496403348,0.00274237359966598
"V74",0.0107020204253259,0.00664446351602807
"V75",1.40917012965311e-05,-1.84339928639312e-06
"V76",0.0003320190299369,-0.000466220098915223
"V77",0.00084558950333484,-0.0017494835065197
"V78",-0.016472801785919,0.0427961246576812
"V79",-0.0113024659742624,-0.00323956988989923
"V80",0.0100936925349048,0.00836859391457423
"V81",-0.0194515130629083,-0.0261316218869218
"V82",-0.000317638197998259,-0.0212730531255642
"V83",-0.00690241897047763,-0.00285242404480144
"V84",-0.0132954014777146,0.0276029105083372
"V85",-0.000420668827966644,0.00304575381073544
"V86",0.000165472024191918,7.18653992650834e-05
"V87",-0.000561474496198567,-0.00255533800169227
"V88",0.00241702307661043,-0.00398602411379326
"V89",0.000102595919624655,-0.00043225389652232
"V90",0.000439598658758268,6.23465624556216e-05
"V91",-0.0010272208951948,0.00457466140320181
"V92",-4.43958307290699e-06,1.24099762014012e-05
"V93",-0.000238987553559732,0.0002469687253458
"V94",-2.36011937520572e-05,1.2070206969294e-05
"V95",-2.79566478900998e-06,1.20698065863874e-05
"V96",0.00155863236686965,-5.19908465837228e-05
"V97",-0.036330754471644,-0.0449380214145998
"V98",0.00121133740851761,-3.9675792938632e-05
"V99",0.00762282418454217,0.00300694199250703
"V100",-0.000472393219204388,0.00561082703035879
"V101",0.0146983042172394,0.00623686125962272
"V102",-0.0100629259576568,-0.00204931030187563
"V103",-0.00270674939886294,-0.0233449841689075
"V104",-0.0117101728913285,-0.00939451690534883
"V105",-0.0140091316759231,0.0174688328685823
"V106",0.000370960924975073,-1.46812731655984e-05
"V107",-0.000381571317993266,-0.00119761619683384
"V108",0.000101652064645748,-0.00031820466862749
"V109",1.1107700213562e-06,8.47634213023911e-06
"V110",0.00583567486055927,-0.00181291089954174
"V111",-0.00269318150860988,-0.00201134183165603
"V112",-0.00291983466941891,0.00557250706327605
"V113",-0.0135151581892982,-0.00990778051233698
"V114",0.0144231550091874,0.00594045202072356
"V115",-0.00737932508100816,-0.00701586467910748
"V116",-0.0251807444454055,0.00763946680847519
"V117",-0.00168188944057314,-0.0076072546096491
"V118",-0.00221155460868422,-0.00166847932837823
"V119",0.00317882624607448,-0.00456484322754636
"V120",0.00272578954981018,0.000880471554811702
"V121",-0.0138276649143694,0.0016491598615761
"V122",0.00578226752992307,-0.00385215355918533
"V123",0.00202499010999735,-0.00757865838945674
"V124",-0.00522732621372379,-0.00826259019494056
"V125",0.00581355205274802,0.0119243236726859
"V126",0.00651647004450167,0.000641766122323908
"V127",0.000954185797130238,-0.000454966199277519
"V128",-0.00129968196025894,-0.0103086285027225
"V129",-0.0220828507181294,0.0142069727068956
"V130",0.0198068221052797,-0.0113377453144495
"V131",-0.000719788349912398,0.00366869813070241
"V132",-0.000756091146962703,1.57176452058223e-05
"V133",0.00323002752446706,-0.00425021475824081
"V134",-7.34884297653707e-06,-5.75574837278182e-05
"V135",-4.75409926911614e-06,-3.2308444364675e-05
"V136",1.78345448942108e-05,6.05442407444333e-06
"V137",-0.0334282586053417,0.0280910824654324
"V138",-0.00278750553867545,0.00139766057932722
"V139",-0.00924426101951262,-0.00489490098623261
"V140",0.00606375267532971,-0.000127339673847587
"V141",-0.00124120830784518,-0.00184430892788649
"V142",0.000452472412697298,0.000546011891093603
"V143",0.00130502179333584,0.000115999507756445
"V144",-0.00211541525886667,0.00188797635845147
"V145",-0.0120396964446016,0.00444844678277869
"V146",0.00143435320939203,0.00103157142015764
"V147",-0.000338561604207779,0.000812525172453862
"V148",-0.000873925127968889,-0.00909427165969233
"V149",-1.79804893232517e-05,0.000100552452036829
"V150",0.00517333891303832,0.000730390946337949
"V151",0.000813156874262306,0.00128942222238394
"V152",-0.011156375572457,0.00281459613569984
"V153",-0.00320421535893499,-0.00193223601466727
"V154",0.000550908795655305,-0.000361167368077043
"V155",0.000603567536092593,-0.00373512202116154
"V156",0.00940641954530419,0.000513958853875833
"V157",-0.00253105138118771,-0.00397946704575831
"V158",0.000212695507024198,0.00110485045251063
"V159",0.00187202898388095,-0.00289377244750882
"V160",0.0126864603273766,0.000304401277841502
"V161",-0.00255886172551523,0.000990467474708084
"V162",0.00564528108930109,0.00179624969724962
"V163",-0.00518624788455291,1.63960636255241e-05
"V164",0.000324654064884845,-0.000324204963949639
"V165",-1.79352573138607e-05,0.000110663471256697
"V166",-0.00101027898625911,0.000276577709327091
