"","X1","X2","X3","X4","X5","X6","X7"
"V1",0.000956715001452599,-0.00380143129228614,-0.000420874863799571,0.000142062829680648,-0.00236747864409936,-0.000690193416818107,-0.00367368539446038
"V2",-0.00264022484105998,0.00352505248734161,0.00214876557640131,-0.00582412720560452,-0.0157317676929612,0.00593070105818659,-0.0200063937586482
"V3",-0.000302371355161758,-0.00494158003398687,-0.00620335971238227,-0.00357454542794039,-0.0270106810332236,0.00253743870331384,-0.0227180529226335
"V4",0.00693368592310015,0.0203761967847924,-0.00146936450425617,-0.00751310792105195,0.00828924615462988,-0.0370091839691475,0.00726060965556128
"V5",-0.00347537718095539,0.00469799651839489,0.00678549789642447,-0.00242568963466328,0.010906779278935,-0.015388506685419,0.0205034443662238
"V6",0.00493456038767805,0.00444958863183758,-0.00613634821154763,0.00167573804631408,0.00897470336055103,0.00249551564569116,-0.0162623959463937
"V7",-0.00436374185313328,-0.00587809802795715,0.0158474345339689,-0.00198001956072552,0.011442898537789,0.0121847045373657,-0.0191655589339946
"V8",0.00038782035820927,0.000515271554820901,0.00588313168076502,-0.00119816506658578,0.00888050295694697,0.0011277916604959,-0.0114450110921168
"V9",-0.000140228893406099,-0.000201745271692643,-8.38724046789596e-05,5.53279118220988e-05,0.000519340649142196,-0.00102118050838442,-0.00105694443618046
"V10",0.000120487839440671,0.000190640950655961,-8.76173536922362e-05,-5.34011409255114e-05,-0.000515638143396863,-0.000352344965087339,0.000175558027981885
"V11",0.000133208359694646,-5.2931181850961e-05,6.4732498669783e-05,-3.02044306589899e-05,-0.000166982859909649,-0.000783757109598658,-0.000107395557530415
"V12",-0.000382549231168349,-0.000258839878162589,0.00654513647872207,-0.00161184065713664,-0.000991178800113566,-0.0116352698416196,-0.00766286777201215
"V13",-0.0198568334454981,0.0223317349351523,0.0147052296129739,-0.0127869700336805,-0.00550561026495889,0.00246297205493216,0.0228180749205317
"V14",-0.000264340432989969,0.000465388170301864,0.00169859980256684,-0.000366578670765337,0.000266204616741536,-0.00105019267598941,-0.0015715360329849
"V15",-0.00153811129808653,0.0037989617606533,0.0105489449097076,0.0523105073701548,-0.00313420084134975,0.000192802612998378,0.0015856201052222
"V16",-0.00189008921700944,0.00131658696751503,0.00316470033809296,-0.00018016151801768,0.00150942944945454,-0.00318234369402234,-0.00196988966207357
"V17",5.76648306771747e-05,-2.37974233050179e-05,8.40939348253537e-05,1.31248970471313e-05,0.000321570869852219,-0.000290524437831948,4.82231590493709e-05
"V18",-0.000165850138376496,0.00217950555999383,0.000579745495247506,-2.80761425359672e-05,-0.00162194719202505,-0.00182924616756989,-0.000326418812723441
"V19",4.14733068990691e-05,-6.32285542302681e-05,0.000118560638827241,0.00028280852776881,-5.80658399503929e-05,-0.000425060925062615,5.60107440606007e-05
"V20",0.00178761709596837,0.000520141372761162,-0.000754222229995725,-0.000573628619628496,-0.00683349646007469,-0.00469757228333965,-0.00793441405808857
