"","X1","X2","X3","X4","X5","X6"
"V1",0.000232079884961986,-2.69404043969514e-05,0.000747547293795868,-0.000608188509764822,-0.000139678442227642,-0.000523609865540536
"V2",0.00503803632883938,9.15270261993323e-05,0.0180526549026313,0.00132022145917026,-0.0221957437641577,-0.00515216979288135
"V3",0.00671386204979607,-0.010100311867296,0.016824522202728,-0.00642086810708484,-0.0163753714793314,-0.00144656153750058
"V4",-0.00675838854137023,0.00765291190484326,-0.00940678670243093,0.00961181603947732,0.000841043679470634,-0.00353879142471356
"V5",0.00257585293988106,0.00275274898213493,-0.0188794045075485,-0.00364525629430396,0.00473938589281714,0.0168896690873885
"V6",0.00156312417355172,0.00162041819132117,-6.89630899514058e-05,-0.000743965487805119,1.03037340933586e-05,0.000315808329644435
"V7",0.00421861410770752,-0.0041692120320215,0.00126464187913759,-0.00188295706224407,-0.00187338966656692,-0.00409841126907459
"V8",0.00394128549271141,-0.00606850974744656,0.00591220698171131,0.000693629908286351,-0.00331838810671419,-0.00231165535557471
"V9",0.000589634324701004,-0.000774886090384591,0.000373278783544112,-0.000699854882127867,-9.34239130718921e-05,-0.000281121267073231
"V10",2.51973712530206e-05,-3.05368940160021e-05,-8.67259605876226e-06,0.000414350942263116,0.000333326244877374,-0.000669979928478629
"V11",0.0156729857892718,0.0173919480271167,-0.000178569184161247,-0.0060026304347732,0.00341599178867187,0.00104177062451176
"V12",0.00258905113894035,-0.000194353358553359,0.000307389163072201,0.00148644137167338,0.00034344712287094,0.00154135437381443
"V13",-0.00113170438371345,0.00112660530171189,-0.00226022238438897,0.00153384936949601,-0.00113666807944825,0.000569637649765143
"V14",0.00196298571863138,0.00173852471455305,0.000149117992281402,-0.000796444564367129,0.000905158937251486,-0.000191350216977029
"V15",0.00212414178408772,0.000534945404652172,0.000870363026256547,-0.00126220266024776,3.64880304472821e-05,0.000189661848535599
"V16",0.000520695662205965,0.000424178373160371,0.000288705401550531,-0.000346773768910297,-0.000519274040919796,-0.000259887347232388
"V17",-3.67697281835627e-07,1.81279260064222e-07,2.6852574664789e-07,-1.85146580687745e-07,-2.73438264799051e-07,-1.9372810277249e-07
"V18",-0.000107870305189944,-2.20258432199151e-05,-1.15366785103903e-05,0.00027035902263923,-0.000349923223967962,-0.00023055178707379
