"","X1","X2","X3"
"V1",-1.15789794380063e-06,7.32487714017992e-05,0.000146275303175166
"V2",0.000997996757107653,-0.0021191493828519,-0.00343116085808965
"V3",-0.00125777896714175,-0.00290561192724067,-0.00720262446655244
"V4",0.000786655231775067,-0.00646076390215448,-0.00339372460206674
"V5",-0.00331320207625601,0.00518214351860377,-0.00272612752619437
"V6",0,0,0
"V7",0.00392561787504237,-0.00674833953931767,-0.00428711963152787
"V8",0.000401725935698073,-0.00539836993701094,-0.00974116830542499
"V9",-1.33014208245497e-05,1.34184611297874e-05,-1.46646502808825e-05
"V10",0,0,0
"V11",-2.01970970353419e-05,-4.18208136159538e-05,-0.000295947866247424
"V12",0.000159790610759694,0.000261177265731658,0.000144788568725538
"V13",-0.000902386868864844,0.00161877388216004,-0.00255411544942432
"V14",-0.000110393807386473,0.000222415269652214,-0.000295597001217431
"V15",9.52582680655448e-05,-0.000336097462090806,-0.000287196058718521
"V16",-0.00184578287246219,-0.000687007608691684,0.000847776830645019
"V17",3.58108956342342e-08,2.90002618739786e-09,4.22012432816886e-08
"V18",-0.000441290710139829,0.0014887844935621,-0.000897088614915325
"V19",-2.79042403905824e-05,0.000136835121596612,-6.9947741404878e-05
"V20",0.00034067797066323,-0.0012755047624409,-0.000949171268408444
"V21",-0.00195261010238425,0.00319251347948077,-0.00561380351094198
"V22",-0.00577204018731823,-0.00264940904353286,-0.000235280469861791
"V23",-0.000117987036653629,0.000643654865300461,-0.000169311985971551
"V24",0,0,0
"V25",-0.0552904259243182,-0.0148595713698345,0.0320733469301491
"V26",0.00133930756496048,-0.00284423047444649,-0.00334203401126091
"V27",-2.99503166620644e-07,5.23311770934574e-07,5.75973538668633e-07
"V28",0.00212329134759287,-0.004381150224227,-0.0041607136809141
"V29",0.000894149886554156,0.000271193725438682,0.00415996320843691
"V30",8.84519003899131e-06,0.000127951604200776,1.2656350582683e-05
"V31",-1.13934542140265e-06,2.17830378228161e-06,-1.88031825973421e-06
"V32",-0.0611203119314538,-0.0134066361374621,0.0317466089007511
"V33",0.000974740222745746,0.00184131200433719,0.0041350345510242
"V34",4.06476301949521e-05,-0.000237637288728632,0.000151493992332046
"V35",0.002713310125646,0.00084862648646507,0.0043210107507387
"V36",4.43592010084231e-05,0.0010660649587858,0.000192818225788895
"V37",2.0354423563422e-05,2.65961699234577e-05,1.92721235586179e-05
"V38",0.000204697289244585,-0.000323860238901275,0.000214403088760299
"V39",0.00464770320668852,0.00124411314068905,-0.00644361675939201
"V40",-0.000337687953079401,0.000374184488869801,-7.45920397645715e-05
"V41",-0.00757634059041953,-0.000419656431064804,0.0043525676910543
"V42",-3.77326632732889e-06,1.8906445658118e-05,-6.18648880082864e-06
"V43",1.34747858206517e-06,-3.07684930681668e-06,4.18475490443991e-07
"V44",-1.2693158234144e-05,5.23136211776998e-05,-4.26191259995356e-05
"V45",-3.0918204560392e-05,0.000197857569086446,-7.45171546967903e-05
"V46",-0.0013001778490269,-0.000703997734048825,-0.00654326868333091
"V47",-0.00328933216160973,0.0103969810466278,0.0048896450343315
"V48",-0.0175131678435809,-0.00250283656611197,0.00631362906842342
"V49",0.000403799282867484,-0.00202778944691211,-0.00519507259782953
"V50",0.000964267705645404,-0.00308775774417157,0.0033855735882307
"V51",-0.00147829525817467,0.00139473609824288,-0.0037257753265391
"V52",-0.004428449117474,0.000905679688824843,-0.00627886722100295
"V53",-0.00437315929631606,-0.0124286966750089,-0.0067604886824918
"V54",-0.00901189315874215,-0.00341840043957979,-0.00652230653512299
"V55",0.00452026672136207,-0.00734449088773231,-0.00219992426986477
"V56",0.00729012736267722,-0.00837434920551396,0.00334589495871915
"V57",0.00239500724512536,-0.00268653359532036,-0.00310564849618711
"V58",-0.0182604566689625,-0.0115512952688257,-0.000855600038981786
"V59",-0.0044410483402737,-0.0148526233002291,-0.0202757839500865
"V60",-0.00100674595623103,0.00255891846023394,-0.000962599172201955
"V61",-0.00224493429380681,0.00670185799440787,-0.0069616775851643
"V62",1.87739842962499e-05,6.84197372555287e-05,0.000110266994550357
"V63",0.000603135699415918,0.000210469041848769,0.00140747139473131
"V64",0.000439286014315306,-0.00649707929845283,-0.00808216936320672
"V65",0.0131422700271554,-0.0116656037830662,0.00611916192936048
"V66",-0.0114329221167997,-0.0071502929258781,-1.07911325815346e-05
"V67",-0.0020982508312269,-0.00449857467232841,-0.00531688581734841
"V68",-1.92711777208862e-05,-3.40952457239172e-05,7.69674808762649e-05
"V69",-0.00900860693666401,0.0173109816992195,-0.00188803377638153
"V70",0.000235421910554659,6.41740607516281e-05,0.000214520158293706
"V71",-0.001607192880444,0.00724752892817736,-0.00166983591350223
"V72",0.000908031270089585,-0.00408113895117355,0.00369282537832636
"V73",-0.000762472917392292,3.13870049512244e-05,-0.000163596769032803
"V74",0.000951746670329974,-0.000571040492778896,0.000887561097929373
"V75",2.2402118633766e-05,-1.36971659205193e-06,5.34104893137733e-05
"V76",-0.00228464241040381,0.00689887860430937,-0.00545988731791201
"V77",0.000241417610357465,0.000401581021075818,0.000177542984824348
"V78",7.59631683203601e-06,7.02842602316035e-06,1.70262898116829e-05
"V79",0.00133689257115181,-0.00179180175584606,-0.00374271086854104
"V80",0.00850352711745767,-0.000590920719338426,0.00262837791329859
"V81",0.000808239331315627,0.00297860970803899,0.00545130374915382
"V82",-0.0103795336745689,0.00398103556094743,0.0116183554366719
"V83",7.91721072048902e-05,0.00383594215838406,-0.00211302161996766
"V84",-1.06466097103125e-05,-0.000110619745314246,1.83714759751733e-05
"V85",-0.00505575512312659,-0.00176840869048435,0.00408804953115015
"V86",4.58563263823129e-05,-4.30274803726383e-05,7.68156977204704e-05
"V87",4.54728981923322e-06,0.00223518829407955,-0.000381989076206322
"V88",2.3776559149118e-05,-1.16966689069116e-05,-2.84494296107096e-05
"V89",0.00251679583017842,0.00163302752146982,0.00576341171180071
"V90",0.000283705555641171,-0.000275250925200922,-0.000195480419763552
"V91",-0.00141853144790437,0.000793273695857619,-0.00232998738879004
"V92",0.000403906742358158,-0.000387597182706019,0.000361565709364901
"V93",0.000959803720656615,-0.00115196670082446,0.000624917172694521
"V94",0.000127804825761305,-0.000214059287142275,-8.35690165503348e-06
"V95",-0.0042148653867651,-0.00531929023063022,-0.0102081915313496
"V96",-0.000845064104579637,7.06223094817992e-05,-0.00202257652283517
"V97",0.000878938760931331,0.00304337832133906,7.1735847730889e-05
"V98",-0.00858354995653535,-0.0014509207659876,0.0177006038481269
"V99",0.00547881821440601,-0.00456169979477139,0.00810771779343134
"V100",0.00721213799167451,-0.00517697140429359,0.00597921466230195
"V101",0.00238857219508911,-0.00139317533339214,-0.000213446904743411
"V102",0.0030745182905883,-0.0024561517695561,-0.00317141651078939
