"","X1","X2"
"V1",-0.000493674068472644,-0.000233117570114399
"V2",9.89782488851782e-06,-0.00279977772934005
"V3",-0.000496449813100807,-0.00148940327614201
"V4",-0.00485946646486498,-0.00278554645103706
"V5",0.00190467241203468,0.0111444393223794
"V6",-0.00200835616113934,-0.00214370050952129
"V7",0.000381868260738507,-0.00162612411344371
"V8",-0.00308039226597586,-0.00146515430782538
"V9",2.76417284411266e-05,-6.28787895303467e-05
"V10",0,0
"V11",-0.000111306052337523,-3.79449831505015e-05
"V12",-0.00114309710645632,-0.00104584394795709
"V13",0.000328609118819851,-0.000118974804357831
"V14",-0.000186220388742862,-0.000320867635189782
"V15",0.000875898894689764,0.000435916036237856
"V16",0.0018630575749149,0.00271202024374102
"V17",4.55411363510774e-07,-3.5175844930749e-07
"V18",0,0
"V19",3.40410161218462e-05,-1.36240592527503e-05
"V20",0.00323340201117198,-0.00437854085995741
"V21",0.0022212129676337,-0.00440503407637384
"V22",0.000789244995550066,-0.00166664781381179
"V23",-0.00366591783003971,0.00599761981484595
"V24",0,0
"V25",2.08192995044546e-05,-1.01839387648783e-05
"V26",-0.00118791873609817,-0.00386247393906619
"V27",3.11574490597599e-05,4.91777792203701e-05
"V28",-0.00584817787769513,0.0162953246806582
"V29",0.00151365594762313,0.000607295070138558
"V30",-0.000166246600591909,0.000376903406033094
"V31",9.50164144991437e-07,-8.5335228940938e-07
"V32",1.07884123750333e-06,-7.11959237756234e-05
"V33",0.00302609318535665,0.00220785816845383
"V34",-1.09747943493591e-06,-7.05024307108341e-06
"V35",0.000577575429659965,0.000214052675208047
"V36",0.00225590060844357,0.00215317409579615
"V37",0.000106194810923036,2.81818283634331e-05
"V38",4.2780297964497e-05,9.72800869999897e-05
"V39",-0.00549929828040638,0.00692897032958237
"V40",-0.00781801472621049,-0.00510452878262262
"V41",-0.00245906699418286,0.000276013174455266
"V42",-5.18383946011513e-05,-1.21655941040996e-06
"V43",1.75449668462963e-05,-7.85617130078947e-06
"V44",-0.000294649347873544,-0.000547981616675978
"V45",4.68239975714596e-06,1.57995849858828e-06
"V46",-0.00134244432884942,-0.00099715814086293
"V47",-0.00263944798800274,0.0028585801798145
"V48",-0.00468475303057169,-0.00403361569166287
"V49",-0.00339862763342534,0.00387004511420139
"V50",0.000745813022342959,0.00229816845094243
"V51",-0.000472043922991383,-0.000701447191572645
"V52",-0.00542129495806984,0.0244386899683684
"V53",0.0012999306893471,-0.000976528675852879
"V54",0.00253028912081684,-0.00701566099112837
"V55",-0.00132500566839027,-0.00585432077975559
"V56",-0.000737481405104749,-0.00137993880956738
"V57",0.00200436907745258,0.00792455807206944
"V58",0.000245445124677949,-0.000273274616832033
"V59",0.000114255493907238,-0.000377335126002125
"V60",2.17929869637836e-05,-0.000907404380933651
"V61",0.000786258027044331,-0.00563973161024235
"V62",-4.09411123492795e-05,1.56034434760517e-05
"V63",-0.000111130814386258,-0.000108419690817768
"V64",-0.00419764338879935,0.000825188645446274
"V65",-0.000781861559252689,-0.00590866398699621
"V66",-0.000198501857799512,-0.000703758161048147
"V67",-0.00351658529593694,0.000462616159698382
"V68",-0.000135400895523017,-2.89003142565699e-05
"V69",-0.00158703392242702,-0.004132925245613
"V70",0.00499551528042036,-0.000597863913750936
"V71",-0.00710831207014909,0.00370521887715343
"V72",0.000144988053691939,-0.000328220144966396
"V73",0.00177122139213466,-0.000780582013033376
"V74",0.00342177914589431,-0.00588292677997442
"V75",3.59828749493893e-05,-2.40336104193226e-05
"V76",0.00174361990551215,0.00140857268743885
"V77",0.00125669192125617,-0.000101187132543045
"V78",5.16461467805594e-06,-5.64392205423053e-06
"V79",-0.00223607472340626,0.00295637400996614
"V80",-0.00159285111435605,-0.000106239598856189
"V81",-0.00228895455856596,0.00898986944506375
"V82",-0.00292773575915251,0.0023144687964071
"V83",-0.00223884719823462,-0.00610358178184726
"V84",-2.77503762432726e-05,-5.76613908382203e-06
"V85",-0.000105681902743758,0.000134618671854448
"V86",-0.000116475636485486,-9.47756059946941e-05
"V87",-0.00123964060035675,-0.00296862814119526
"V88",-7.9214365858503e-05,-0.000196411864913444
"V89",0.000903880523357661,-6.95220583123377e-05
"V90",0.000371846232208737,-0.000288825310056529
"V91",-0.00137415141296368,-0.000971670566602531
"V92",4.05024115440913e-05,-9.58559117679067e-07
"V93",-3.10824153115989e-06,5.9396455381109e-05
"V94",-1.86931293212141e-06,2.84357323801482e-05
"V95",-0.000214072854841561,0.000100684983653086
"V96",0.000257327869834202,-0.000822638007361783
"V97",-0.00112077548748731,-0.000342618576835295
"V98",0.00468701100421485,-0.00412540803216512
"V99",-0.0093755079961484,-0.00746306277367037
"V100",-0.00918404282972665,0.00394600693582138
"V101",0.00442183280876293,-0.00709431768834794
"V102",0.00633368687730442,0.00615682410654907
"V103",0.00644813735817501,0.00191512662290293
"V104",0.00236983058558446,0.00241778052357209
"V105",-0.00198716473751485,-0.00357401168441526
"V106",-7.75640830006717e-05,-0.000250671098050422
"V107",-0.0114704860515189,-0.00549747177699084
"V108",0.000200122792252057,-9.50237171661749e-05
"V109",2.03193761642717e-06,-3.38538236953136e-06
"V110",-0.00394194573455886,0.00596049685734025
"V111",-0.000894538127718974,0.00242044341394533
"V112",-0.00101646052669375,0.00097094867992808
"V113",0.00110973015739674,0.00668231085407553
"V114",-0.00175888928283619,-0.00961249693154827
"V115",-0.00536018115550514,0.00881207470144441
"V116",0.000162340606989339,0.00966451725302052
"V117",0.00577730859719918,-0.00428140652412718
"V118",0.000380930935201098,0.000487037509593436
"V119",0.000205286826460752,-0.00113512512934462
"V120",0.00292477922488187,-0.00553076819285876
"V121",-0.001109651466617,-0.00115751048055321
"V122",0.000818815725404081,-0.00146697941957787
"V123",0.00214598275625473,-0.000996629450708212
"V124",-0.00606401356741278,0.00840776945507898
"V125",0.00928435929942082,-0.00888532991699676
"V126",-0.00503880138535564,-0.00296175811412037
"V127",0.00388740887686634,-0.00143455604718453
"V128",0.0126240748510576,0.0145004629637602
"V129",-0.00132862587102591,-0.00694213189644387
"V130",0.000379079320117246,-0.00198899050133741
"V131",0.00109431763842204,-0.0017027593436516
"V132",-0.00287992219949899,0.00162078631947831
"V133",0.000168175491165891,0.00021975198126322
"V134",-0.000338222322419099,-0.000697690489950395
"V135",-8.38829228668156e-06,4.87822644310401e-06
"V136",-1.11644777656644e-06,-7.69422696781279e-06
"V137",0.00275569870764068,-0.0010043331894344
"V138",0.000936343698374185,0.00436811395877966
"V139",-0.0153339806470136,0.0193259242189112
"V140",0.00300152662926548,-0.00269051801472265
"V141",-2.53069230892948e-05,0.00237396128508323
"V142",0.00117433808141117,0.00062056974968348
"V143",0.000668358363079245,-0.000879202027638106
"V144",-0.000270072392438009,-0.000366791623746913
"V145",-0.00443948387945276,-0.000516136873617092
"V146",-0.00104716127415334,-0.00144598912770923
"V147",-0.00056928557730371,-0.00173610566971699
"V148",3.14126517438336e-05,0.00815708342735438
"V149",-0.00352952212434241,-0.00197829559930685
"V150",0.00580018972553325,-0.00375309893843397
"V151",5.88476639766417e-05,-0.000974698979039523
"V152",-0.00159374757083746,0.00302139647040236
"V153",-0.00580819967178606,0.00410854264874042
"V154",1.38960412438873e-05,-5.41335755567046e-05
"V155",-0.0194433479530798,0.0297999149364153
"V156",0.00455258733994527,-0.00719505448312784
"V157",-0.00811481758705469,0.00157678835661328
"V158",0.00127199888438012,0.000591723648111201
"V159",-0.00101357544530969,0.00118602142267892
"V160",0.0028329954990047,-0.00433042323292814
"V161",-0.000877306191129055,0.00546473993389333
"V162",0.00174363772284559,-0.00354518356024878
"V163",-0.000345460111136255,0.0120202567071394
"V164",-0.0107474234082437,-0.000267684205779497
"V165",-5.40295352324035e-05,-8.37302834938968e-05
"V166",-0.00136828047455765,0.000594716299208619
"V167",-0.000949324709668981,-7.92695714548882e-06
"V168",3.52295887347674e-06,-1.18488407476166e-06
"V169",2.29871840472198e-05,-1.7755235952088e-05
"V170",0.00274221771875429,-0.00136930919666742
"V171",-0.00226368299519588,0.00183571331979455
"V172",0.00048933804444182,0.019182505556266
"V173",-6.66840643408704e-05,-2.09177664450282e-05
"V174",-0.00123581883073714,-0.000425882633066955
"V175",0.000203989952146006,-0.000602019998625479
"V176",0.00248311070939862,-0.000961648927624097
"V177",0.00170208643734967,-0.000509094405773966
"V178",-0.00159455121845716,0.000116230188858145
"V179",-0.00279170883867479,-0.00595871630381564
"V180",0.00262378651784509,-0.00266570182211754
"V181",1.83469669686289e-06,-2.67596308636615e-07
"V182",-0.00158738249020276,-0.00214925633572181
"V183",-0.000373834699333296,-0.000166000034320852
"V184",0.00117639738093027,0.000312339899087329
"V185",-0.000289790782696905,1.92756784246812e-05
"V186",-3.09576230062413e-05,-7.2100422046946e-06
"V187",-0.00182473684461227,0.00241493817055448
"V188",-0.000926094969863815,0.00199916676152508
"V189",-0.000189434687596409,-0.000393314937840633
"V190",0.00089282908280672,0.00195001802032821
"V191",-0.00018423573457031,0.000142519288260145
