"","X1","X2","X3","X4","X5"
"V1",0.00202301893875563,0.00200699816683794,0.00421946117494189,0.0015125101354974,0.00105371659520954
"V2",0.00253922983613417,0.00886149755395857,-0.00191331593738297,0.00698225090691764,-0.0102364353953403
"V3",0.00224770449994088,0.00688320248292933,-0.00157835142258804,0.00420829690156748,-0.00762793481951434
"V4",-0.000331935870019312,0.00115083336259225,-0.00127034941010773,-0.00138951912642402,-0.00128477074819498
"V5",-0.00418827336881961,0.000455563735895186,0.00208862056054637,-0.00747653068614664,-0.00328292537687968
"V6",0,0,0,0,0
"V7",0.0102198518248535,0.00663481538183699,0.0191168044970062,0.00667731085252612,0.0127920373228046
"V8",0.0155714364488586,0.0102555756551123,-0.00942918968443075,-0.00743778661205266,0.00713012290132397
"V9",-0.000154212646806524,-6.05211313727757e-07,1.82879252900817e-05,1.81664627302169e-05,4.69345139358029e-05
"V10",0,0,0,0,0
"V11",1.03729772094882e-05,2.48447770279879e-05,-1.3038224080151e-05,9.99741438487332e-05,-0.00010146637716211
"V12",0.00144728505482044,-0.00185216869133579,0.0012857307363901,-0.00117379592213767,-0.000890322603581145
"V13",0.000585674804387875,8.39204062217269e-06,0.00148904728850854,0.00088908452589538,-0.000295115429188635
"V14",0.000967003679942666,0.00220590967043724,0.00510229780704981,-0.0108517192935912,-0.00426523108098724
"V15",0.00278880961443452,0.00101181781849359,0.000417372555082208,0.000307777043294098,-0.00022033486455032
"V16",-0.000230453200800537,-2.51029284831587e-06,0.000229798498983302,0.000169161770549514,0.000207637610020142
"V17",6.04428343073182e-06,-6.47473617163255e-06,3.73954125402799e-06,2.44908431679986e-06,9.05938428855509e-07
"V18",-0.000273813523636903,2.6214336216586e-05,0.000248974440729163,0.000210637558332646,0.000258566259195433
"V19",-0.000569134050719176,0.000629880638074682,-0.00430413035505203,-0.00252959469871051,-0.00317330657275763
"V20",0.0129874020275827,-0.00352657347341392,-0.0150309174480609,0.0195427545487732,0.0093111046943705
"V21",0.0281913048976113,0.00511751546199572,0.00163072282012322,-0.010733078415172,0.0125072081038887
"V22",0.00464279485587721,0.0099603277024853,-0.00381505635488402,0.00661151316338792,0.00591866762041506
"V23",-0.00144667223044277,0.000149836048181169,0.000468960005216245,0.000240351804039871,0.000395399003060323
"V24",-3.37364539087567e-36,-6.07909263128082e-37,3.26085119127647e-36,6.64690252156176e-36,-6.33684678679528e-36
"V25",4.01414320180162e-05,2.56756149109008e-06,0.000341507468457411,4.56863449353789e-05,0.000390020354182364
"V26",0.00945320031145455,0.0200013406168286,-0.0224080537209135,0.00409817912731487,0.00246661038534148
"V27",-7.19027085347225e-05,-7.880028169733e-06,2.35474443674791e-05,1.99681132306244e-05,2.51583050520746e-05
"V28",0.0042617602323769,-0.000157085941689407,0.0112105126429251,0.00418846268164022,0.00188736213209347
"V29",-0.00229602369617368,0.000436181421231739,0.00150977122740481,0.00117389926095332,0.00150653591223833
"V30",5.92878708194653e-06,-8.80678460761276e-06,8.31975172251612e-05,-3.85453550917801e-05,2.9408087348242e-05
"V31",-5.56011780833816e-05,8.40584562534418e-05,-0.000551639560053978,-0.000324576261243092,-0.00038549312884346
"V32",-3.70068249366252e-05,6.97505648971505e-06,4.92400502295176e-06,1.65233552353124e-05,3.90416473540326e-05
"V33",-0.00103832607753637,-0.000217428580100621,-0.000623909812608778,0.000391278879663713,0.000330459449491837
"V34",-3.25983596285481e-07,6.47301164490567e-06,-4.46189290283727e-06,1.27648808416197e-05,-9.04597670485301e-06
"V35",-0.0012841140539172,0.000257753042760267,-0.00058502027021963,-0.000125076937469205,-0.000219913725075022
"V36",-0.00113349153570217,0.000403524599102449,0.00110927065705437,0.00127398159100923,-0.00173914179931739
"V37",5.08478747926357e-05,1.35945639531625e-05,-0.000156611434264444,-8.549341475397e-06,-0.000109079801538985
"V38",-0.000464844879230177,0.000142292485311967,0.000120949091287789,0.000423690987997092,0.000516341186466212
"V39",0.000326482379847047,-0.00113094327053397,0.010908262046984,0.00507837075266653,-7.57300638098883e-05
"V40",-0.000275007686892167,9.23855100375669e-05,-0.000179119587554834,-1.06696470270718e-05,-5.13672606961561e-05
"V41",-0.00694640657311786,0.000572306235928492,0.00318009517925087,0.00093789983877779,0.00246251861470265
"V42",3.75461456360243e-05,6.09196473637526e-05,-4.97765319752265e-05,-6.04675473004581e-05,0.000201304841162189
"V43",8.1124916102579e-07,-1.99237668616501e-05,4.204353702233e-05,-2.36965910394387e-06,2.98327166187053e-05
"V44",5.96522455997781e-06,1.82521154252691e-05,1.12217056887976e-05,8.32375945436416e-07,-8.98317137474315e-05
"V45",-4.28734796117684e-07,9.24386780564114e-06,-2.41198447105613e-05,-1.98743489779795e-05,-6.08759603630767e-06
"V46",0.000142385879755597,0.00221350758276485,-0.00110750312949215,0.00228067045610649,0.00130076984412984
"V47",-0.0159899623054576,0.00215276787707263,-0.00269142630180587,-0.000346705075689827,0.00333038936530097
"V48",0.0204954792121977,-0.00961875917516858,-0.00381491646527657,-0.0278168683262138,-0.00546194142044347
"V49",-0.00888042928156764,-0.000607453644094533,0.00696004266092609,0.00433479596567593,0.00378102608477372
"V50",0.00657355085284779,-0.0107622480200729,-0.00191280168024462,0.00740298072739965,0.00239267527336495
"V51",0.000808862313379121,0.00119471362085798,0.00614517587688887,0.00288503759393805,-0.00113331584608923
"V52",-0.00292330916603831,0.00151561844486886,0.00593488567962085,-0.000259306474578594,0.00160992168533528
"V53",-0.00600779407144634,0.0016075872634358,0.00318147065122909,0.00307068582896283,-0.00138226788773584
"V54",-0.00301322719540519,0.00561289782984018,-0.0135777259687566,-0.00567206748632169,-0.00906145601284274
"V55",0.00721531800062777,0.012270629200808,-0.0114160151100279,-0.00255370291956227,0.000813420550110571
"V56",-0.000399578072234149,0.00244577032435336,-0.00205678119068674,0.00207868793317482,0.000286511978116583
"V57",-0.00184733761160634,-0.000786682035360034,0.00145095647135306,-0.000126865022988589,-0.00048456182163281
"V58",0.000252717929844257,-0.00156188538600891,0.000673858393605905,0.00187567243926054,-0.000699263769825425
"V59",-0.00170529060775576,-0.000192861077876854,6.90823933189587e-05,0.000397969292492344,0.000656260508725334
"V60",0.000447373694289465,0.000468071972446826,-0.000353357778728571,0.000425681556697113,0.000344866192143582
"V61",-0.00324690093094033,0.0108365779282827,-0.00290714970834504,0.00175236735002352,-0.000516423774414755
"V62",-0.00311865446294943,0.000341553685987549,-0.00151423455291697,-0.000138284877423437,-0.0011505692938596
"V63",0.00170002785737459,-0.000389632536262378,-0.00108416879424067,-0.00243741677103062,-0.00255573964751278
"V64",-0.00158376413608698,0.000617617053743495,-0.000521582888396018,-0.000796338745077511,-0.000246087459063617
"V65",-0.000681848108190848,0.00156962676932549,-0.00990896918706626,-0.00949431256980902,-0.00841412524010612
"V66",0.00343101466527555,0.00593242686843756,0.00847078492047044,0.00559844539535635,0.00437269125209668
"V67",-0.00501514029404188,0.000487486190128628,0.00247696574790686,0.00141309196952789,0.00276580487384982
"V68",-0.000300334791754675,6.51580983840655e-05,-9.26685379963457e-05,6.23876830444167e-06,-2.75875293704984e-05
"V69",-0.000532675613794071,0.00325556756868287,-0.00227630500640114,-0.00281662133361145,-0.00165382345152543
"V70",6.10660979697191e-05,0.000148465608079383,-0.00120373981245822,0.000714437508077798,0.000218753212941741
"V71",0.0158184833154986,-0.0226311035129378,0.017286054875767,0.0178010279168228,-0.01224819650795
"V72",-0.000182206988607213,0.000103867045414861,-0.000329392180809967,0.000408198505524045,-9.83088315804514e-05
"V73",0.000607773665813108,0.000540822070154194,-0.00149188276266315,0.00279413487492952,0.00149673843991822
"V74",0.0132819038301451,0.00280403923876935,0.000745787606126325,-0.0216575640128311,-0.0475448462508992
"V75",-1.61820100149001e-06,0.000114351179920766,-2.74945606429368e-05,0.000265214245712621,-0.000286315303337765
"V76",0.00119331263551018,0.0029620872936989,-0.00240162969061012,0.00212775978087233,-0.000956446017014704
"V77",-0.000125048426141451,5.67065445068455e-05,-7.10499848858228e-05,9.94546754084105e-05,-0.000270471169627395
"V78",-2.62245244457667e-05,1.92001345627907e-05,-9.06101168714343e-08,4.42718740768487e-05,-8.48818417125187e-05
"V79",-0.0033501068894788,0.00122211815488519,0.00138036055599352,0.0041592832341748,-0.00532675767062628
"V80",0.00830017642171383,0.00656143283965207,-0.0020092399093417,-0.00520600745671185,-0.00644338345837816
"V81",-0.0035454937996963,-0.00116243716572797,0.00585609978612757,0.00257156794224771,0.0041258129459222
"V82",-0.00561637623513832,0.00237996106620771,0.00420808904524026,0.00503782321922895,-0.000348336140203796
"V83",0.0055761105515958,-0.00482368571823253,0.00657503206819545,0.004341412886061,0.000873935869081336
"V84",-0.00712097697856964,0.000881470770026271,0.00026875518329785,0.00125606527596124,0.00231683952810273
"V85",-0.00277260734500726,0.000279638047271068,-0.000165057799684086,0.000334900827528506,0.000417783652200751
"V86",-0.00625174768443306,0.00343811822281445,-0.00550030118106744,-0.000527760675631163,-0.00782634929769512
"V87",0.00697158759635799,0.00588984696962795,0.00428915847727151,0.00574806108829765,0.00381915809921614
"V88",-0.000153210109872916,0.000346309811382667,-0.00197473998481991,-0.000971182975505807,-0.00114041733370664
"V89",-0.00113396166553228,-0.000404694437803981,-0.00128521626313964,0.000289681677508051,-0.000979428496034564
"V90",0.000828185066549685,0.000929973173521077,-0.00117402249103559,0.0012466512736177,-0.002989063432852
