"","X1","X2"
"V1",0.000274827485560995,0.00106084057132767
"V2",0.000977512555468008,-0.0005678866506749
"V3",0.00219496693094463,-0.00189971233007166
"V4",0.000579884443314781,-0.00180893995059075
"V5",-0.00193824429095779,-0.000222524313494781
"V6",0,0
"V7",0.0027591834852655,-0.00147383139760922
"V8",0.00194227251471967,0.00104016449900099
"V9",6.99580857784376e-06,-1.67476452999751e-05
"V10",0,0
"V11",1.69356710396422e-05,6.12017524742926e-06
"V12",-6.65405996407084e-05,2.14117410669789e-05
"V13",0.00322703914451977,0.00249461420077837
"V14",-0.000115781897535849,7.65330118134828e-05
"V15",-0.000229941928125574,0.000426881387842622
"V16",0,0
"V17",0,0
"V18",0,0
"V19",-0.00285235761501241,-0.0190733686001534
"V20",-0.00168873197398784,-0.00453384755327476
"V21",-0.00449339122917612,0.0010185985899583
"V22",8.88177196452405e-05,6.57663442871208e-06
"V23",0.00235147192495276,0.00300967882105108
"V24",0,0
"V25",0.000124932504596792,0.00041952555927456
"V26",0.000870413418343049,0.00309903907805249
"V27",0.00343336377159568,0.00482705950813043
"V28",0.00081572724253684,0.00497414230349941
"V29",-0.00125479722140692,-0.0020655129145008
"V30",4.33234675862461e-06,-5.27660807758018e-06
"V31",-0.00779767710100241,0.00309867210941805
"V32",1.29832075384944e-06,-0.000130528806469775
"V33",-0.078158803337059,0.0244040834030768
"V34",-3.15764213387169e-07,2.17691237287256e-08
"V35",-0.00152196732725412,-0.00250270950734821
"V36",-0.00260751848245157,7.21544241221453e-06
"V37",-1.46709232758217e-05,-0.000654171261486607
"V38",-0.00868183961026996,0.00220812704988666
"V39",0.0058887326502027,0.00569675865470016
"V40",-0.000343087824788669,-0.000644245550239392
"V41",0.00291234867672524,-0.00534148789479677
"V42",-1.45903306956958e-06,-2.71466254219479e-05
"V43",3.0883074347136e-09,-8.63998314217794e-08
"V44",-0.00235898175429723,4.80908652143231e-05
"V45",-5.1175345217241e-07,-1.21721772221811e-07
"V46",-0.00258759421334109,-0.000465549358028108
"V47",0.00611777135306304,0.00498031847215338
"V48",-0.00415085334911039,-0.00440958362576927
"V49",-0.00254482681914983,-0.00773796344627376
"V50",-0.000584570422238366,0.000518216223613389
"V51",0.00281076469294807,-0.000577944365195835
"V52",-0.000731593502379171,-0.0028187992230664
