"","X1","X2","X3","X4"
"V1",-0.0315639455963102,0.0120732534403187,0.00359296573454032,0.0294466052923973
"V2",-0.0022236348271453,-0.00389238116976311,-0.00418070133258624,-0.00703126424665598
"V3",-0.000991160272806338,-0.0036094639873848,-0.00608446839533898,-0.00416571445191418
"V4",-0.00188032021437809,-0.00100747021021266,0.00128567716962289,-0.00119355049687706
"V5",-0.00168420429143884,0.00436473156699297,0.00550817267964613,-0.00438659756019737
"V6",-0.00493773785604114,-0.00245160141262244,0.000758050631455402,-0.0108695038729493
"V7",-0.00145411479759629,-7.47741991645008e-05,0.00266288435082414,-0.00611776583673796
"V8",-0.00481502587290539,-0.00373136102314337,-0.00243152521600135,-0.0123868134405981
"V9",-0.0131828607598551,-0.00807494265185026,0.0046805872891196,0.0171940917114827
"V10",-0.000404909212235867,-0.000231487830945544,-0.000188582139044853,-0.000809618005654165
"V11",-0.000942894898384247,0.00156544488339798,-0.000290545633713071,-0.00173781407407484
"V12",-0.00861401315359332,-0.00345104371867088,0.00253399297773309,-0.00461752025393016
"V13",-0.00317328127169863,-0.00214473349377988,0.000957217751889379,-0.00314688168855477
"V14",-0.043482505330243,-0.0298385508975818,0.0148065106957789,0.0605770940258705
"V15",-0.0194301946079473,-0.0039562781157851,0.000285049443053117,-0.0338139174846897
"V16",-0.0261028793768047,-0.0132199657971875,0.00168946332954112,-0.0490231654438334
"V17",-0.0533270181111607,-0.0371489170761312,0.0217360623970589,0.0833872951760091
"V18",-0.0452638004652286,-0.0312048012989757,0.0156740387027309,0.0574496228533309
"V19",0.000293433104310253,-0.00154346495926206,-0.00377382297543424,0.000171091381772058
"V20",-0.00108353048015104,-0.00238737487611161,-0.00325792600899614,-0.00254164398338653
"V21",-0.00108909699381765,-0.00180185004546243,-0.00412686317573552,-0.0036880567282465
"V22",-0.00215810507447117,-0.00335876823268713,-0.00578876822452042,-0.00448808847409303
"V23",-0.00145802522588529,0.0020655282052335,0.0124243943854509,-0.00564392517894074
"V24",-0.0233211959185707,-0.0101383236199478,0.00643359450519849,-0.0474275930648254
"V25",-0.00159286517610972,-0.00118109156432845,0.000476153135438626,0.00163677590121519
"V26",0.000225801166025693,-0.00102178603327695,-0.00284406192257812,-0.000149084809883621
"V27",0.000540157948518352,6.72274671958184e-06,0.000435632213110154,0.00114650696334699
"V28",-0.000480030701850153,0.00870333786328375,0.0247978212134426,-0.00107517318688608
"V29",-0.00212868143120066,-0.00155812441819766,-0.00122260515889972,-0.00472721605544227
"V30",0.000494428373831329,0.000207740038041793,0.000517024056910587,0.000828820786489292
"V31",0.000916649218613275,-0.00039311641293999,-0.000687986938733374,0.00222925221414176
"V32",0.000797154190225289,-0.00085566260562989,-0.00233767115715057,0.00201505898766265
"V33",-0.000131519383711461,0.00012945121725578,0.00146022412810351,0.00174358034942533
"V34",0.000893970921955715,-0.000637484619282159,-0.00145758089448675,0.00204679865520729
"V35",0.00104348465288258,0.000402712286339424,0.000583519158691731,0.00181595657026849
"V36",-0.00200757438416568,0.00459174029904245,0.000653452572062626,-0.00150634170203281
"V37",0.000106873863770867,-0.000445198189887019,-0.000437659782735181,0.000244009987972872
"V38",-0.00297837918291986,-0.00167311073740977,-0.00102287970101938,-0.00484603557642857
"V39",-0.0033793950933814,0.00412741209566198,0.00618304136792623,-0.00571655448298239
"V40",-0.00153706728739407,-0.000370361994254444,0.000363670181848382,-0.00419835267395355
"V41",-0.00027136279585379,0.000910605492426707,0.00262049986266853,0.00076161163758606
"V42",0.00134299827948154,-0.000682206208689419,-0.00165808810648566,0.00234580618627036
"V43",-0.000272881394396384,-0.00085644275810119,-0.000198754060560357,0.000134640390994755
"V44",-0.00164439153965337,-0.00121729998091838,-0.000571662350665615,-0.00333134725672161
"V45",0.000792451885082708,-0.000379724290039982,-0.00101128923047967,0.00187420737633779
"V46",-0.000411936956592118,-0.00100121232969499,-0.0019907921492869,-0.00194355783593054
"V47",0.000865881069678367,0.000552657280756244,0.00141387154751681,0.000832830076727174
"V48",0.00047269543126532,-0.00295588239339031,-0.00667372802993039,-0.000307539964690139
"V49",-0.00169860672986745,0.00228267782680398,0.00378041678038987,0.00134053823582256
"V50",-0.00137589243255775,0.0015824718831156,0.00221046506214627,-0.00331736220813799
"V51",-0.00211646793231404,0.00481674187526381,0.000609081795123602,-0.00368280921257438
"V52",0.000400696550723002,0.0114530870371243,0.0181794229878488,0.000547360117685448
"V53",0.00120624567713604,0.000839836874521894,6.5342929988469e-05,0.000904858419638949
"V54",0.00126600609592918,-0.00214717946394852,-0.00844005132909034,0.00173262132041958
"V55",0.000287468671030399,-0.00156069559470006,-0.00719754697505972,-0.00137171874308249
"V56",-0.000351120380275606,0.00222901098411773,-0.00447178070798221,0.00134489550712957
"V57",-0.000411078317212387,0.00394158574682809,0.00785647419742529,-0.000844393357785687
"V58",0.000407879315167889,-0.00218467424367051,-0.00434702893908155,0.00179094299814499
"V59",0.00126844465721642,-0.00103556801926538,-0.003203734518405,0.00234180133489844
"V60",-0.000120492064678573,-0.000477587400348534,-0.00129558865120254,-0.000362214600617825
"V61",-0.00089953915251731,-0.0023911028260397,-0.00413129391431376,-0.00178601263069059
"V62",0.000364572430992264,-0.00133401076623784,-0.00249905215585223,0.000577790103161734
"V63",-0.000484980920913896,-0.000540207710027455,-0.000764825388804145,-0.000822082162520194
"V64",-0.00156384287604407,0.00171136906389674,0.00173578890737835,-0.00113817367012757
"V65",0.000159914602793952,-0.00129943917462134,-0.00464196255451687,0.000172331401830613
"V66",0.00043674311100874,-0.00190922981475456,-0.00272427505016386,-0.000739682396746387
"V67",0.000815942852221895,0.000312454613518445,0.000335434103779945,0.000635167250068147
"V68",6.03255825227338e-05,-0.00117967510535842,-0.00229242750030926,-0.000557186105900747
"V69",0.00183550288386023,-0.00233704816774003,-0.0070201739565321,0.00125886677132944
"V70",0.000842043495718102,6.9097160499291e-06,-0.000624351515590896,0.001410464042473
"V71",0.000898810454664418,0.0034550851121872,0.0113038916587673,-0.00274359455363659
"V72",0.000387580523674004,-0.000134477883408589,-0.00289170872661125,0.0017776357359404
"V73",0.000241910034985891,-5.96242570579313e-05,-0.00140813105574002,0.000139036073928945
"V74",-0.000284098712599739,-0.00345422157922312,-0.00993262972997519,-0.000412967224948766
"V75",0.000407373913630935,-0.000179577368437018,-0.000805409237129682,0.00093679393544615
"V76",0.000303833545314779,-0.000964896496898283,-0.00157597102416304,0.00164105182243593
"V77",0.000922889059918949,-0.000111983481780094,-0.000560101800066762,0.00172034666821769
"V78",0.000192942925116219,0.000226828033252963,0.000613319243438462,-3.45402551999397e-05
"V79",-0.000801960130363994,0.000311652589732013,0.00572863275678418,-0.00277596180100355
"V80",-0.00109190016996327,4.97185681073939e-05,-0.00113072483453057,0.00479753738460993
"V81",-0.00144555034908701,0.00628403254281288,0.010078277016396,-0.0013569435845214
"V82",-0.00143025758158104,0.0016539642081774,0.00234368817040785,-0.00379983207015091
"V83",-0.00299912118510694,-0.000805104483727518,-0.000882181013160675,-0.00418635461013844
