"","X[[i]]"
"1",19
"2",19
"3",19
"4",19
"5",19
"6",19
"7",19
"8",19
"9",19
"10",19
"11",19
"12",19
"13",19
"14",19
"15",19
"16",19
"17",19
"18",19
"19",19
"20",19
"21",19
"22",19
"23",19
"24",19
"25",19
"26",19
"27",19
"28",19
"29",19
"30",19
"31",19
"32",19
"33",19
"34",19
"35",19
"36",19
"37",19
"38",19
"39",19
"40",19
"41",19
"42",19
"43",19
"44",19
"45",19
"46",19
"47",19
"48",19
"49",19
"50",19
"51",19
"52",19
"53",19
"54",19
"55",19
"56",19
"57",19
"58",19
"59",19
"60",19
"61",19
"62",19
"63",19
"64",19
"65",19
"66",19
"67",19
"68",19
"69",19
"70",19
"71",19
"72",19
"73",19
"74",19
"75",19
"76",2
"77",19
"78",19
"79",19
"80",19
"81",13
"82",2
"83",13
"84",3
"85",3
"86",3
"87",13
"88",3
"89",3
"90",13
"91",3
"92",13
"93",3
"94",13
"95",3
"96",3
"97",9
"98",3
"99",3
"100",3
"101",13
"102",2
"103",13
"104",3
"105",3
"106",3
"107",3
"108",2
"109",3
"110",3
"111",3
"112",3
"113",3
"114",13
"115",3
"116",13
"117",3
"118",3
"119",13
"120",2
"121",13
"122",3
"123",18
"124",13
"125",3
"126",3
"127",13
"128",18
"129",3
"130",13
"131",3
"132",3
"133",18
"134",2
"135",3
"136",3
"137",3
"138",9
"139",13
"140",2
"141",13
"142",9
"143",9
"144",9
"145",9
"146",9
"147",9
"148",9
"149",9
"150",13
"151",9
"152",9
"153",9
"154",9
"155",13
"156",9
"157",9
"158",9
"159",9
"160",9
"161",9
"162",9
"163",9
"164",9
"165",9
"166",9
"167",9
"168",9
"169",9
"170",9
"171",9
"172",3
"173",9
"174",9
"175",9
"176",9
"177",9
"178",9
"179",9
"180",13
"181",13
"182",9
"183",9
"184",13
"185",9
"186",2
"187",13
"188",9
"189",9
"190",9
"191",13
"192",13
"193",13
"194",9
"195",2
"196",9
"197",9
"198",9
"199",9
"200",2
"201",9
"202",9
"203",2
"204",9
"205",9
"206",9
"207",9
"208",9
"209",13
"210",9
"211",9
"212",2
"213",9
"214",9
"215",9
"216",9
"217",9
"218",9
"219",13
"220",13
"221",9
"222",9
"223",9
"224",9
"225",9
"226",13
"227",9
"228",9
"229",9
"230",9
"231",2
"232",13
"233",9
"234",9
"235",2
"236",9
"237",13
"238",2
"239",9
"240",9
"241",9
"242",9
"243",9
"244",13
"245",13
"246",9
"247",13
"248",9
"249",9
"250",9
"251",9
"252",9
"253",2
"254",9
"255",9
"256",2
"257",13
"258",13
"259",13
"260",13
"261",13
"262",13
"263",5
"264",9
"265",13
"266",13
"267",13
"268",9
"269",13
"270",9
"271",9
"272",13
"273",13
"274",9
"275",9
"276",9
"277",9
"278",9
"279",9
"280",9
"281",9
"282",9
"283",9
"284",9
"285",13
"286",9
"287",9
"288",9
"289",9
"290",9
"291",9
"292",2
"293",9
"294",9
"295",9
"296",9
"297",9
"298",9
"299",9
"300",13
"301",2
"302",9
"303",9
"304",9
"305",9
"306",13
"307",9
"308",9
"309",9
"310",9
"311",9
"312",9
"313",9
"314",2
"315",9
"316",13
"317",9
"318",9
"319",9
"320",9
"321",9
"322",9
"323",13
"324",9
"325",9
"326",9
"327",9
"328",9
"329",9
