"","X1","X2","X3","X4","X5","X6","X7"
"V1",0.002661504439889,-0.000836508094902122,-0.000607738607065958,-0.00181969651688476,0.00374268385890219,0.00374395791242248,0.000961731525635797
"V2",-0.00446232688944683,-0.00697112730567238,0.00270990450411366,-0.0103587531266084,0.00740893149368853,-0.00515165971949366,0.0149630064443713
"V3",-0.00350620879074581,-0.00829775963894109,0.00482585956518521,-0.00465395220117982,0.0102580010111607,-0.00543622424927915,0.0113114529118314
"V4",-0.0264255036716753,-0.0234627596579055,0.0324984015740604,-0.0100991547189953,-0.00331108574579936,-0.00107306313784531,0.0326881315015419
"V5",-0.010553771571405,-0.00797950993916485,0.0142339413126631,-0.00883392765242859,-0.00544159718628734,0.00862112345306196,-0.0136299119959941
"V6",0,0,0,0,0,0,0
"V7",-0.00459541269155574,0.00202305236893105,-0.00221585936575108,0.00870334806792613,0.00438106542603793,-0.00251126399265525,0.00489847121097997
"V8",-0.00320610863877201,0.000890492770422346,-7.99682209073567e-05,0.00766739362333922,-0.000107486686259993,0.00207668398605645,0.0140645046469349
"V9",-0.000128268829729532,-0.000151123915170666,0.000171741402213196,0.000109188043997667,4.54072398586635e-05,1.77953394074176e-05,0.000385194208331223
"V10",0,0,0,0,0,0,0
"V11",-2.59246404218749e-05,5.3732650534966e-05,-5.34855207997282e-05,4.4517362558159e-05,-3.91817617675439e-06,5.93593218797993e-05,-1.97909707000006e-05
"V12",-0.00138150353372081,0.000829091034200917,-0.00052574479041352,0.0042249393768515,0.00151886799099079,0.000723718774137448,0.00144244648648245
"V13",-0.00590224696016575,-0.0134292173667271,0.0139172493968706,-0.0131139061762021,0.000390444711721747,-0.00473928288225939,0.0175617270177404
"V14",5.05925345063657e-05,1.45302789135201e-05,-3.20740179014398e-05,-0.000138818237218082,8.78296268809227e-05,-8.19103994165879e-06,-0.000103709044908589
"V15",7.3425173855644e-05,0.000119543507599435,-0.000199809773129189,0.000157125363591494,9.91323276518904e-06,0.000146264017586764,0.000596783218244298
"V16",-0.000130391201970241,-0.000153296799913255,0.000214779907156482,2.44550437440489e-05,-0.000112591716765652,0.000137519311171004,0.000759561570825383
"V17",-3.25652087653055e-05,-8.80852560433766e-05,0.000112611138663953,-1.84090505732675e-05,7.56009185353382e-05,-6.93310953675045e-05,7.33659293817365e-05
"V18",-0.000153582925638329,-0.000490198691632459,0.000552587547647098,0.0001197786157274,0.000257833784566742,-0.000328051891650082,0.000788551061903798
"V19",0.000282411307787495,0.000274383941525507,-0.000606886413104641,-0.000659942336810511,6.32803154306974e-05,0.000236540523901657,0.000725244257508994
"V20",0.00266708718308187,0.00441142656268707,-0.0115899466733838,-0.00994891822294955,0.0066953723627859,-0.000973527306718463,0.00726288587814343
