"","X1","X2","X3","X4"
"V1",0.000641030485686093,-0.00208447761753807,7.76707228919823e-05,0.00139991926223908
"V2",-7.79816380255352e-05,0.0013265748025357,-0.00496136375128388,0.000878864959373407
"V3",0.00118062319134252,-0.00427978121255309,-0.00462576046287003,0.0111204858520501
"V4",0.00962039293040493,0.0125829259388566,-0.0083861637963913,-0.019299199500103
"V5",0.00201390979945652,0.00115521149174879,-0.000991658036948681,-0.0221339223042658
"V6",0.00259416501473786,0.00534328111151783,-0.000682253247687545,0.00340570488325172
"V7",0.000186394545236538,-0.0064096082212665,0.00147985082890981,-0.00918818590340145
"V8",0.000784177018326732,0.00119231259922699,-0.000429209803559262,-0.00317386069519239
"V9",-3.33146854811873e-05,-0.000573816142938153,3.21048722735171e-05,-0.000269301339912159
"V10",0.000150536752184206,0.000236759318896209,-9.12653759858877e-05,0.000264775963812747
"V11",1.16176130188974e-05,7.51664058846665e-06,4.99353290780395e-06,4.51762774637013e-05
"V12",0.00143325002049281,-0.000512156930434889,-0.000468425303191263,-0.00342767387558151
"V13",-0.00125018834106016,0.0106235367237121,-0.00928635175066147,-0.0474544992999103
"V14",0.000204243226783938,0.000169097157848596,-2.4365369243506e-05,-0.00144029283307197
"V15",0.00010515794731076,0.00519114087919377,0.0531841460157852,-0.00265155368779832
"V16",-0.000411502458255548,0.00041922740832696,0.000185044367639905,-0.00566535339289032
"V17",6.08926571121929e-05,-6.09483798196249e-05,1.22222475801523e-05,-0.000176715177858295
"V18",-0.000239007197502913,0.00184299965247968,0.000178285727449871,0.000462745113648031
"V19",5.51510997059926e-05,-7.03236127968509e-05,0.000307192046639355,7.81124729461531e-05
"V20",0.000720241137739702,0.00137946789377271,-0.000817123586461371,0.00686084844003521
"V21",0.000924519287569817,0.00250057512225746,0.0022382304180891,0.00035287986020805
"V22",-0.000879216380189977,0.000655580070485606,-8.15144272208176e-05,0.00117017128282887
"V23",-0.00622638014522508,-0.0311728730516714,0.00265031041456381,-0.0188430926353303
"V24",-0.00084733683950615,0.000693834402088823,0.000343773497767693,-0.00331991727865597
"V25",-0.00420982438484901,-0.000669955882053949,-0.000644035186782201,-0.00779091929785147
"V26",-0.00195769384548045,0.00123327852445154,-0.00056552715595594,0.000401392135443597
"V27",-0.000128410654882585,8.48447140482338e-05,0.00015045977799097,0.00038301882224411
"V28",0.0058517120953039,-0.0424681691600685,0.00375449999811881,0.0219531198073815
"V29",-0.0543719541021935,-0.019576425259147,0.000822338027841497,-0.0032374643932712
"V30",-1.94320293875018e-06,-3.10604426408551e-05,2.29507060464926e-05,-1.05649410740619e-05
"V31",0.000405423127872119,-0.000398600081949594,-2.8673880895186e-06,0.00116944449427734
"V32",-5.21965995138312e-05,-0.000104396665829799,6.21465171444555e-05,0.000206344660969897
"V33",0.000950365212021599,5.98781797505997e-05,0.00233085216406218,-0.000985089639639428
"V34",-0.000161883748674866,3.24840779315799e-05,-4.38698910900293e-05,0.000478397549851958
"V35",-0.00234881373242113,0.00188471302273019,0.000312758720960992,0.00434820207129161
"V36",-0.00679978866997076,-0.0088167634772355,0.000375265336766092,-0.00832030642107655
"V37",-0.00066249897806688,0.000548758413387448,-3.60767352124496e-06,0.00109016440674556
"V38",-0.00228284296282734,-0.00408478178526326,-0.000121544066353474,0.000267044599116403
"V39",0.00304471907147786,-0.0101391050920809,0.000692207526588665,-0.0109587078694028
"V40",0.00097999860097226,-0.00558490233915896,0.00370089160140443,-0.000514086000700364
"V41",0.00208289770903289,-0.0116946852417774,-0.00164587480279115,0.00695696217533069
"V42",-0.000166246604276887,0.000136364771170804,-8.51620916588769e-06,0.00022793403633194
"V43",-8.83847071463126e-06,6.12366938144452e-06,1.23707301181326e-06,-4.10801676254994e-05
"V44",0.000227270159062888,0.000519759106203672,-0.000294165168750092,-0.00612560634611321
"V45",-9.80053191947787e-05,6.93377682196149e-05,5.53928550334107e-05,0.000247742216639105
"V46",-0.000297959429523056,0.00224705727170703,-0.00170058179001218,-0.0108229911730551
"V47",0.00145647042494924,0.00620291535340422,0.000182104031260275,0.000870250737647108
"V48",2.15974114879088e-05,0.00397646025012331,0.00345468316969559,0.00313315299763241
"V49",0.00519419843468964,-0.0136816056869591,-0.00211909794194413,0.0105607639104822
"V50",0.0011877647857896,-0.00214571933246174,0.00495546688072665,0.000253998085873115
"V51",0.00257726736422778,-0.00543624049829905,9.64471193676028e-05,0.00109317890758345
"V52",0.000522747304303126,-0.00597925478793702,0.00174058405568873,-0.0109224932934373
"V53",0.00272199713631235,-0.00249358917951398,-0.00146806521332083,0.00634481137508773
"V54",-0.00064382039151656,0.00796451825419745,-0.00223396945115911,-0.00158539382269359
"V55",-0.00256247204487093,0.00779498991974068,-0.00312732226259799,0.00312489477749983
"V56",-0.00159633357138481,0.00205170657803718,0.000409857376390079,-0.000388146952369348
"V57",0.00184390806977546,-0.00030210862576668,-0.000810100366587503,-3.3330722586107e-05
"V58",0.000260557676530363,-0.000609195734260428,0.000327411104133813,0.00392602610096553
"V59",-0.000480307677424084,6.10698626238523e-05,0.000418074422026968,0.000607672514118123
"V60",-0.00108524107010417,0.00160122227734946,-3.40079796382865e-05,-0.0021168109358026
"V61",-0.000509617229471552,0.00389406913670874,0.00190984161389007,-0.00817253008114369
"V62",-0.000364425417543135,4.01831964293085e-05,6.15745266505679e-05,0.000518599735106653
"V63",-0.00934899795010857,0.00565634889886482,-0.000400536067977921,0.0149499161040889
"V64",0.0010797003842532,-0.00106146392741523,0.000542449759215539,0.00390502730211677
"V65",-0.00174727539052746,0.00273178996318956,-0.000299829010023922,0.000506586091655342
"V66",0.000977480478903005,-0.0082320470428303,0.000747116512723111,0.00523395654817158
"V67",-0.00352937536374407,0.00264747033667732,0.00123066586085099,0.00825654821741011
"V68",-0.000322151432445451,0.000591487841357255,0.000237018998177421,0.00163708713908472
"V69",-0.0036481628379656,0.00697302269016185,-0.000872336820295216,-0.00638228191988967
"V70",-0.000582798020655454,0.000598541335977804,-1.78457781235071e-05,0.000983999662001146
"V71",-0.00271261058008025,-0.0113898629034465,0.000842929061003351,0.0039767389644255
"V72",-0.00201972150760582,0.00165714227995168,0.000178091139244118,0.00354767480562721
"V73",-0.000864292504534475,0.000679798470478067,-2.11563977520973e-05,0.000226790639150621
"V74",-0.00139613932574874,0.00849283197927124,-0.00250027258914418,0.00358034854387813
"V75",-0.00027258856343135,3.06874019490985e-05,-9.33101511252215e-06,0.000146354310259561
"V76",0.000154408471066267,-0.000219198740409039,-4.20287194563041e-05,0.00074750158048287
"V77",6.39128019462814e-05,-7.01596563821044e-05,0.000133332249562353,-3.67336510790858e-05
"V78",-1.85962082101282e-05,2.14340014250188e-05,-3.8695064039603e-06,7.38795216233643e-06
"V79",0.00211334277613199,-0.0119222957829753,0.000690138853369133,0.000783463574182912
"V80",0.00210620914029381,0.00688642501603877,-0.00195339933255645,0.00718791021527158
"V81",0.0003284367879093,-0.0114299022691541,0.000345827101167984,0.00126694054949649
"V82",0.00122734407737494,-0.00953525921855663,0.000390172677195504,-0.0052225256729293
"V83",0.000772678433722058,-0.014741296782186,-0.00161048523678811,0.00326441665682111
"V84",-9.31402860721315e-05,-5.47951147662447e-05,-9.57629454408059e-06,9.14627605540151e-06
"V85",-0.000271691732788655,-0.000348893563707791,1.18795696084204e-05,-0.000694270627033112
"V86",-6.04770518042684e-05,8.12273121034861e-05,0.00126490048131283,0.00038789045628272
"V87",0.00118954774825806,-0.00102886479840387,-0.000879552588686581,0.00032788993206761
"V88",4.38518081515153e-05,2.31361175926605e-05,0.000127968043205987,0.0002238374545692
"V89",0.00141704291288548,-0.00597237286887019,0.000848392096430315,0.00726551395249864
"V90",-0.000158320376759061,0.000759626562902269,-0.000240776996963174,0.000899870985954713
"V91",-0.000509494313583264,0.000767842935993263,0.000508438967065541,0.000420112476577907
"V92",-0.000498965950601594,-0.000514914194509528,-0.000158321477801341,0.00164465919535127
