"","X1","X2","X3","X4","X5","X6","X7","X8"
"V1",-0.000672701671410464,-0.000570222243510653,0.000256996595464662,-5.72523250787968e-05,-9.70745299149948e-05,-0.000660144200529049,0.000621839329477891,-0.00120996380955553
"V2",-0.0139927452963855,0.00285700878697076,0.0216522371591116,0.00750855559389624,0.01335140558775,0.000852371967642884,-0.0169363881737951,-0.0149939331655913
"V3",-0.0127735932897124,0.00324197841414328,0.0282217677740126,-0.00186135164904103,0.0028621508095871,0.0102858254028819,-0.0098666904494215,-0.0209077468380056
"V4",-0.000605999944125158,0.000703157793075901,-0.00107297136990395,0.000213916155947022,-0.00051035012374368,-0.00173552994607925,0.00095151541046746,0.000531346749818189
"V5",0.011609019834145,0.00796928114223489,-0.0065575639796105,0.00517231191925578,-0.000253868114051445,-0.00554454515334903,0.00602745023154311,-0.00520536152875974
"V6",-0.00240470900544563,0.00169645966288796,0.00121978230204994,-0.000450036688774248,0.000199314042241482,8.69651619519661e-05,-0.00454412013728757,-0.00185264506107329
"V7",-0.0150963214238626,0.00128163767119051,0.0150299445373657,-0.0027827321672915,-0.0059825803761783,0.000135264235465093,-0.0147146498660042,-0.01121903051049
"V8",-0.00826621049587908,0.00134263555379937,0.0217422447086498,0.000811274347939845,0.00875990068962859,-0.000727374937029971,-0.0117349702102434,-0.0175456831913941
"V9",-0.00453148910343995,0.0040703519056448,-0.00925897575238502,0.00205395888019289,0.000133970361839472,-0.0102756335913691,-0.00693332982854938,0.00298029934908657
"V10",0,0,0,0,0,0,0,0
"V11",-0.00513103417398662,0.00569672310155878,-0.00931637168349395,-0.000553653868303956,-0.00108707286780546,-0.0103016963002556,0.00429369931762893,0.000940949173128586
"V12",-0.0113496095357232,0.0100858764610102,-0.0020074732646385,-0.000907504362081962,-0.00867267217916514,-0.004006452071394,-0.0103430399905668,0.00569552608426818
"V13",5.46404414804241e-05,0.000604781752489699,-1.44587498646617e-05,-4.11116178796003e-05,-0.00059876125317605,0.00027098884542161,0.000573975151180716,0.000185354913160984
"V14",-0.000353766598661575,0.000465096277762617,-0.000972728095434746,0.000234931635366132,-9.6052998310068e-05,-0.00123377794281938,-0.00304798168815395,0.00020259239926778
"V15",-0.00208804392424208,-0.000232387653731,0.00171206680916426,0.000627175601294739,-0.000504858531982661,0.000184872701010533,-0.00312800054556072,-0.00166390563142972
"V16",-0.00128415927511041,0.000245090368166576,0.00149024850101553,-0.000437859203130327,-0.00150492227656411,-0.000685858688995021,-0.00200525179393649,-0.00153607411265085
"V17",0,0,0,0,0,0,0,0
"V18",-0.000160570922993844,0.000181320647045561,-0.000291443375788143,-8.74408927535795e-06,-3.93164933844129e-05,-0.00032637980392762,0.000126019270172093,2.97760090844728e-05
"V19",1.49376335185613e-05,1.32809526355263e-05,3.85159210202789e-05,8.39366426628254e-06,1.10097577557071e-05,-2.66743628356395e-05,-6.93192575658521e-05,1.3430510520335e-05
"V20",-0.00354801725826839,-0.0114533453335092,0.00703007043405134,0.00244778847335013,0.00307775713552369,-0.00907679220099859,-0.0115257320944872,0.000649771286194698
"V21",-0.0111623298239306,-2.98024000185211e-05,0.0047219931267065,0.000404533460680625,0.000557693618406646,-0.00475993381470969,-0.0159324331756029,0.00159730462979161
"V22",-0.00633289354127422,-0.000672050852826966,-0.00176269806834308,-0.00069845296143568,0.00263070326256719,-0.00453057183190557,0.00119194800231576,-0.000160716460817046
"V23",8.4836833682377e-05,-8.70239942615053e-05,-3.61499579289801e-06,-0.000384272397227565,9.77485358497966e-05,-0.000371210325442874,-8.74800805410528e-05,0.000150409183846359
"V24",0,0,0,0,0,0,0,0
"V25",-5.67760403218578e-05,0.000465576136736041,0.000986737956840865,0.000369119880265512,0.000371099179683994,-0.000392974892826118,0.000624734824862243,0.00048647187975051
"V26",-0.00125953895612488,-0.000107365131709524,0.000620624562234132,0.00157806087155993,0.00184791010564697,-0.00309303693806971,0.000566217406165183,-0.00257433464828927
"V27",8.73567472413957e-06,-1.47185414595116e-05,-1.85351162768877e-05,-6.01680765614358e-05,2.99967238457906e-05,-5.66541960618972e-05,2.32903251635497e-06,1.74662710530376e-05
"V28",0.00249599470369114,0.00225396018710435,0.00679862633186205,0.00271036613979227,-0.00726666072093498,-0.00629927131464295,-0.00232047915058742,-0.00153671728116501
"V29",-0.00868809834746579,0.0178743469618637,0.0308286812670182,0.0119813965695762,0.0126590672621599,-0.0160224182462679,0.0268101747017202,0.0179497162562818
"V30",6.69856210899179e-05,2.41142906111177e-05,-2.63816612330834e-05,3.24027915738972e-06,-6.51325020346882e-05,-3.62848153162336e-05,-4.64054625843044e-05,-2.66679793450481e-05
"V31",-2.65410702519736e-06,2.65336266802281e-07,9.40556034159841e-07,-4.06653898729821e-06,-1.01950974066257e-05,-1.14103338187562e-06,6.68753319188314e-06,1.18169069439911e-06
"V32",-0.00337872667772529,0.00229885471010248,0.00026827037276866,-0.000447029129889348,0.000238290929211019,0.00648701089870934,-0.000720971026098998,-0.00411495729277591
"V33",0.00407665995120137,0.000133046716857672,0.000207785842534376,0.00101627892081521,-0.00183527094514218,-0.00204209982650492,0.0023125449004792,-0.000782997712188662
"V34",3.3011636177289e-05,-9.96388246391397e-05,-1.55702737235863e-05,0.000102091619916371,7.27521682256552e-05,-0.000236946657639021,3.55486069472328e-05,0.0002995787338525
"V35",0.000354358389694974,-0.00180954918950927,-0.000177910563192447,-0.00105504704590879,0.000776143524620924,-0.000900240353009399,-0.00123357829119269,5.96427270489087e-05
"V36",0.002751511282784,-0.00476834172497448,0.000988792287120711,-0.00310695813596806,0.00165617823531969,0.00128642567726149,0.00322409175599526,0.00255931678969802
"V37",-0.000215176669975044,-4.010220762878e-05,8.65766847907394e-05,-1.69024100267164e-05,3.76787294133825e-05,3.49291610344687e-05,-7.04457333951019e-05,-0.000143442238055813
"V38",-0.000463139428226413,0.00070983045352799,0.000151229457959002,-0.000117479279517719,0.000146182847984779,-0.000282809923571586,-0.000460434640108098,-0.000658037888832136
"V39",-0.00903151028183773,0.0240339194424785,0.00664686106154847,0.0043415310971784,-0.012130610280149,-0.00160517613765136,-0.0022108163095444,-0.00124124867862015
"V40",-0.00109458045144721,0.00215353466895642,0.000685643575386104,0.000613583141159242,-0.000212424051844884,-8.0492821103169e-05,0.00222236681019048,-0.00210349028068233
"V41",-0.00311931517360591,-0.00111690216506116,-7.82993211085309e-05,0.00612252893640852,0.00237772472616218,0.00112180018936463,-0.00200184461418545,0.00702303448891496
"V42",0.00058258731711194,-0.00123090220645073,-0.00118544807707526,-0.00583177127502083,0.00286172653869326,-0.00548010951713141,-0.00122644319342244,0.00113085766496836
"V43",0.000592904262345127,-0.000340454662887637,0.000288328144288332,-0.000248339801098046,0.000340160699403042,-0.000384067415278916,-6.16476248790799e-05,0.000105596773134206
"V44",-0.00189568139080162,0.00143343869650694,0.00237068802753911,0.00122127038082611,-0.00065252308600061,0.00997664748350777,-0.00967242666297979,0.00186981000087596
"V45",0.000348442046664165,-0.000274455325727685,0.000197375553563304,4.30166920547176e-05,0.000283769818761281,0.000232998835671786,-0.000202145952404858,-0.00051294711452945
"V46",-0.00291173931821199,0.00497031878141285,-0.00420244799027963,-0.000185217736744084,-0.0018317358331065,-0.00550393844294522,0.00273068993743007,-0.0023112612561535
"V47",0.00192532404624542,0.00752753427813544,-0.00797144123273079,0.00252547079212949,0.00495689811659164,-0.00630919873426132,0.00523155865962383,-0.00184773452898031
"V48",-0.0205098198338077,-0.00619893534262987,0.00680063846059713,-0.00389665224534246,0.000742589965475647,0.0145904244933971,-0.0351222599674776,0.00512055348726776
"V49",0.00275993987150205,0.00874279700047822,0.0035724607935601,0.0027524198321427,-0.00758959151837313,0.00447191496622437,0.00221340072076511,0.00247859919382529
"V50",-0.000538666439364245,0.0021503161624953,0.00547643378439997,0.00202904959581724,-0.00588283376067462,-0.00112956787345425,-0.00867684464068939,-0.00384387119586258
"V51",-0.0102361489004095,0.00285817284739424,0.00318915962343714,-0.00412835162835469,-0.00602690082093023,-0.00343296196629606,-0.00429651518852547,-0.00625220327048513
"V52",0.000379640126811309,0.00370480385203527,0.00266603692641573,-0.000979298494510202,-0.00305510437302355,-0.00111357808050712,0.00134076109406398,-0.00132428402040235
"V53",-0.0030535571195156,-0.00048975945998243,0.000798431944542769,0.00328302157513325,-0.00180936815577234,-0.00328739638756812,-0.00590359041566108,0.00296933454383409
