"","X[[i]]"
"1",8
"2",8
"3",8
"4",8
"5",8
"6",8
"7",8
"8",8
"9",8
"10",8
"11",8
"12",8
"13",8
"14",8
"15",8
"16",8
"17",8
"18",8
"19",8
"20",8
"21",8
"22",8
"23",8
"24",8
"25",8
"26",8
"27",8
"28",8
"29",8
"30",8
"31",8
"32",8
"33",8
"34",8
"35",8
"36",8
"37",8
"38",8
"39",8
"40",8
"41",8
"42",8
"43",8
"44",8
"45",8
"46",8
"47",8
"48",8
"49",8
"50",8
"51",8
"52",8
"53",8
"54",8
"55",8
"56",8
"57",8
"58",8
"59",8
"60",8
"61",8
"62",8
"63",8
"64",8
"65",8
"66",8
"67",8
"68",8
"69",8
"70",8
"71",8
"72",8
"73",8
"74",8
"75",8
"76",8
"77",8
"78",8
"79",8
"80",8
"81",1
"82",1
"83",1
"84",1
"85",1
"86",1
"87",1
"88",1
"89",1
"90",1
"91",1
"92",6
"93",1
"94",6
"95",1
"96",1
"97",1
"98",1
"99",9
"100",1
"101",6
"102",1
"103",6
"104",1
"105",1
"106",1
"107",1
"108",1
"109",1
"110",1
"111",1
"112",1
"113",1
"114",1
"115",1
"116",1
"117",12
"118",1
"119",1
"120",1
"121",1
"122",1
"123",9
"124",6
"125",1
"126",1
"127",1
"128",12
"129",1
"130",1
"131",1
"132",9
"133",9
"134",1
"135",1
"136",1
"137",1
"138",13
"139",13
"140",13
"141",13
"142",13
"143",13
"144",13
"145",13
"146",14
"147",13
"148",13
"149",13
"150",13
"151",13
"152",13
"153",13
"154",14
"155",13
"156",13
"157",13
"158",13
"159",13
"160",13
"161",13
"162",14
"163",13
"164",14
"165",14
"166",13
"167",13
"168",13
"169",13
"170",13
"171",14
"172",13
"173",13
"174",13
"175",14
"176",14
"177",13
"178",13
"179",13
"180",6
"181",13
"182",13
"183",13
"184",13
"185",13
"186",13
"187",13
"188",13
"189",14
"190",13
"191",13
"192",13
"193",13
"194",13
"195",13
"196",14
"197",13
"198",13
"199",14
"200",13
"201",13
"202",13
"203",13
"204",14
"205",13
"206",13
"207",14
"208",13
"209",13
"210",13
"211",13
"212",14
"213",13
"214",13
"215",13
"216",13
"217",13
"218",13
"219",13
"220",13
"221",13
"222",13
"223",13
"224",13
"225",13
"226",13
"227",13
"228",13
"229",13
"230",13
"231",13
"232",6
"233",13
"234",14
"235",5
"236",13
"237",13
"238",13
"239",13
"240",13
"241",13
"242",13
"243",13
"244",13
"245",13
"246",13
"247",13
"248",13
"249",13
"250",14
"251",13
"252",14
"253",13
"254",13
"255",14
"256",13
"257",13
"258",13
"259",13
"260",13
"261",13
"262",13
"263",6
"264",13
"265",13
"266",13
"267",13
"268",13
"269",13
"270",13
"271",13
"272",13
"273",13
"274",13
"275",13
"276",13
"277",13
"278",14
"279",13
"280",13
"281",13
"282",14
"283",14
"284",13
"285",13
"286",13
"287",13
"288",13
"289",13
"290",13
"291",13
"292",13
"293",13
"294",13
"295",13
"296",14
"297",14
"298",13
"299",14
"300",13
"301",13
"302",13
"303",13
"304",13
"305",14
"306",13
"307",13
"308",13
"309",14
"310",13
"311",13
"312",14
"313",13
"314",13
"315",13
"316",13
"317",13
"318",13
"319",13
"320",13
"321",13
"322",13
"323",13
"324",14
"325",13
"326",14
"327",13
"328",14
"329",14
"330",14
"331",13
"332",13
"333",13
"334",14
"335",13
"336",13
"337",13
"338",13
"339",14
"340",14
"341",14
"342",13
"343",13
"344",13
"345",14
"346",13
"347",13
"348",13
"349",14
"350",14
"351",13
"352",13
"353",13
"354",13
"355",13
"356",13
"357",14
"358",13
"359",14
"360",6
"361",13
"362",6
"363",13
"364",9
"365",14
"366",13
"367",13
"368",13
"369",14
"370",14
"371",13
"372",13
"373",13
"374",13
"375",13
"376",13
"377",13
"378",13
"379",14
"380",13
"381",13
"382",14
"383",14
"384",13
"385",13
"386",14
"387",13
"388",13
"389",13
"390",14
"391",14
"392",13
"393",13
"394",14
"395",13
"396",14
"397",14
"398",13
"399",13
"400",13
"401",13
"402",13
"403",14
"404",13
"405",13
"406",13
"407",14
"408",13
"409",14
"410",13
"411",13
"412",13
"413",13
"414",13
"415",13
"416",14
"417",14
"418",13
"419",5
"420",13
"421",13
"422",13
"423",13
"424",13
"425",13
"426",13
"427",13
"428",13
"429",13
"430",13
"431",13
"432",13
"433",13
"434",13
"435",13
"436",13
"437",14
"438",14
"439",13
"440",13
"441",13
"442",13
"443",13
"444",13
"445",13
"446",14
"447",14
"448",14
"449",14
"450",13
"451",13
"452",13
"453",14
"454",13
"455",13
"456",13
"457",14
"458",13
"459",14
"460",13
"461",13
"462",13
"463",13
"464",13
"465",13
"466",13
"467",9
"468",13
"469",13
"470",13
"471",6
"472",13
"473",13
"474",13
"475",14
"476",13
"477",13
"478",13
"479",13
"480",13
"481",13
"482",13
"483",13
"484",13
"485",13
"486",13
"487",14
"488",14
"489",13
"490",13
"491",13
"492",13
"493",13
"494",13
"495",6
"496",13
"497",13
"498",13
"499",13
"500",14
"501",13
"502",13
"503",13
"504",13
"505",6
"506",13
"507",13
"508",13
"509",13
"510",13
"511",13
"512",13
"513",13
"514",13
"515",13
"516",13
"517",13
"518",13
"519",9
"520",9
"521",6
"522",6
"523",6
"524",9
"525",6
"526",9
"527",9
"528",6
"529",6
"530",9
"531",9
"532",6
"533",6
"534",9
"535",9
"536",9
"537",6
"538",9
"539",9
"540",9
"541",9
"542",9
"543",6
"544",6
"545",9
"546",6
"547",6
"548",6
"549",6
"550",9
"551",9
"552",9
"553",9
"554",9
"555",9
"556",9
"557",9
"558",9
"559",9
"560",9
"561",9
"562",9
"563",9
"564",6
"565",9
"566",9
"567",6
"568",6
"569",9
"570",9
"571",9
"572",9
"573",9
"574",6
"575",9
"576",9
"577",9
"578",6
"579",9
"580",9
"581",9
"582",9
"583",9
"584",9
"585",9
"586",9
"587",9
"588",9
"589",9
"590",9
"591",6
"592",6
"593",6
"594",6
"595",6
"596",9
"597",6
"598",6
"599",9
"600",9
"601",9
"602",9
"603",6
"604",9
"605",9
"606",9
"607",9
"608",9
"609",9
"610",9
"611",6
"612",6
"613",9
"614",9
"615",9
"616",12
"617",9
"618",9
"619",9
"620",9
"621",9
"622",9
"623",6
"624",9
"625",9
"626",6
"627",9
"628",6
"629",9
"630",9
"631",9
"632",9
"633",6
"634",12
"635",6
"636",9
"637",9
"638",6
"639",9
"640",6
"641",1
"642",1
"643",4
"644",4
"645",4
"646",4
"647",4
"648",4
"649",4
"650",4
"651",4
"652",4
"653",4
"654",4
"655",4
"656",4
"657",1
"658",1
"659",1
"660",4
"661",4
"662",4
"663",4
"664",4
"665",4
"666",9
"667",4
"668",4
"669",4
"670",4
"671",4
"672",6
"673",4
"674",4
"675",4
"676",4
"677",4
"678",1
"679",4
"680",4
"681",4
"682",4
"683",1
"684",4
"685",4
"686",4
"687",4
"688",4
"689",4
"690",4
"691",4
"692",1
"693",4
"694",4
"695",4
"696",4
"697",4
"698",4
"699",4
"700",4
"701",4
"702",4
"703",4
"704",4
"705",4
"706",4
"707",4
"708",4
"709",4
"710",4
"711",4
"712",4
"713",4
"714",4
"715",1
"716",4
"717",4
"718",4
"719",1
"720",1
"721",4
"722",4
"723",4
"724",4
"725",4
"726",4
"727",4
"728",1
"729",4
"730",4
"731",4
"732",4
"733",6
"734",4
"735",4
"736",4
"737",4
"738",4
"739",4
"740",4
"741",1
"742",4
"743",4
"744",4
"745",4
"746",4
"747",4
"748",4
"749",4
"750",4
"751",4
"752",4
"753",4
"754",4
"755",4
"756",4
"757",4
"758",4
"759",1
"760",4
"761",4
"762",4
"763",4
"764",4
"765",4
"766",4
"767",4
"768",4
"769",4
"770",4
"771",4
"772",4
"773",4
"774",1
"775",4
"776",4
"777",4
"778",4
"779",4
"780",4
"781",4
"782",4
"783",4
"784",4
"785",4
"786",4
"787",4
"788",4
"789",4
"790",4
"791",4
"792",4
"793",4
"794",4
"795",4
"796",4
"797",4
"798",4
"799",4
"800",4
"801",4
"802",4
"803",4
"804",4
"805",4
"806",4
"807",1
"808",1
"809",4
"810",4
"811",4
"812",4
"813",4
"814",4
"815",1
"816",4
"817",4
"818",4
"819",4
"820",4
"821",4
"822",4
"823",4
"824",4
"825",4
"826",4
"827",4
"828",4
"829",4
"830",4
"831",4
"832",4
"833",4
"834",4
"835",4
"836",4
"837",1
"838",4
"839",4
"840",4
"841",4
"842",4
"843",4
"844",4
"845",4
"846",4
"847",4
"848",4
"849",4
"850",4
"851",4
"852",4
"853",4
"854",4
"855",4
"856",6
"857",4
"858",4
"859",4
"860",4
"861",4
"862",1
"863",4
"864",1
"865",4
"866",4
"867",4
"868",4
"869",4
"870",4
"871",4
"872",4
"873",4
"874",4
"875",4
"876",4
"877",4
"878",4
"879",4
"880",1
"881",4
"882",4
"883",4
"884",4
"885",4
"886",4
"887",4
"888",4
"889",1
"890",4
"891",4
"892",4
"893",4
"894",4
"895",4
"896",4
"897",4
"898",4
"899",4
"900",4
"901",4
"902",4
"903",4
"904",4
"905",4
"906",4
"907",4
"908",4
"909",4
"910",4
"911",1
"912",4
"913",4
"914",4
"915",4
"916",4
"917",4
"918",4
"919",4
"920",4
"921",4
"922",4
"923",4
"924",4
"925",4
"926",4
"927",4
"928",4
"929",4
"930",4
"931",4
"932",6
"933",4
"934",4
"935",9
"936",4
"937",4
"938",4
"939",4
"940",4
"941",4
"942",4
"943",4
"944",4
"945",4
"946",4
"947",6
"948",4
"949",4
"950",4
"951",4
"952",4
"953",1
"954",4
"955",4
"956",4
"957",4
"958",4
"959",4
"960",4
"961",4
"962",4
"963",4
"964",4
"965",1
"966",4
"967",1
"968",1
"969",1
"970",4
"971",4
"972",4
"973",4
"974",4
"975",1
"976",4
"977",4
"978",6
"979",4
"980",4
"981",4
"982",4
"983",4
"984",4
"985",4
"986",6
"987",4
"988",4
"989",4
"990",4
"991",4
"992",4
"993",4
"994",1
"995",4
"996",4
"997",4
"998",4
"999",1
"1000",4
"1001",1
"1002",1
"1003",4
"1004",4
"1005",4
"1006",4
"1007",4
"1008",4
"1009",4
"1010",4
"1011",4
"1012",4
"1013",4
"1014",1
"1015",4
"1016",4
"1017",4
"1018",4
"1019",4
"1020",1
"1021",1
"1022",4
"1023",4
"1024",1
"1025",4
"1026",4
"1027",4
"1028",1
"1029",4
"1030",4
"1031",4
"1032",1
"1033",4
"1034",4
"1035",1
"1036",4
"1037",4
"1038",4
"1039",4
"1040",4
"1041",6
"1042",4
"1043",4
"1044",4
"1045",4
"1046",4
