"","X1","X2","X3"
"V1",-0.000139202968881204,-0.00013637637379996,3.27726784484076e-05
"V2",-0.00281414859766969,0.000786705792010767,-0.000151175969640889
"V3",-0.00203379924162464,0.00118025946150551,-0.000134345509548556
"V4",-0.00767638826285805,0.000326284340348289,-0.000566454551628552
"V5",0.00446494529612842,-0.0022618356246409,0.000708811730036262
"V6",0,0,0
"V7",-0.0048361425886325,0.00270792713488293,-0.000982545068305339
"V8",-0.00169173953686923,0.00383861420254006,-0.00114764172080639
"V9",-0.00190905636435672,-0.000644744909304449,8.40016519276225e-05
"V10",0,0,0
"V11",-0.000205313216190265,-4.05376614269009e-05,2.56078956079583e-07
"V12",-0.000279755643836484,-0.000226756092405279,8.48949356591357e-05
"V13",-0.0011465820708299,-0.00103530250595013,0.000124326327124454
"V14",-0.00294041738566675,-0.00203384188522626,0.000761244254375107
"V15",-0.000398808168421802,0.000126948503024233,-0.000120403361559973
"V16",-0.00025506235362354,-2.02476934773024e-05,-1.84939913449861e-05
"V17",0,0,0
"V18",-7.36373967427595e-36,-4.2421631780303e-35,3.46339335510362e-36
"V19",-1.16137495693567e-06,-1.93545826148315e-06,6.43832884054184e-07
"V20",-0.00393543412195437,-0.00414565929912053,0.00124691254919779
"V21",-0.00247863045744596,0.00272999506929272,0.0055607272982123
"V22",-0.00279043869625076,0.0016580770324766,-0.000219243914901183
"V23",0.00478747791131452,-0.00234720328556888,-4.81050890655687e-05
"V24",-1.84093491856899e-36,-1.06054079450758e-35,8.65848338775905e-37
"V25",-2.30713875472875e-06,1.63734771043013e-05,-3.09617922855569e-06
"V26",-0.00454239024492242,0.00182381934028881,-0.00111707188698185
"V27",-6.83065487796108e-05,-9.93416180330262e-06,8.69367076490916e-07
"V28",0.00931806013152791,-0.00275651489017334,-0.000454936406389592
"V29",0.000334534448066097,5.1176568981834e-05,0.000710985705224465
"V30",0.000113890381486997,-7.96793980614224e-05,-7.77380834318567e-07
"V31",-8.27580216734107e-07,3.43800082504501e-06,-8.81757585082795e-08
"V32",6.75580976636944e-05,0.000400843467580227,0.000841365379019666
"V33",0.0024878810182963,0.00260600611769374,-0.00146719075471511
"V34",-4.85302337133397e-05,-0.000421151343367571,0.000150216346366602
"V35",0.000743329242753316,0.00391426395498691,-0.0019460372913289
"V36",3.65756087099343e-05,-0.00151866185839973,0.000664168915682262
"V37",-6.13886198620608e-05,-1.90170123548459e-06,7.52055494621381e-06
"V38",-1.77067911313087e-05,-2.76767260013453e-06,-3.80424217624786e-07
"V39",0.0213405961136265,-0.00292216698182943,-0.00138129194807461
"V40",-0.0015992269987853,0.000278461727622002,-0.000193574880168055
"V41",0.00173385394957687,-0.00480726009193978,0.00255591722894158
"V42",-0.000580624538062943,-0.000915267894021427,0.000312834835153877
"V43",-3.00776506754921e-05,-0.000177038745833951,5.85324603134371e-05
"V44",2.80141080673407e-05,-1.46718127670148e-05,2.7416854223941e-05
"V45",-3.30095335740728e-05,-3.351539266961e-05,2.05675503912506e-05
"V46",-0.0030862333049455,-0.000238638788972735,0.00045994837402587
"V47",-0.00673181480292592,-0.00288912388144131,0.00169620533368044
"V48",-0.0036686400991524,-0.00268605147442825,0.00404003546020475
"V49",0.0129696167493306,-0.00972997198756627,0.00233999478453798
"V50",0.00625155768615224,0.0312254528612704,0.0878129340436189
"V51",0.0056137510428624,-0.00348036738576121,-0.00278239434767351
"V52",0.013259489244933,0.00839924792764354,-0.00394903716938051
"V53",0.00884338037626696,-0.00993255094594697,0.00419302713991525
"V54",-0.00969879598941151,0.00553845691606438,-0.00176089778555919
"V55",-0.00902585835960709,0.0100323141504115,-0.00237060840562615
"V56",-0.00469249276015768,0.00239137062283346,-0.00117643999482655
"V57",0.0084492831465406,-0.00461543982837663,0.000134125551195902
"V58",0.00205249808268607,-0.00549100086978213,0.00201277889046495
"V59",-7.22271847363635e-05,0.000324638666744528,0.000503097096825326
"V60",-0.00126698695621933,0.00136303589456204,-0.000598111757283764
"V61",-0.00112910493260173,0.0137433512305292,-0.00549457675893188
"V62",-0.000261259366730328,-0.000738562291880225,0.000274880956814425
"V63",-0.000715252216311254,-0.000280730125658869,9.15594722141409e-05
"V64",-0.000571898308666133,1.15796272221266e-05,-0.000649075345944014
"V65",-0.00272854265667188,0.00299001730600621,-0.00136768836071484
"V66",0.00148365727173029,-0.00314544884093405,0.00134707980448827
"V67",0.000177858166323622,-0.000597644288777827,0.000614350335811862
"V68",0.00110092005275173,0.00817331166058521,0.0240442196953493
"V69",-0.00791279953359825,0.00835618368374395,-0.0026791942326642
"V70",-0.00287811283185386,-0.00021775456471428,0.000183890985128806
"V71",3.8747327527265e-06,-0.00363868805515855,0.0170959909808534
"V72",-0.00145122538909719,0.0156759978490597,-0.00556979532975482
"V73",-0.00219334443091247,0.00258244836816176,-0.00120121056428045
"V74",-0.0103332092914706,0.00659252808515778,-0.00194469135583948
"V75",-1.50907836471281e-05,-1.83974287586423e-06,-1.04515479801887e-07
"V76",-0.000337599224268176,-0.000403322661195132,0.000287720196583609
"V77",-0.000915683080943153,-0.00170013126587781,0.000526098561628307
"V78",0.0175206122489157,0.0405449132237909,-0.0145859354344651
"V79",0.0115203320200098,-0.0033707919940446,0.000508296137733753
"V80",-0.00969761875520362,0.00846714149452413,-0.00182263241196673
"V81",0.0192390726615784,-0.0252712310487888,0.00850156965476405
"V82",0.000184692079243015,-0.0198405579964469,0.00932961482505454
"V83",0.00686688199713098,-0.00303142584677075,-0.00118701971126534
"V84",0.0136163881732205,0.0246869875063004,-0.0117212729373758
"V85",0.000482863189212251,0.00283186972639677,-0.000981307100280041
"V86",-0.000156923011448736,7.43155200578302e-05,-3.90257687223953e-05
"V87",0.00059485522247306,-0.00240382614253215,0.00106681825787066
"V88",-0.00219992022059474,-0.00368142679720859,0.000710548540342483
"V89",-0.000123964866633421,-0.000370342261516334,0.000309067511205972
"V90",-0.000459459319776262,6.05803801451891e-05,1.95431638285865e-06
"V91",0.00118730881882055,0.00436378470569046,-0.0014168698471974
"V92",5.48259694931456e-06,1.94231802281764e-05,1.83446180304146e-05
"V93",0.000220355936216307,0.000241771691450525,-1.6617371024474e-05
"V94",2.33193772232756e-05,1.30551143542564e-05,5.20428483802357e-06
"V95",1.04810992024352e-05,8.75598297899472e-05,0.000227147556956397
"V96",-0.00164550178743876,3.3591990703911e-05,0.000200150392714494
"V97",0.0362662094112563,-0.0442924755827977,0.012330575408769
"V98",-0.00137855412379808,0.000113091060813188,0.000734192732403395
"V99",-0.00743446864893802,0.00320235900411529,-0.000972172885621832
"V100",0.000612521265629241,0.0055152991606888,-0.00126121383633322
"V101",-0.0145911360164297,0.00592931140320683,-0.00326602440368328
"V102",0.00990958032206238,-0.00246027468065113,-0.00353139043088963
"V103",0.0025033887462542,-0.0223316089263944,0.00632860532089907
"V104",0.0117018829049647,-0.00933477571494199,0.00231198236265178
"V105",0.013984783769481,0.0157301265652185,-0.00619246799720421
"V106",-0.000362726237005816,3.85820158463926e-05,0.000248210860305804
"V107",0.00146894336750853,0.00887450819183656,0.0308667315791897
"V108",-8.88773559792112e-05,-0.000294842786873786,9.15954540787478e-05
"V109",-7.11843764093142e-07,7.97935704820383e-06,-2.82742763230434e-06
"V110",-0.00576419635643318,-0.00141586988444572,0.00121987157680495
"V111",0.00268782187001724,-0.00203736695436842,0.000418894859806962
"V112",0.00313527285826629,0.00615831840633593,0.00140548740835463
"V113",0.013166021036112,-0.00986047950259886,0.0023749583194356
"V114",-0.0142444165322216,0.00580331736020628,-0.00239828302073071
"V115",0.00726009897360215,-0.00620352982829715,0.0037879401279569
"V116",0.0250228406615236,0.00538897341117566,-0.00770162101413612
"V117",0.0017507964697705,-0.00736301742914947,0.00249798627690077
"V118",0.00221520170594156,-0.00170201556669728,0.000612597387820736
"V119",-0.00391970714353182,-0.00428265036275887,0.0018832222886923
"V120",-0.00274382112258301,0.000878519541623031,-0.000189395030301806
"V121",0.0137361576199403,0.00110567688503793,-0.00107205790619119
"V122",-0.00577507979606075,-0.00357527405659302,0.00116893664299949
"V123",-0.00174037543434142,-0.00710636421860094,0.00240979520176325
"V124",0.00503893867490687,-0.00711527879180196,0.00535137615944884
"V125",-0.00542570880357103,0.0113590089701057,-0.0036255094396761
"V126",-0.00652129406471203,0.000898284424301152,0.000342977743690008
"V127",-0.00123696126371265,-0.000317804194183809,0.000723598871237553
"V128",0.000619884264019686,-0.00975886219094352,0.00392415660104323
"V129",0.0219397965481792,0.012960122042633,-0.0044954973159448
"V130",-0.0189672330178101,-0.00996176278728923,0.00279520134278457
"V131",0.000727575937955179,0.00382920108158016,-0.000287601904031219
"V132",0.000791611621872424,0.000415391437640874,0.00127844993015837
"V133",-0.0033366825955428,-0.00332742069837674,0.00363808040628103
"V134",3.68660015965248e-06,-4.99763484705481e-05,1.76221540539796e-05
"V135",3.0291138736094e-06,-3.121889223883e-05,9.80546142737449e-06
"V136",-1.74719324470736e-05,5.50941298182579e-06,-3.36306681090975e-06
"V137",0.0339092720292874,0.0255214481917704,-0.00906428778952094
"V138",0.00284837045821018,0.000962725991989923,-0.00298616543021487
"V139",0.00911226450605449,-0.00509340421902333,0.00116590580660733
"V140",-0.00592161053141128,0.000279063998764206,-0.000407377889021283
"V141",0.00126509972573821,-0.0018550006908317,0.000374334685578714
"V142",-0.000396257499051828,0.000552106032786233,-0.000131181671904618
"V143",-0.00127666915773697,0.000162692733883644,-7.9537723944837e-05
"V144",0.0022479435865264,0.00195743769113462,0.000193534624392725
"V145",0.012344174520891,0.00463078569333273,0.00134618510830266
"V146",-0.00141792973579554,0.000984241589204168,-0.000394086577840595
"V147",0.00042002773176193,0.00088958894012904,0.000103548492777856
"V148",0.000933268612716453,-0.00851265242997832,0.00291211769283886
"V149",1.08238505907222e-05,9.56144455217384e-05,-2.00777437898005e-05
"V150",-0.00502581253961706,0.000826272553787997,-0.00012333323968909
"V151",-0.000769666427820562,0.00125317352709684,-0.000266051870691197
"V152",0.0111933829219421,0.00221826139715726,-0.00140461931239825
"V153",0.00317350439604426,-0.00205450091364304,0.000867676912899834
"V154",-0.000704907909703355,-0.000350566504385733,0.000146360376292617
"V155",-0.000899358543224428,-0.00360622151324063,0.00133255735829044
"V156",-0.00937842730508314,0.000401616256484029,-0.00047223147659002
"V157",0.00233812434781392,-0.00346820685702216,0.00260833248694479
"V158",-0.000142379639050443,0.00106450831139609,-0.000348389132138355
"V159",-0.00181950935631302,-0.00260518251145997,0.00125253794234599
"V160",-0.0125601716830695,0.00030196684876359,-0.000360245613254635
"V161",0.00265561086246031,0.000947382997322868,0.000139013772211852
"V162",-0.00545833159452322,0.00206658761359065,0.000354775300680642
"V163",0.00526244103359317,-0.00045916231276836,-0.00250865413303317
"V164",-0.000312401542475362,-0.000222492372932611,0.000374612174023012
"V165",6.99806144073896e-05,0.00132281262250243,0.00381992485060189
"V166",0.00104396938826111,0.000255342976561093,-2.31334422921486e-05
"V167",0.00081727167604154,0.000410389879717107,-0.000485606788587222
"V168",5.12373999260211e-05,0.00069463800095773,0.000902140562815017
"V169",-0.000195788720135429,-9.99365112169679e-06,1.46768589961078e-06
"V170",0.0371106301670429,0.0333987213675761,-0.0192641639793462
"V171",0.00328641439713542,0.00937091858591563,-0.0047502849959232
"V172",0.00911637381643303,-0.0181236481352255,0.00574092774208702
"V173",5.93981250063968e-06,1.52435872275709e-05,-6.96046774496722e-06
"V174",-0.000415853854615528,-0.00193864339593678,0.000689962904918622
"V175",-0.000458543059224114,0.000140920687535322,9.41121813945648e-05
"V176",-0.00463072051683131,0.0052947818941321,-0.0025137619202409
"V177",0.000103857513738832,-0.00263633170269557,0.000965225105571453
"V178",0.000158514776431027,0.000352287406104105,0.00214793249015619
"V179",0.00431480176788644,0.00529120235205855,-0.00113230101379037
"V180",-0.00400262044124134,-0.00410664512307677,0.00116013424791842
"V181",-2.42481836536957e-07,1.1504349146982e-06,-5.85346927109198e-07
"V182",-0.00659689543384661,0.00239527623687936,-0.00183564928488147
"V183",0.00115423901155648,-0.00220719467612293,0.00115296886442196
"V184",0.0130049573131962,-0.00978094375803521,0.0033054165908171
"V185",0.000765799504896103,-0.00397542967723346,0.00138092920756944
"V186",6.95897333007362e-05,8.41898395556713e-05,-5.02954000995224e-05
"V187",-0.00292982783671113,0.00233685160492106,-0.00143670053888921
"V188",0.00531409404426068,-0.00194367538483502,0.000327051940212737
"V189",0.0066275822435418,-4.50317700524296e-05,0.000188501795950534
"V190",0.00102491419551174,-0.000290323182888825,-0.000314690892838341
"V191",0.000405591704273151,-2.93423972247941e-06,-0.00012615834533626
"V192",0.00918595387869085,-0.0398896456422973,0.0145631805508661
"V193",0.00463305059210696,-0.0113856933430536,0.00435008577121481
"V194",-0.00382447376948467,-0.00519028674459609,0.0013861067902991
"V195",-0.00213918251559863,0.000433357166972957,0.000318889905479436
"V196",0.000136300182407276,0.00059567737721971,-0.000341805392282123
"V197",0.00508307691462547,-0.0015534025552968,0.00035515815430269
"V198",-0.000373285113698209,-0.000204049268552337,6.72584393756892e-05
"V199",-0.00130204415037513,0.00346683441561755,-0.00151515610888751
"V200",0.00852560181635957,-0.00826877435065102,0.00347765003170384
"V201",0.0140414578812068,-0.00229163930629184,-0.000986885221254502
"V202",-0.00398668604258768,-0.00499419420599509,0.00053101369519923
"V203",-0.00289408090532725,0.000238338180363454,0.000581657295674219
"V204",-1.207194240679e-05,-1.25809098526721e-05,5.38091327389873e-06
"V205",6.4769025604e-05,3.87594273131729e-05,-4.39568157015274e-05
"V206",0.000150447958987685,0.000221299517410431,-0.000140707840967307
"V207",-0.00115886884932282,0.00161386847459098,4.03621122167195e-05
"V208",-0.00247050499143191,-0.000885064899118409,0.000711591718866646
"V209",0.0108626190643177,0.0123709916488085,-0.00382590765850801
"V210",-0.000761026154515979,-0.000691395663105928,0.000249242217710804
"V211",-5.87185440542343e-05,0.000352617824267879,-0.000153852951327475
"V212",0.00277076955775274,-0.0040711377701739,0.000616832735023323
"V213",0.0154533118361532,-0.00608691954301268,0.00142156807703533
"V214",0.000350217770075343,0.000393608613388073,0.000276792311455977
"V215",-0.0119034521340194,-0.00726497481720143,0.0024264179886476
"V216",-0.00348850007710622,0.000257392055270647,-6.58574079650032e-05
"V217",-0.000599646756129509,0.000173691954223249,-0.000112478929976533
"V218",0.000323470253311621,0.00207645236589023,0.00122067769755869
"V219",-2.26344224806579e-06,-7.87779349683238e-06,2.66523482942233e-06
"V220",2.52789983340746e-07,4.25888641678551e-06,-1.81543372066298e-06
"V221",3.13276671567535e-07,1.53354267118442e-06,-7.42536548317102e-07
"V222",-9.15911555278586e-05,0.000229052386471205,-0.00014404729783748
"V223",-0.000257159764481113,-0.000105644960717557,4.97998782171906e-05
"V224",-0.000119476151608568,-0.000203373144780096,0.000106320584824147
"V225",-0.00264885380888135,-0.00118614568433549,-0.000436000622875432
"V226",0.00375594882697874,-0.0018342436888059,8.09932063240299e-05
"V227",0.000263554772295152,0.00305532964013013,-0.000544907518297757
"V228",-2.97551526125567e-06,-1.90916925307569e-06,3.66292690194083e-07
"V229",0.000773101468361103,-0.000906743915498582,0.000428278836130002
"V230",-0.00113485121260671,-0.000341087797212013,9.68307626488161e-05
"V231",0.00373848039534529,-0.0209904991214596,0.00591765725518105
"V232",7.14972339858963e-06,4.00722760115618e-05,0.000211141534960612
"V233",0.0212195134749601,-0.00695845162518983,-0.00176680641236583
"V234",4.050830233076e-05,-0.000185016674360846,5.49557630801348e-05
"V235",-0.0045397892093017,-0.00158051506756399,-0.000185289048523031
"V236",-7.55817083237392e-05,0.000418016960499111,0.00106799141272957
"V237",-2.29650756419127e-05,-1.22697808308472e-06,-1.70160322809008e-06
"V238",-5.12219862679701e-06,-2.8970074794333e-05,-5.455500584061e-07
"V239",-0.000580480194860173,8.84321674221027e-05,-0.00014743714054396
"V240",8.17555717018777e-06,-2.64200953239812e-05,5.0661965227488e-06
"V241",4.47077593027094e-05,-0.0136609523437048,0.00423531176836003
"V242",-4.26317654007149e-05,-4.62204196668213e-05,2.9118758312582e-05
"V243",8.57860854841365e-06,-1.86333566124064e-05,6.95306737482101e-06
"V244",0.0025545476589422,-0.00591455735962668,0.00139247957037655
"V245",-0.00574403852058231,0.00532724362734894,0.000290794249745947
"V246",0.0215843623755678,-0.00763299983471054,0.00327688313767841
"V247",0.0092963741579499,0.00455680479159819,6.22373903731478e-05
"V248",-0.0105815142608462,0.00207597295247351,-0.000738527345351573
"V249",-0.000738172610816616,0.00105135247359847,0.00109104537626014
"V250",0.00139552761568073,0.00175752707994288,-0.000251050865046098
"V251",-0.00922023319924471,-0.0023470464325894,0.000876162185728257
"V252",-0.000793548698376046,-0.00469035290482813,0.000932891929228355
"V253",-0.00785226913685806,0.00576214844536934,-0.00114212590364276
"V254",-0.0114919905169166,0.000182915458871416,-0.00151581204162666
"V255",-0.000226671715958539,0.00021232206621748,-0.000108397704166051
"V256",-1.84093491856899e-36,-1.06054079450758e-35,8.65848338775905e-37
"V257",0.00158422847453273,0.0019937487517122,0.000597067492717723
"V258",-0.00151365858130328,-0.000605067919716334,0.000281927393887202
"V259",-0.00490433761950729,-0.00402226613842949,0.00150564735130903
"V260",-0.00625773028112012,0.00757351472170382,-0.00198044819049806
"V261",-0.00858789738267898,0.00294607977956728,-0.00145842887900355
"V262",0.00132751206088715,-0.00197813599043249,0.000879391675547095
"V263",0.00552462087815265,0.0001762422653413,-0.000786709775732928
"V264",-4.39878357392653e-05,-0.000223226664792538,7.346366381134e-05
"V265",-0.00701259916254076,-0.00702653362731912,0.00219511722130855
"V266",-4.15325248409537e-05,0.00164860504226674,0.000775611264936344
"V267",-0.0018970582095065,7.33870522162471e-06,1.20311682173406e-05
"V268",0.000965507162652295,0.000432765818415097,-0.000238513291856091
"V269",-0.00708623887545567,0.0149910165309447,-0.00403400485175093
"V270",-0.00994320706993566,0.00533713751536634,-0.00134967616028659
"V271",0.0120268527838386,-0.0120419712461249,0.00612628502680029
"V272",-0.00014597901059512,0.00184804333217886,-0.000224252513837421
"V273",0.00441702060804441,-0.0190751486099876,0.00560290901104302
"V274",-0.00786735457216354,-0.000958131124143817,0.000641553765086209
"V275",-2.11110032438442e-05,-1.27241699813567e-05,4.42962538505958e-06
"V276",-0.00441816913705011,-0.0060869683375524,0.00332394944921537
"V277",-0.000382491864685692,0.00190436977452777,0.000648802396860583
"V278",-0.00216083538656399,0.00116156139682018,0.00068856411999978
"V279",-0.00221369974513349,0.000744410076078695,-0.000101850273155985
"V280",-0.00228234339709096,-4.04601782653376e-05,0.00031184594123739
"V281",0.00360136315487303,0.0104647224679891,0.000276728592762241
"V282",-0.000948646178571592,-0.000221236806186427,0.000171490894287114
"V283",4.5763880882331e-05,-0.000267562735386389,8.98724019490061e-05
"V284",-2.00644487264452e-07,-1.21812184046463e-07,2.68081943060089e-08
"V285",-0.000216519720621346,-0.000143890131978034,2.48154198323828e-05
"V286",0.0044205998394849,0.0124426545166086,-0.00508068721481625
"V287",0.00224912099690811,0.00318442670346199,-0.000867309460105391
"V288",-0.00131584644826797,-0.000396202611759148,0.000156220446160574
"V289",4.56055225213987e-06,4.17132077803379e-05,0.000125620769536647
"V290",-0.00179353647706847,-0.00179443685572596,0.000581137238490474
"V291",8.49307306824392e-06,-1.06530112793058e-06,-1.45373271943697e-06
"V292",-0.00120436067605509,-0.00385046288452967,0.00141585111262302
"V293",-0.00419274477479784,-0.000860712672670346,0.000418230083238135
"V294",-0.00154835872402773,-0.00149386267543182,0.000587918981064638
"V295",0.00174380609709239,0.00265837525148329,-0.000908897804798049
"V296",-0.00145634049114749,-0.000992948418707557,0.000379212491158144
"V297",0.00327394124425591,0.007535849601746,-0.00339128746959713
"V298",-0.000726370334976023,-0.000677839396974303,0.000542680090527701
"V299",-0.000247816129127201,-0.0004645807875291,0.000235276628580348
"V300",-0.00292131706384593,-0.000254082373964729,-0.000409402160109927
"V301",-0.00114932542543745,-0.00241141607775854,0.000522796543655628
"V302",-0.000165643496512686,-2.49744844428009e-05,0.000106597828332587
"V303",-2.96816817506807e-05,4.93306729671695e-05,-4.10457948444262e-06
"V304",-0.00321239434633863,-0.000478982464965772,0.000854255262423317
"V305",-0.00154863254538386,-0.000121068274728482,4.3402275198807e-05
"V306",0.000913824677000151,-0.00449507850236878,0.00171586356997305
"V307",-0.00462400064394975,0.00196853185958373,-0.000404574146446118
"V308",-0.005272287826372,-0.00674109002064774,0.00231118328165907
"V309",-0.000991218746415471,-0.000295975345419224,0.000186376494630753
"V310",-0.00128064193454012,-4.28383035174029e-06,1.95453910104595e-05
"V311",0.000807923546224753,-0.00178272396106774,0.000458871772356545
"V312",-0.000122896300807987,3.94136880879098e-05,4.75437848963145e-06
"V313",-0.00327916559266142,-0.00248101049779689,0.0010462905852569
"V314",-0.000874710745296454,-0.000599318060981857,0.000359087911700216
"V315",0.00054395536759139,-0.000712211687044775,0.000503739173583926
"V316",-0.0003419499203827,0.00020317147548598,-8.89216275111691e-05
"V317",0.00339722900578083,0.00227809471372761,-0.00150713740011676
"V318",0.0143086900755781,0.00446985266974124,-0.00276886084735445
"V319",0.00169615978631087,2.53164141662341e-05,-0.000122166761467648
"V320",-0.00486639487216271,-0.00497755853684885,0.00232709087613808
"V321",-0.00184527101087323,0.00466120198624562,0.00238772454522617
"V322",0.0135498639182937,0.023331779617849,-0.004444178376823
"V323",-0.00687928236624987,-0.00963238975818946,0.0032239854993404
"V324",-0.0129579850783922,-0.00255025347352528,0.000235807820087295
"V325",-0.0043997395746557,0.0068581143055693,-0.00315045378803015
"V326",0.0036990696631081,-0.00698339822624896,0.00181512195138481
"V327",0.000233062852054286,-0.00127780910020844,0.000185794097164878
"V328",0.0297934578518595,0.0089329556608541,-0.00320384517030792
"V329",0.00768162986581354,-0.0193094929638579,0.00611567617179565
"V330",0.0116097776195723,-0.0144565359881996,0.00442858585449415
"V331",0.0101560580415804,0.0053483327160064,-0.00136877950720634
"V332",-5.74578224183955e-05,1.75214700986144e-05,-2.52585093464447e-07
"V333",-0.00539475118512893,-0.00656839428837832,0.0095055364730501
"V334",0.000140960815894916,-0.00589642426754859,0.00262652527767451
"V335",0.00162969794627974,-0.00622874901685033,0.0029249422103094
"V336",-0.000385366297259822,-0.004196055920063,0.00152438467157078
"V337",0.000196803692641407,0.000398125016583773,0.000894429412216067
"V338",0.00818155909285671,0.00422342377601823,-0.004401159039657
"V339",-0.00291054937102906,-0.00200315363211298,0.000627412880205685
"V340",-2.3165491001644e-05,-0.00119812190429236,0.00117821418256562
"V341",0.00740208443230773,0.00468538999678702,-0.00120943649911491
"V342",-1.35803659217554e-05,3.68786639937891e-06,5.57029053559036e-05
"V343",-2.26964596764111e-05,-4.25207616098587e-06,4.63757671575692e-05
"V344",-0.00341908581046662,-0.00510784659514545,0.00542881849988617
"V345",0.00749767543567758,-0.000718848561614534,0.00658031484718434
"V346",-4.03548903507459e-05,6.38962563480528e-05,0.00136769245019135
"V347",-0.00473809078471656,0.00269560260613243,-0.000466673171218748
"V348",8.03560383211854e-07,7.95671380255089e-06,-3.34911599112375e-06
"V349",-1.52228366069571e-05,-1.34999352183945e-05,4.67278557304997e-06
"V350",9.72765163296139e-07,1.90793227178987e-05,-7.96559613970265e-06
"V351",2.10800876942424e-06,1.68625073624273e-05,-6.68173294968417e-06
"V352",-0.00527189434675452,0.00498378909644881,-0.0021645155389317
"V353",-1.65324833443774e-07,5.55869569447468e-06,-2.65153445178767e-06
