"","X[[i]]"
"1",8
"2",8
"3",8
"4",8
"5",8
"6",8
"7",8
"8",8
"9",8
"10",8
"11",8
"12",8
"13",8
"14",8
"15",8
"16",8
"17",8
"18",8
"19",8
"20",8
"21",8
"22",8
"23",8
"24",8
"25",8
"26",8
"27",8
"28",8
"29",8
"30",8
"31",8
"32",8
"33",8
"34",8
"35",8
"36",8
"37",8
"38",8
"39",8
"40",8
"41",8
"42",8
"43",8
"44",8
"45",8
"46",8
"47",8
"48",8
"49",8
"50",8
"51",8
"52",8
"53",8
"54",8
"55",8
"56",8
"57",8
"58",8
"59",8
"60",8
"61",8
"62",8
"63",8
"64",8
"65",8
"66",2
"67",8
"68",8
"69",8
"70",8
"71",8
"72",8
"73",8
"74",8
"75",8
"76",8
"77",8
"78",8
"79",8
"80",8
"81",8
"82",8
"83",8
"84",8
"85",8
"86",8
"87",8
"88",8
"89",8
"90",8
"91",8
"92",8
"93",8
"94",8
"95",8
"96",8
"97",8
"98",8
"99",8
"100",8
"101",8
"102",8
"103",8
"104",11
"105",11
"106",8
"107",11
"108",11
"109",11
"110",8
"111",8
"112",11
"113",11
"114",11
"115",8
"116",8
"117",8
"118",11
"119",11
"120",11
"121",8
"122",11
"123",11
"124",11
"125",8
"126",11
"127",11
"128",11
"129",11
"130",11
"131",11
"132",11
"133",11
"134",11
"135",11
"136",8
"137",8
"138",11
"139",11
"140",11
"141",11
"142",8
"143",11
"144",11
"145",11
"146",8
"147",11
"148",11
"149",8
"150",11
"151",8
"152",11
"153",2
"154",11
"155",11
"156",8
"157",8
"158",8
"159",11
"160",11
"161",8
"162",8
"163",11
"164",8
"165",8
"166",11
"167",11
"168",8
"169",11
"170",11
"171",11
"172",11
"173",11
"174",11
"175",8
"176",8
"177",11
"178",8
"179",11
"180",8
"181",11
"182",11
"183",8
"184",11
"185",11
"186",8
"187",11
"188",8
"189",8
"190",8
"191",8
"192",8
"193",8
"194",11
"195",13
"196",13
"197",13
"198",13
"199",13
"200",13
"201",13
"202",13
"203",13
"204",13
"205",13
"206",9
"207",13
"208",13
"209",13
"210",13
"211",13
"212",13
"213",13
"214",13
"215",13
"216",9
"217",1
"218",1
"219",1
"220",1
"221",11
"222",8
"223",8
"224",11
"225",11
"226",8
"227",11
"228",11
"229",11
"230",8
"231",8
"232",11
"233",11
"234",11
"235",11
"236",11
"237",11
"238",11
"239",11
"240",11
"241",11
"242",8
"243",9
"244",11
"245",9
"246",8
"247",11
"248",11
"249",11
"250",8
"251",11
"252",11
"253",11
"254",9
"255",11
"256",11
"257",8
"258",11
"259",11
"260",11
"261",11
"262",11
"263",11
"264",8
"265",11
"266",11
"267",11
"268",11
"269",11
"270",8
"271",11
"272",11
"273",11
"274",11
"275",11
"276",11
"277",8
"278",11
"279",11
"280",11
"281",11
"282",11
"283",11
"284",11
"285",11
"286",11
"287",8
"288",11
"289",11
"290",11
"291",11
"292",11
"293",11
"294",11
"295",11
"296",11
"297",11
"298",8
"299",11
"300",11
"301",11
"302",11
"303",11
"304",11
"305",11
"306",11
"307",11
"308",11
"309",11
"310",8
"311",11
"312",11
"313",11
"314",11
"315",11
"316",11
"317",11
"318",11
"319",11
"320",11
"321",11
"322",11
"323",11
"324",8
"325",8
"326",11
"327",8
"328",11
"329",11
"330",11
"331",11
"332",11
"333",11
"334",11
"335",11
"336",11
"337",11
"338",11
"339",11
"340",11
"341",8
"342",11
"343",11
"344",11
"345",11
"346",11
"347",11
"348",11
"349",11
"350",11
"351",11
"352",11
"353",11
"354",11
"355",8
"356",11
"357",11
"358",11
"359",11
"360",11
"361",11
"362",11
"363",11
"364",11
"365",11
"366",11
"367",11
"368",11
"369",11
"370",11
"371",8
"372",8
"373",8
"374",8
"375",11
"376",11
"377",8
"378",11
"379",11
"380",11
"381",8
"382",11
"383",11
"384",11
"385",8
"386",11
"387",11
"388",8
"389",11
"390",11
"391",11
"392",11
"393",11
"394",11
"395",11
"396",11
"397",11
"398",11
"399",11
"400",11
"401",11
"402",11
"403",11
"404",11
"405",11
"406",11
"407",11
"408",11
"409",9
"410",11
"411",11
"412",11
"413",11
"414",11
"415",11
"416",11
"417",11
"418",11
"419",11
"420",11
"421",11
"422",11
"423",11
"424",11
"425",11
"426",11
"427",11
"428",11
"429",11
"430",11
"431",11
"432",11
"433",11
"434",11
"435",11
"436",11
"437",11
"438",11
"439",11
"440",11
"441",11
"442",11
"443",11
"444",11
"445",11
"446",11
"447",11
"448",11
"449",11
"450",11
"451",11
"452",11
"453",11
"454",11
"455",11
"456",11
"457",11
"458",11
"459",11
"460",11
"461",11
"462",11
"463",11
"464",11
"465",11
"466",11
"467",11
"468",11
"469",11
"470",11
"471",11
"472",11
"473",11
"474",11
"475",11
"476",11
"477",11
"478",11
"479",11
"480",11
"481",11
"482",11
"483",11
"484",11
"485",11
"486",11
"487",11
"488",11
"489",11
"490",14
"491",14
"492",14
"493",14
"494",14
"495",14
"496",14
"497",14
"498",14
"499",14
"500",14
"501",14
"502",14
"503",14
"504",14
"505",14
"506",14
"507",14
"508",14
"509",14
"510",14
"511",14
"512",14
"513",14
"514",14
"515",14
"516",14
"517",14
"518",14
"519",14
"520",14
"521",14
"522",14
"523",14
"524",14
"525",14
"526",14
"527",14
"528",9
"529",11
"530",9
"531",13
"532",13
"533",9
"534",9
"535",9
"536",9
"537",13
"538",11
"539",9
"540",11
"541",12
"542",9
"543",11
"544",9
"545",11
"546",11
"547",11
"548",9
"549",9
"550",14
"551",14
"552",14
"553",14
"554",14
"555",9
"556",9
"557",9
"558",13
"559",9
"560",9
"561",9
"562",9
"563",11
"564",12
"565",9
"566",9
"567",13
"568",9
"569",9
"570",13
"571",11
"572",9
"573",9
"574",13
"575",12
"576",9
"577",9
"578",11
"579",9
"580",9
"581",12
"582",9
"583",9
"584",9
"585",11
"586",11
"587",11
"588",9
"589",11
"590",11
"591",9
"592",11
"593",13
"594",13
"595",9
"596",13
"597",9
"598",12
"599",13
"600",11
"601",11
"602",9
"603",9
"604",12
"605",11
"606",13
"607",9
"608",13
"609",12
"610",11
"611",13
"612",13
"613",9
"614",9
"615",11
"616",12
"617",9
"618",11
"619",9
"620",13
"621",13
"622",11
"623",9
"624",11
"625",13
"626",8
"627",13
"628",9
"629",9
"630",11
"631",9
"632",9
"633",12
"634",13
"635",12
"636",9
"637",12
"638",13
"639",11
"640",9
"641",9
"642",11
"643",13
"644",9
"645",13
"646",12
"647",13
"648",9
"649",9
"650",4
"651",4
"652",3
"653",4
"654",3
"655",4
"656",4
"657",4
"658",3
"659",4
"660",4
"661",3
"662",4
"663",4
"664",4
"665",4
"666",4
"667",4
"668",4
"669",4
"670",4
"671",4
"672",4
"673",4
"674",4
"675",3
"676",4
"677",4
"678",4
"679",3
"680",4
"681",4
"682",4
"683",4
"684",3
"685",4
"686",4
"687",4
"688",11
"689",11
"690",11
"691",11
"692",11
"693",11
"694",11
"695",11
"696",11
"697",11
"698",13
"699",9
"700",11
"701",9
"702",9
"703",13
"704",11
"705",9
"706",13
"707",9
"708",9
"709",13
"710",9
"711",9
"712",12
"713",12
"714",12
"715",2
"716",11
"717",12
"718",4
"719",12
"720",12
"721",11
"722",11
"723",12
"724",2
"725",12
"726",12
"727",9
"728",2
"729",12
"730",12
"731",12
"732",12
"733",12
"734",12
"735",2
"736",12
"737",12
"738",12
"739",12
"740",12
"741",12
"742",12
"743",12
"744",12
"745",2
"746",2
"747",12
"748",12
"749",12
"750",12
"751",11
"752",12
"753",2
"754",12
"755",11
"756",12
"757",12
"758",2
"759",2
"760",12
"761",12
"762",2
"763",12
"764",11
"765",12
"766",12
"767",9
"768",12
"769",4
"770",12
"771",12
"772",12
"773",11
"774",12
"775",12
"776",12
"777",2
"778",12
"779",2
"780",12
"781",9
"782",12
"783",12
"784",12
"785",11
"786",12
"787",12
"788",2
"789",12
"790",11
"791",12
"792",12
"793",12
"794",12
"795",2
"796",11
"797",12
"798",11
"799",12
"800",11
"801",12
"802",12
"803",2
"804",12
"805",12
"806",12
"807",12
"808",12
"809",12
"810",12
"811",12
"812",12
"813",2
"814",2
"815",2
"816",2
"817",2
"818",2
"819",2
"820",2
"821",2
"822",2
"823",2
"824",2
"825",2
"826",2
"827",2
"828",2
"829",2
"830",2
"831",2
"832",2
"833",2
"834",2
"835",2
"836",2
"837",2
"838",2
"839",2
"840",2
"841",2
"842",2
"843",2
"844",2
"845",2
"846",2
"847",2
"848",2
"849",2
"850",2
"851",2
"852",2
"853",2
"854",2
"855",2
"856",2
"857",2
"858",2
"859",2
"860",2
"861",2
"862",2
"863",2
"864",2
"865",2
"866",2
"867",2
"868",2
"869",2
"870",2
"871",2
"872",2
"873",2
"874",2
"875",2
"876",2
"877",2
"878",2
"879",2
"880",2
"881",2
"882",2
"883",2
"884",2
"885",2
"886",2
"887",2
"888",2
"889",2
"890",2
"891",2
"892",2
"893",2
"894",6
"895",6
"896",6
"897",6
"898",2
"899",14
"900",14
"901",14
"902",14
"903",14
"904",14
"905",14
"906",14
"907",14
"908",14
"909",14
"910",14
"911",14
"912",14
"913",14
"914",14
"915",14
"916",14
"917",14
"918",14
"919",14
"920",1
"921",1
"922",1
"923",1
"924",1
"925",1
"926",1
"927",1
"928",1
"929",1
"930",1
"931",1
"932",1
"933",2
"934",1
"935",1
"936",1
"937",1
"938",7
"939",1
"940",1
"941",1
"942",1
"943",1
"944",1
"945",1
"946",1
"947",1
"948",1
"949",1
"950",1
"951",1
"952",1
"953",1
"954",1
"955",1
"956",1
"957",1
"958",1
"959",1
"960",1
"961",1
"962",1
"963",1
"964",1
"965",1
"966",1
"967",1
"968",1
"969",1
"970",1
"971",1
"972",1
"973",7
"974",7
"975",2
"976",11
"977",9
"978",9
"979",13
"980",2
"981",8
"982",12
"983",2
"984",12
"985",12
"986",12
"987",11
"988",12
"989",12
"990",12
"991",12
"992",12
"993",12
"994",12
"995",12
"996",12
"997",12
"998",12
"999",12
"1000",8
"1001",12
"1002",12
"1003",12
"1004",11
"1005",12
"1006",12
"1007",12
"1008",12
"1009",12
"1010",12
"1011",11
"1012",8
"1013",11
"1014",12
"1015",12
"1016",11
"1017",12
"1018",12
"1019",12
"1020",12
"1021",12
"1022",12
"1023",12
"1024",12
"1025",12
"1026",12
"1027",11
"1028",12
"1029",12
"1030",12
"1031",12
"1032",12
"1033",12
"1034",12
"1035",12
"1036",12
"1037",12
"1038",12
"1039",12
"1040",12
"1041",11
"1042",12
"1043",12
"1044",12
"1045",12
"1046",12
